,id,Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Produktgruppe,Wochentag,Feiertag_Bereich,Feiertag_Bundesland,Feiertag,Veranstaltung_Holstenkoeste,Veranstaltung_Kieler_Umschlag,Veranstaltung_Kieler_Weihnachtsmaerkte,Veranstaltung_Kieler_Woche,Veranstaltung_NOK_Romantika,Veranstaltung_NordArt,Veranstaltung_Seebrueckenfest,Veranstaltung_Sprottentage,Feiertag_Bereich_enc_0,Feiertag_Bereich_enc_1,Feiertag_Bundesland_enc_0,Feiertag_Bundesland_enc_1,Feiertag_enc_1.0,Feiertag_enc_2.0,Feiertag_enc_3.0,Feiertag_enc_4.0,Feiertag_enc_5.0,Wochentag_enc_1,Wochentag_enc_2,Wochentag_enc_3,Wochentag_enc_4,Wochentag_enc_5,Wochentag_enc_6,Wochentag_enc_7,Monat_1,Monat_2,Monat_3,Monat_4,Monat_5,Monat_6,Monat_7,Monat_8,Monat_9,Monat_10,Monat_11,Monat_12,Jahr_2013,Jahr_2014,Jahr_2015,Jahr_2016,Jahr_2017,Jahr_2018,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,Monat,Saison,Saison_enc_1,Saison_enc_2,Saison_enc_3,Saison_enc_4,Produktgruppe_enc
7203,1807124,2018-07-12,118.08115,1.0,26.075,14.0,,,Konditorei,Donnerstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7204,1807134,2018-07-13,69.456955,0.0,23.975,13.0,5.0,,Konditorei,Freitag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7205,1807144,2018-07-14,109.52783,7.0,17.7625,12.0,0.0,,Konditorei,Samstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7206,1807154,2018-07-15,103.22281,2.0,23.2,9.0,5.0,,Konditorei,Sonntag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7207,1807164,2018-07-16,65.501,0.0,24.25,9.0,5.0,,Konditorei,Montag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7208,1807174,2018-07-17,77.53177,0.0,26.775,10.0,,,Konditorei,Dienstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7209,1807184,2018-07-18,90.655106,3.0,23.866667,13.0,0.0,,Konditorei,Mittwoch,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7210,1807194,2018-07-19,94.23142,2.0,22.575,13.0,,,Konditorei,Donnerstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7211,1807204,2018-07-20,95.923676,0.0,22.775,9.0,0.0,,Konditorei,Freitag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7212,1807214,2018-07-21,91.596275,0.0,25.0625,10.0,0.0,,Konditorei,Samstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7213,1807224,2018-07-22,82.3718,1.0,25.0375,13.0,5.0,,Konditorei,Sonntag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7214,1807234,2018-07-23,78.44325,3.0,24.8375,10.0,,,Konditorei,Montag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7215,1807244,2018-07-24,66.27532,0.0,28.1,10.0,5.0,,Konditorei,Dienstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7216,1807254,2018-07-25,73.45992,1.0,28.425,11.0,61.0,,Konditorei,Mittwoch,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7217,1807264,2018-07-26,70.23654,0.0,28.875,12.0,5.0,,Konditorei,Donnerstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7218,1807274,2018-07-27,65.563736,0.0,27.5875,16.0,5.0,,Konditorei,Freitag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7219,1807284,2018-07-28,54.04742,3.0,28.75,11.0,95.0,,Konditorei,Samstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7220,1807294,2018-07-29,128.95285,0.0,24.55,6.0,,,Konditorei,Sonntag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7221,1807304,2018-07-30,71.822975,6.0,27.7875,10.0,21.0,,Konditorei,Montag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7222,1807314,2018-07-31,57.102795,5.0,31.2875,11.0,,,Konditorei,Dienstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,summer,False,False,True,False,4
7223,1307015,2013-07-01,317.47586,6.0,17.8375,15.0,20.0,,Kuchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7224,1307025,2013-07-02,383.6287,3.0,17.3125,10.0,,,Kuchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7225,1307035,2013-07-03,305.52307,7.0,21.075,6.0,61.0,,Kuchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7226,1307045,2013-07-04,308.40817,7.0,18.85,7.0,20.0,,Kuchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7227,1307055,2013-07-05,355.51877,5.0,19.975,12.0,,,Kuchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7228,1307065,2013-07-06,361.86694,0.0,18.9625,8.0,,,Kuchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7229,1307075,2013-07-07,370.2096,0.0,21.375,9.0,,,Kuchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7230,1307085,2013-07-08,285.23337,0.0,22.725,10.0,5.0,,Kuchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7231,1307095,2013-07-09,342.08936,0.0,23.275,8.0,,,Kuchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7232,1307105,2013-07-10,343.35306,2.0,19.6875,13.0,5.0,,Kuchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7233,1307115,2013-07-11,315.91174,0.0,21.375,12.0,5.0,,Kuchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7234,1307125,2013-07-12,362.8025,0.0,20.2875,7.0,,,Kuchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7235,1307135,2013-07-13,359.1662,1.0,20.125,12.0,,,Kuchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7236,1307145,2013-07-14,461.08212,5.0,17.6875,15.0,5.0,,Kuchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7237,1307155,2013-07-15,380.6837,6.0,18.7375,12.0,,,Kuchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7238,1307165,2013-07-16,320.43533,1.0,21.1875,10.0,,,Kuchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7239,1307175,2013-07-17,396.99423,5.0,22.5125,8.0,,,Kuchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7240,1307185,2013-07-18,300.3988,1.0,23.25,11.0,5.0,,Kuchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7241,1307195,2013-07-19,369.4004,3.0,22.475,16.0,5.0,,Kuchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7242,1307205,2013-07-20,346.154,0.0,23.1875,8.0,,,Kuchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7243,1307215,2013-07-21,287.4438,0.0,26.375,8.0,,,Kuchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7244,1307225,2013-07-22,356.48407,0.0,26.1,9.0,,,Kuchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7245,1307235,2013-07-23,316.2968,0.0,24.95,12.0,,,Kuchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7246,1307245,2013-07-24,327.3394,3.0,24.075,11.0,,,Kuchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7247,1307255,2013-07-25,303.19254,2.0,23.0875,9.0,,,Kuchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7248,1307265,2013-07-26,331.5221,3.0,27.2625,6.0,,,Kuchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7249,1307275,2013-07-27,358.8927,1.0,26.1625,10.0,,,Kuchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7250,1307285,2013-07-28,437.8248,4.0,24.8875,13.0,61.0,,Kuchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7251,1307295,2013-07-29,368.95102,1.0,22.7875,10.0,,,Kuchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7252,1307305,2013-07-30,424.08615,5.0,21.075,13.0,21.0,,Kuchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7253,1307315,2013-07-31,426.9858,5.0,20.275,16.0,65.0,,Kuchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,summer,False,False,True,False,5
7254,1308015,2013-08-01,322.2943,6.0,23.4,7.0,21.0,,Kuchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7255,1308025,2013-08-02,282.37152,0.0,31.4375,7.0,,,Kuchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7256,1308035,2013-08-03,399.28333,4.0,23.3625,11.0,63.0,,Kuchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7257,1308045,2013-08-04,461.70483,3.0,23.05,8.0,,,Kuchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7258,1308055,2013-08-05,354.24725,0.0,25.8,10.0,,,Kuchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7259,1308065,2013-08-06,441.5215,5.0,22.225,13.0,,,Kuchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7260,1308075,2013-08-07,423.8503,4.0,19.2125,8.0,,,Kuchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7261,1308085,2013-08-08,464.87537,7.0,16.975,12.0,20.0,,Kuchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7262,1308095,2013-08-09,450.086,4.0,20.3375,10.0,21.0,,Kuchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7263,1308105,2013-08-10,450.99335,7.0,19.3625,12.0,61.0,,Kuchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7264,1308115,2013-08-11,583.4917,7.0,16.3875,9.0,61.0,,Kuchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7265,1308125,2013-08-12,356.02634,7.0,16.45,11.0,63.0,,Kuchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7266,1308135,2013-08-13,344.64346,3.0,16.4,16.0,95.0,,Kuchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7267,1308145,2013-08-14,441.2531,4.0,18.2625,18.0,61.0,,Kuchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7268,1308155,2013-08-15,416.61005,3.0,19.8,8.0,,,Kuchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7269,1308165,2013-08-16,344.46863,4.0,23.575,11.0,0.0,,Kuchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7270,1308175,2013-08-17,519.8349,6.0,20.55,7.0,0.0,,Kuchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7271,1308185,2013-08-18,479.49954,7.0,18.5875,10.0,63.0,,Kuchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7272,1308195,2013-08-19,374.24713,5.0,18.4875,8.0,,,Kuchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7273,1308205,2013-08-20,340.09036,7.0,17.775,8.0,61.0,,Kuchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7274,1308215,2013-08-21,352.6953,5.0,20.125,8.0,,,Kuchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7275,1308225,2013-08-22,343.34894,4.0,21.6625,8.0,,,Kuchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7276,1308235,2013-08-23,375.31757,1.0,22.0375,14.0,,,Kuchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7277,1308245,2013-08-24,536.1968,0.0,20.85,16.0,5.0,,Kuchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7278,1308255,2013-08-25,495.19434,0.0,21.3875,16.0,5.0,,Kuchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7279,1308265,2013-08-26,368.72577,0.0,20.125,15.0,5.0,,Kuchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7280,1308275,2013-08-27,305.772,1.0,21.0875,12.0,,,Kuchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7281,1308285,2013-08-28,349.39096,0.0,21.3,7.0,,,Kuchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7282,1308295,2013-08-29,396.45462,3.0,20.2125,11.0,,,Kuchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7283,1308305,2013-08-30,343.34567,6.0,19.7875,8.0,5.0,,Kuchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
7284,1308315,2013-08-31,344.09662,5.0,18.35,16.0,21.0,,Kuchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,summer,False,False,True,False,5
