Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Produktgruppe,Wochentag,Monat,Jahr,Umsatz_lag_1,Umsatz_lag_7,Umsatz_lag_14,Umsatz_rolling_mean_3,Umsatz_rolling_std_3,Umsatz_rolling_mean_7,Umsatz_rolling_std_7,Ist_Wochenende,Jahreszeit,Regenstaerke,Ist_Feiertag_SH,Ist_Feiertag_Bundesweit,Ist_Schulferien_SH,Veranstaltung_Holstenkoeste,Veranstaltung_Kieler_Umschlag,Veranstaltung_Kieler_Weihnachtsmaerkte,Veranstaltung_Kieler_Woche,Veranstaltung_NOK_Romantika,Veranstaltung_NordArt,Veranstaltung_Seebrueckenfest,Veranstaltung_Sprottentage
2016-12-12,89.54611,7.0,4.875,4.0,61.0,,Brot,Montag,12,2016,84.56442,128.0572,158.64107,145.90228,101.95645,183.10062,150.75005,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-12,207.60475,7.0,4.875,4.0,61.0,,Brötchen,Montag,12,2016,89.54611,58.528904,94.43153,127.23843,69.64384,204.39717,140.3929,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-12,77.67377,7.0,4.875,4.0,61.0,,Croissant,Montag,12,2016,207.60475,486.6851,82.98654,124.94154,71.83413,145.96698,71.571335,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-12,64.67641,7.0,4.875,4.0,61.0,,Konditorei,Montag,12,2016,77.67377,176.39038,345.30115,116.65164,79.03533,130.00784,75.97637,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-12,139.5445,7.0,4.875,4.0,61.0,,Kuchen,Montag,12,2016,64.67641,122.39309,101.29332,93.96489,40.00448,132.45804,75.96643,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-12,76.84511,7.0,4.875,4.0,61.0,,Saisonbrot,Montag,12,2016,139.5445,263.5963,82.55546,93.68867,40.1757,105.7793,50.88984,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-13,86.18805,7.0,6.285714,5.0,10.0,,Brot,Dienstag,12,2016,76.84511,84.56442,227.87468,100.859215,33.826553,106.01124,50.780613,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-13,233.77,7.0,6.285714,5.0,10.0,,Brötchen,Dienstag,12,2016,86.18805,89.54611,128.0572,132.26772,88.027596,126.614655,68.98275,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-13,96.77619,7.0,6.285714,5.0,10.0,,Croissant,Dienstag,12,2016,233.77,207.60475,58.528904,138.9114,82.32036,110.782005,59.34075,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-13,85.68268,7.0,6.285714,5.0,10.0,,Konditorei,Dienstag,12,2016,96.77619,77.67377,486.6851,138.74295,82.48255,111.92613,58.669422,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-13,167.90771,7.0,6.285714,5.0,10.0,,Kuchen,Dienstag,12,2016,85.68268,64.67641,176.39038,116.788864,44.616356,126.67346,57.78065,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-13,65.11206,7.0,6.285714,5.0,10.0,,Saisonbrot,Dienstag,12,2016,167.90771,139.5445,122.39309,106.23415,54.392178,116.04026,61.731014,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-14,75.40395,7.0,4.625,6.0,45.0,,Brot,Mittwoch,12,2016,65.11206,76.84511,263.5963,102.80791,56.61245,115.83438,61.88573,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-14,221.94228,7.0,4.625,6.0,45.0,,Brötchen,Mittwoch,12,2016,75.40395,86.18805,84.56442,120.81943,87.72601,135.22784,71.56151,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-14,37.739246,7.0,4.625,6.0,45.0,,Croissant,Mittwoch,12,2016,221.94228,233.77,89.54611,111.69516,97.316376,107.22345,64.58849,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-14,37.735657,7.0,4.625,6.0,45.0,,Konditorei,Mittwoch,12,2016,37.739246,96.77619,207.60475,99.13906,106.35071,98.789085,69.82297,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-14,151.3024,7.0,4.625,6.0,45.0,,Kuchen,Mittwoch,12,2016,37.735657,85.68268,77.67377,75.59244,65.56675,108.16333,72.136696,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-14,74.26743,7.0,4.625,6.0,45.0,,Saisonbrot,Mittwoch,12,2016,151.3024,167.90771,64.67641,87.76849,57.97465,94.78615,67.76075,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-15,137.13026,7.0,0.0,8.0,49.0,,Brot,Donnerstag,12,2016,74.26743,65.11206,139.5445,120.90003,41.001972,105.07446,67.97137,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-15,249.85947,7.0,0.0,8.0,49.0,,Brötchen,Donnerstag,12,2016,137.13026,75.40395,76.84511,153.75238,88.96832,129.99667,85.10306,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-15,73.6977,7.0,0.0,8.0,49.0,,Croissant,Donnerstag,12,2016,249.85947,221.94228,86.18805,153.56247,89.22306,108.81888,76.41037,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-15,53.500427,7.0,0.0,8.0,49.0,,Konditorei,Donnerstag,12,2016,73.6977,37.739246,233.77,125.68587,108.01063,111.07048,74.16603,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-15,160.83081,7.0,0.0,8.0,49.0,,Kuchen,Donnerstag,12,2016,53.500427,37.735657,96.77619,96.00964,57.037884,128.6555,68.23618,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-15,75.92594,7.0,0.0,8.0,49.0,,Saisonbrot,Donnerstag,12,2016,160.83081,151.3024,85.68268,96.752396,56.615,117.887436,69.99158,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-16,86.02424,8.0,-1.0,5.0,10.0,,Brot,Freitag,12,2016,75.92594,74.26743,167.90771,107.593666,46.380375,119.56698,68.903,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-16,231.82771,8.0,-1.0,5.0,10.0,,Brötchen,Freitag,12,2016,86.02424,137.13026,65.11206,131.2593,87.241035,133.09518,81.13637,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-16,81.08773,8.0,-1.0,5.0,10.0,,Croissant,Freitag,12,2016,231.82771,249.85947,75.40395,132.97989,85.6403,108.98494,63.901497,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-16,38.952843,8.0,-1.0,5.0,10.0,,Konditorei,Freitag,12,2016,81.08773,73.6977,221.94228,117.28943,101.405624,104.021385,68.297455,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-16,182.73538,8.0,-1.0,5.0,10.0,,Kuchen,Freitag,12,2016,38.952843,53.500427,37.739246,100.925316,73.915504,122.48352,69.815025,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-16,83.19673,8.0,-1.0,5.0,10.0,,Saisonbrot,Freitag,12,2016,182.73538,160.83081,37.735657,101.62832,73.64202,111.39294,68.867935,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-18,158.08476,7.0,7.0,8.0,0.0,,Brot,Sonntag,12,2016,83.19673,75.92594,151.3024,141.33896,51.839195,123.12991,68.817,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-18,565.0417,7.0,7.0,8.0,0.0,,Brötchen,Sonntag,12,2016,158.08476,86.02424,74.26743,268.77438,259.29285,191.56097,177.73772,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-18,174.729,7.0,7.0,8.0,0.0,,Croissant,Sonntag,12,2016,565.0417,231.82771,137.13026,299.28516,230.30232,183.40402,176.88995,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-18,140.13661,7.0,7.0,8.0,0.0,,Konditorei,Sonntag,12,2016,174.729,81.08773,249.85947,293.30243,235.96785,191.83957,172.55225,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-18,304.11652,7.0,7.0,8.0,0.0,,Kuchen,Sonntag,12,2016,140.13661,38.952843,73.6977,206.32738,86.43607,229.7201,162.18965,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-18,110.77244,7.0,7.0,8.0,0.0,,Saisonbrot,Sonntag,12,2016,304.11652,182.73538,53.500427,185.00851,104.19021,219.43968,167.84619,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-19,97.24504,8.0,5.75,4.0,0.0,,Brot,Montag,12,2016,110.77244,83.19673,160.83081,170.71133,115.730095,221.44658,166.01971,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-19,228.04312,8.0,5.75,4.0,0.0,,Brötchen,Montag,12,2016,97.24504,158.08476,75.92594,145.35353,71.92999,231.44063,163.65863,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-19,86.55486,8.0,5.75,4.0,0.0,,Croissant,Montag,12,2016,228.04312,565.0417,86.02424,137.281,78.78382,163.08537,79.2675,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-19,94.56285,8.0,5.75,4.0,0.0,,Konditorei,Montag,12,2016,86.55486,174.729,231.82771,136.38695,79.4775,151.63306,83.00773,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-19,142.17781,8.0,5.75,4.0,0.0,,Kuchen,Montag,12,2016,94.56285,140.13661,81.08773,107.765175,30.069986,151.92467,82.96419,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-19,51.74052,8.0,5.75,4.0,0.0,,Saisonbrot,Montag,12,2016,142.17781,304.11652,38.952843,96.16039,45.239803,115.87095,56.382248,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-20,82.27377,8.0,1.5,7.0,10.0,,Brot,Dienstag,12,2016,51.74052,110.77244,182.73538,92.06403,46.00666,111.79971,57.82228,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-20,230.54466,8.0,1.5,7.0,10.0,,Brötchen,Dienstag,12,2016,82.27377,97.24504,83.19673,121.51965,95.64471,130.84251,72.35402,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-20,62.355236,8.0,1.5,7.0,10.0,,Croissant,Dienstag,12,2016,230.54466,228.04312,158.08476,125.05789,91.89549,107.17281,61.55132,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-20,61.14859,8.0,1.5,7.0,10.0,,Konditorei,Dienstag,12,2016,62.355236,86.55486,565.0417,118.01616,97.45441,103.54335,63.681904,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-20,195.20805,8.0,1.5,7.0,10.0,,Kuchen,Dienstag,12,2016,61.14859,94.56285,174.729,106.23729,77.0533,117.921234,72.119125,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-20,73.86102,8.0,1.5,7.0,10.0,,Saisonbrot,Dienstag,12,2016,195.20805,142.17781,140.13661,110.072556,74.00298,108.1617,72.90769,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-21,107.05553,6.0,3.625,10.0,10.0,,Brot,Mittwoch,12,2016,73.86102,51.74052,304.11652,125.37487,62.71343,116.063835,68.646385,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-21,262.93396,6.0,3.625,10.0,10.0,,Brötchen,Mittwoch,12,2016,107.05553,82.27377,110.77244,147.95016,100.952576,141.87244,85.674225,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-21,101.434265,6.0,3.625,10.0,10.0,,Croissant,Mittwoch,12,2016,262.93396,230.54466,97.24504,157.14125,91.66228,123.42809,76.845695,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-21,63.640392,6.0,3.625,10.0,10.0,,Konditorei,Mittwoch,12,2016,101.434265,62.355236,228.04312,142.66954,105.852455,123.61169,76.67681,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-21,190.44925,6.0,3.625,10.0,10.0,,Kuchen,Mittwoch,12,2016,63.640392,61.14859,86.55486,118.507965,65.10572,142.0832,74.66954,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-21,47.21907,6.0,3.625,10.0,10.0,,Saisonbrot,Mittwoch,12,2016,190.44925,195.20805,94.56285,100.43623,78.384766,120.941925,77.99735,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-22,102.318596,7.0,5.25,8.0,61.0,,Brot,Donnerstag,12,2016,47.21907,73.86102,142.17781,113.32897,72.24709,125.00729,75.84639,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-22,294.63208,7.0,5.25,8.0,61.0,,Brötchen,Donnerstag,12,2016,102.318596,107.05553,51.74052,148.05658,129.89331,151.80394,98.26828,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-22,74.358154,7.0,5.25,8.0,61.0,,Croissant,Donnerstag,12,2016,294.63208,262.93396,82.27377,157.10294,119.92141,124.86455,88.04145,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-22,56.715168,7.0,5.25,8.0,61.0,,Konditorei,Donnerstag,12,2016,74.358154,101.434265,230.54466,141.9018,132.56215,118.476105,91.57643,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-22,230.09001,7.0,5.25,8.0,61.0,,Kuchen,Donnerstag,12,2016,56.715168,63.640392,62.355236,120.38778,95.4136,142.25462,96.44535,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-22,54.32296,7.0,5.25,8.0,61.0,,Saisonbrot,Donnerstag,12,2016,230.09001,190.44925,61.14859,113.70938,100.79568,122.80801,98.803085,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2016-12-23,189.73338,7.0,6.375,9.0,10.0,,Brot,Freitag,12,2016,54.32296,47.21907,195.20805,158.04878,92.067635,143.16719,95.25067,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-23,320.3323,7.0,6.375,9.0,10.0,,Brötchen,Freitag,12,2016,189.73338,102.318596,73.86102,188.12955,133.01193,174.31201,113.55249,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-23,100.73457,7.0,6.375,9.0,10.0,,Croissant,Freitag,12,2016,320.3323,294.63208,107.05553,203.60008,110.453636,146.61237,102.413246,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-23,84.359856,7.0,6.375,9.0,10.0,,Konditorei,Freitag,12,2016,100.73457,74.358154,262.93396,168.47559,131.76639,148.04118,101.30092,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-23,187.04143,7.0,6.375,9.0,10.0,,Kuchen,Freitag,12,2016,84.359856,56.715168,101.434265,124.04529,55.167183,166.65921,93.38577,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-23,133.4992,7.0,6.375,9.0,10.0,,Saisonbrot,Freitag,12,2016,187.04143,230.09001,63.640392,134.96683,51.356518,152.86053,89.506714,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-24,182.24385,6.0,6.125,14.0,95.0,,Brot,Samstag,12,2016,133.4992,54.32296,190.44925,167.59483,29.624952,171.13495,78.40573,True,Winter,Stark,True,True,True,False,False,False,False,False,False,False,False
2016-12-24,435.41284,6.0,6.125,14.0,95.0,,Brötchen,Samstag,12,2016,182.24385,189.73338,47.21907,250.3853,162.08147,206.23201,127.644714,True,Winter,Stark,True,True,True,False,False,False,False,False,False,False,False
2016-12-24,77.617935,6.0,6.125,14.0,95.0,,Croissant,Samstag,12,2016,435.41284,320.3323,102.318596,231.75821,183.96481,171.55853,124.409256,True,Winter,Stark,True,True,True,False,False,False,False,False,False,False,False
2016-12-24,95.0665,6.0,6.125,14.0,95.0,,Konditorei,Samstag,12,2016,77.617935,100.73457,294.63208,202.6991,201.72476,170.74881,124.96426,True,Winter,Stark,True,True,True,False,False,False,False,False,False,False,False
2016-12-24,223.41519,6.0,6.125,14.0,95.0,,Kuchen,Samstag,12,2016,95.0665,84.359856,74.358154,132.0332,79.618546,190.61385,119.892136,True,Winter,Stark,True,True,True,False,False,False,False,False,False,False,False
2016-12-24,39.577538,6.0,6.125,14.0,95.0,,Saisonbrot,Samstag,12,2016,223.41519,187.04143,56.715168,119.35307,94.29448,169.54758,132.87679,True,Winter,Stark,True,True,True,False,False,False,False,False,False,False,False
2016-12-27,132.53494,6.0,8.25,21.0,,,Brot,Dienstag,12,2016,39.577538,133.4992,230.09001,131.84256,91.920784,169.40982,132.92088,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2016-12-27,353.7978,6.0,8.25,21.0,,,Brötchen,Dienstag,12,2016,132.53494,182.24385,54.32296,175.30342,161.417,193.91754,150.35379,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2016-12-27,127.17823,6.0,8.25,21.0,,,Croissant,Dienstag,12,2016,353.7978,435.41284,189.73338,204.50366,129.32025,149.88402,106.613846,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2016-12-27,47.067432,6.0,8.25,21.0,,,Konditorei,Dienstag,12,2016,127.17823,77.617935,320.3323,176.01448,159.08995,145.51965,110.6154,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2016-12-27,264.1331,6.0,8.25,21.0,,,Kuchen,Dienstag,12,2016,47.067432,95.0665,100.73457,146.12625,109.76632,169.67203,116.08536,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2016-12-27,48.890717,6.0,8.25,21.0,,,Saisonbrot,Dienstag,12,2016,264.1331,223.41519,84.359856,120.03041,124.799904,144.73996,121.245895,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2016-12-28,92.60539,4.0,7.125,12.0,0.0,,Brot,Mittwoch,12,2016,48.890717,39.577538,187.04143,135.20973,113.77024,152.31537,115.0801,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-28,369.8914,4.0,7.125,12.0,0.0,,Brötchen,Mittwoch,12,2016,92.60539,132.53494,133.4992,170.4625,174.08806,186.22343,140.45186,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-28,137.54198,4.0,7.125,12.0,0.0,,Croissant,Mittwoch,12,2016,369.8914,353.7978,182.24385,200.01292,148.82487,155.32974,119.69971,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-28,61.407722,4.0,7.125,12.0,0.0,,Konditorei,Mittwoch,12,2016,137.54198,127.17823,435.41284,189.6137,160.69891,145.93396,124.75242,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-28,250.05717,4.0,7.125,12.0,0.0,,Kuchen,Mittwoch,12,2016,61.407722,47.067432,77.617935,149.66896,94.90759,174.9325,121.49049,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-29,281.80902,3.0,3.75,11.0,10.0,,Brot,Donnerstag,12,2016,250.05717,264.1331,95.0665,197.75797,119.14524,177.45763,123.81495,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-29,412.3457,3.0,3.75,11.0,10.0,,Brötchen,Donnerstag,12,2016,281.80902,48.890717,223.41519,314.7373,86.00928,229.37976,136.47493,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-29,128.19278,3.0,3.75,11.0,10.0,,Croissant,Donnerstag,12,2016,412.3457,92.60539,39.577538,274.11584,142.23259,234.46368,131.08719,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-29,42.661213,3.0,3.75,11.0,10.0,,Konditorei,Donnerstag,12,2016,128.19278,369.8914,132.53494,194.3999,193.53085,187.7165,133.07487,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-29,229.50562,3.0,3.75,11.0,10.0,,Kuchen,Donnerstag,12,2016,42.661213,137.54198,353.7978,133.4532,93.53321,200.85417,131.82956,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-29,25.99822,3.0,3.75,11.0,10.0,,Saisonbrot,Donnerstag,12,2016,229.50562,61.407722,127.17823,99.38835,112.99244,195.79567,138.57872,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-30,130.74368,4.0,1.75,10.0,10.0,,Brot,Freitag,12,2016,25.99822,250.05717,47.067432,128.74918,101.76836,178.75089,138.12926,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-30,488.2546,4.0,1.75,10.0,10.0,,Brötchen,Freitag,12,2016,130.74368,281.80902,264.1331,214.99884,242.37253,208.24312,179.61124,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-30,131.3557,4.0,1.75,10.0,10.0,,Croissant,Freitag,12,2016,488.2546,412.3457,48.890717,250.118,206.23259,168.10168,156.27734,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-30,49.53163,4.0,1.75,10.0,10.0,,Konditorei,Freitag,12,2016,131.3557,128.19278,92.60539,223.04732,233.29161,156.86438,162.336,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-30,414.932,4.0,1.75,10.0,10.0,,Kuchen,Freitag,12,2016,49.53163,42.661213,369.8914,198.60645,191.75859,210.04593,178.82788,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-31,288.8431,7.0,4.875,13.0,28.0,,Brot,Samstag,12,2016,414.932,229.50562,137.54198,251.10225,185.60075,218.5227,181.2934,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-31,569.61456,7.0,4.875,13.0,28.0,,Brötchen,Samstag,12,2016,288.8431,25.99822,61.407722,424.46323,140.62819,296.1822,200.49382,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-31,158.2393,7.0,4.875,13.0,28.0,,Croissant,Samstag,12,2016,569.61456,130.74368,250.05717,338.899,210.20607,300.11014,196.95049,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-31,50.77065,7.0,4.875,13.0,28.0,,Konditorei,Samstag,12,2016,158.2393,488.2546,281.80902,259.5415,273.8546,237.61243,196.7092,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2016-12-31,1705.1442,7.0,4.875,13.0,28.0,,Kuchen,Samstag,12,2016,50.77065,131.3557,412.3457,638.0514,925.69037,462.43936,580.3298,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-02,127.94276,3.0,1.625,8.0,0.0,,Brot,Montag,1,2017,1705.1442,49.53163,128.19278,627.9525,933.673,473.64093,571.7244,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-02,363.78577,3.0,1.625,8.0,0.0,,Brötchen,Montag,1,2017,127.94276,414.932,42.661213,732.2909,850.72797,466.33432,572.9253,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-02,93.0351,3.0,1.625,8.0,0.0,,Croissant,Montag,1,2017,363.78577,288.8431,229.50562,194.9212,147.27887,438.36176,587.62695,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-02,76.1729,3.0,1.625,8.0,0.0,,Konditorei,Montag,1,2017,93.0351,569.61456,25.99822,177.66458,161.40602,367.8701,598.749,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-02,274.0342,3.0,1.625,8.0,0.0,,Kuchen,Montag,1,2017,76.1729,158.2393,130.74368,147.7474,109.69208,384.41223,593.5693,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-03,89.44833,7.0,6.0,16.0,61.0,,Brot,Dienstag,1,2017,274.0342,50.77065,488.2546,146.55182,110.602356,389.9376,590.11584,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2017-01-03,309.96112,7.0,6.0,16.0,61.0,,Brötchen,Dienstag,1,2017,89.44833,1705.1442,131.3557,224.48122,118.31355,190.62575,121.08655,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2017-01-03,80.786354,7.0,6.0,16.0,61.0,,Croissant,Dienstag,1,2017,309.96112,127.94276,49.53163,160.06528,129.88585,183.88911,126.352394,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2017-01-03,59.602478,7.0,6.0,16.0,61.0,,Konditorei,Dienstag,1,2017,80.786354,363.78577,414.932,150.11665,138.834,140.43436,104.60698,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2017-01-03,245.08168,7.0,6.0,16.0,61.0,,Kuchen,Dienstag,1,2017,59.602478,93.0351,288.8431,128.49017,101.52524,162.1553,108.825165,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2017-01-04,119.05099,4.0,4.0,19.0,20.0,,Brot,Mittwoch,1,2017,245.08168,76.1729,569.61456,141.24506,94.710434,168.28073,104.291145,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-04,299.0253,4.0,4.0,19.0,20.0,,Brötchen,Mittwoch,1,2017,119.05099,274.0342,158.2393,221.05266,92.36197,171.85089,108.84315,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-04,78.28617,4.0,4.0,19.0,20.0,,Croissant,Mittwoch,1,2017,299.0253,89.44833,50.77065,165.45415,117.458,170.2563,110.32328,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-04,92.77818,4.0,4.0,19.0,20.0,,Konditorei,Mittwoch,1,2017,78.28617,309.96112,1705.1442,156.69655,123.473114,139.23016,93.7856,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-04,281.90344,4.0,4.0,19.0,20.0,,Kuchen,Mittwoch,1,2017,92.77818,80.786354,127.94276,150.98926,113.60632,167.96118,103.228,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-05,115.68024,4.0,-2.875,15.0,0.0,,Brot,Donnerstag,1,2017,281.90344,59.602478,363.78577,163.45395,103.21742,175.97229,95.28778,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-05,336.67126,4.0,-2.875,15.0,0.0,,Brötchen,Donnerstag,1,2017,115.68024,245.08168,93.0351,244.75165,115.08453,189.05652,111.301575,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-05,106.74013,4.0,-2.875,15.0,0.0,,Croissant,Donnerstag,1,2017,336.67126,119.05099,76.1729,186.36388,130.24675,187.29782,112.68082,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2017-01-05,85.847565,4.0,-2.875,15.0,0.0,,Konditorei,Donnerstag,1,2017,106.74013,299.0253,274.0342,176.41965,139.17456,156.84386,106.06509,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
