id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Produktgruppe,Wochentag,Monat,Jahr,Feiertag_Bereich,Feiertag_Bundesland,Feiertag,Veranstaltung_Holstenkoeste,Veranstaltung_Kieler_Umschlag,Veranstaltung_Kieler_Weihnachtsmaerkte,Veranstaltung_Kieler_Woche,Veranstaltung_NOK_Romantika,Veranstaltung_NordArt,Veranstaltung_Seebrueckenfest,Veranstaltung_Sprottentage
1510265,2015-10-26,5,266.1803,0,11.375,6,0,,Kuchen,Montag,10,2015,,,,False,False,False,False,False,False,False,False
1510275,2015-10-27,5,268.24518,0,10.75,10,,,Kuchen,Dienstag,10,2015,,,,False,False,False,False,False,False,False,False
1510285,2015-10-28,5,268.43396,1,11.25,10,5,,Kuchen,Mittwoch,10,2015,,,,False,False,False,False,False,False,False,False
1510295,2015-10-29,5,253.47255,2,10.5,4,10,,Kuchen,Donnerstag,10,2015,,,,False,False,False,False,False,False,False,False
1510305,2015-10-30,5,266.4707,7,11.375,5,10,,Kuchen,Freitag,10,2015,,,,False,False,False,False,False,False,False,False
1510315,2015-10-31,5,292.77512,1,11.75,9,10,,Kuchen,Samstag,10,2015,,,,False,False,False,False,False,False,False,False
1511015,2015-11-01,5,307.4016,4,10.75,6,10,,Kuchen,Sonntag,11,2015,,,,False,False,False,False,False,False,False,False
1511025,2015-11-02,5,222.3187,8,9.75,5,10,,Kuchen,Montag,11,2015,,,,False,False,False,False,False,False,False,False
1511035,2015-11-03,5,241.4361,7,5.125,4,45,,Kuchen,Dienstag,11,2015,,,,False,False,False,False,False,False,False,False
1511045,2015-11-04,5,233.55595,1,8.0,4,10,,Kuchen,Mittwoch,11,2015,,,,False,False,False,False,False,False,False,False
1511055,2015-11-05,5,257.0366,6,13.375,5,61,,Kuchen,Donnerstag,11,2015,,,,False,False,False,False,False,False,False,False
1511065,2015-11-06,5,186.69106,8,13.75,6,61,,Kuchen,Freitag,11,2015,,,,False,False,False,False,False,False,False,False
1511075,2015-11-07,5,220.6143,7,14.625,9,61,,Kuchen,Samstag,11,2015,,,,False,False,False,False,False,False,False,False
1511085,2015-11-08,5,328.25436,1,13.0,12,,,Kuchen,Sonntag,11,2015,,,,False,False,False,False,False,False,False,False
1511095,2015-11-09,5,186.86935,5,12.0,15,21,,Kuchen,Montag,11,2015,,,,False,False,False,False,False,False,False,False
1511105,2015-11-10,5,195.40472,7,15.0,18,61,,Kuchen,Dienstag,11,2015,,,,False,False,False,False,False,False,False,False
1511115,2015-11-11,5,210.17781,8,13.625,12,61,,Kuchen,Mittwoch,11,2015,,,,False,False,False,False,False,False,False,False
1511125,2015-11-12,5,216.23979,2,13.125,17,0,,Kuchen,Donnerstag,11,2015,,,,False,False,False,False,False,False,False,False
1511135,2015-11-13,5,214.87361,4,11.75,19,21,,Kuchen,Freitag,11,2015,,,,False,False,False,False,False,False,False,False
1511145,2015-11-14,5,264.7941,4,8.125,14,21,,Kuchen,Samstag,11,2015,,,,False,False,False,False,False,False,False,False
1511155,2015-11-15,5,277.57947,7,8.5,4,61,,Kuchen,Sonntag,11,2015,,,,False,False,False,False,False,False,False,False
1511165,2015-11-16,5,244.0494,7,12.25,12,53,,Kuchen,Montag,11,2015,,,,False,False,False,False,False,False,False,False
1511175,2015-11-17,5,190.31168,7,10.75,8,21,,Kuchen,Dienstag,11,2015,,,,False,False,False,False,False,False,False,False
1511185,2015-11-18,5,206.40622,6,10.75,19,21,,Kuchen,Mittwoch,11,2015,,,,False,False,False,False,False,False,False,False
1511195,2015-11-19,5,205.43924,7,10.125,20,61,,Kuchen,Donnerstag,11,2015,,,,False,False,False,False,False,False,False,False
1511205,2015-11-20,5,187.2795,7,7.75,9,61,,Kuchen,Freitag,11,2015,,,,False,False,False,False,False,False,False,False
1511215,2015-11-21,5,218.27475,7,4.5,15,63,,Kuchen,Samstag,11,2015,,,,False,False,False,False,False,False,False,False
1511225,2015-11-22,5,254.86287,7,2.25,18,73,,Kuchen,Sonntag,11,2015,,,,False,False,False,False,False,False,False,False
1511235,2015-11-23,5,219.55504,4,3.125,8,,,Kuchen,Montag,11,2015,,,,False,False,False,False,False,False,False,False
1511245,2015-11-24,5,200.02657,7,3.125,14,61,,Kuchen,Dienstag,11,2015,,,,False,False,False,False,False,False,False,False
1511255,2015-11-25,5,236.81403,7,5.125,7,61,,Kuchen,Mittwoch,11,2015,,,,False,False,False,False,False,False,False,False
1511265,2015-11-26,5,255.6716,0,5.5,7,,,Kuchen,Donnerstag,11,2015,,,,False,False,False,False,False,False,False,False
1511275,2015-11-27,5,226.83377,7,5.25,11,,,Kuchen,Freitag,11,2015,,,,False,False,False,False,False,False,False,False
1511285,2015-11-28,5,254.0207,2,6.125,11,61,,Kuchen,Samstag,11,2015,,,,False,False,False,False,False,False,False,False
1511295,2015-11-29,5,286.5598,7,8.25,15,63,,Kuchen,Sonntag,11,2015,,,,False,False,False,False,False,False,False,False
1511305,2015-11-30,5,192.34195,5,5.75,18,61,,Kuchen,Montag,11,2015,,,,False,False,False,False,False,False,False,False
1512015,2015-12-01,5,212.38551,6,6.75,10,21,,Kuchen,Dienstag,12,2015,,,,False,False,False,False,False,False,False,False
1512025,2015-12-02,5,185.86815,7,10.5,9,21,,Kuchen,Mittwoch,12,2015,,,,False,False,False,False,False,False,False,False
1512035,2015-12-03,5,228.06232,8,9.125,8,61,,Kuchen,Donnerstag,12,2015,,,,False,False,False,False,False,False,False,False
1512045,2015-12-04,5,180.02336,6,9.25,17,61,,Kuchen,Freitag,12,2015,,,,False,False,False,False,False,False,False,False
1512055,2015-12-05,5,201.4365,6,9.0,14,61,,Kuchen,Samstag,12,2015,,,,False,False,False,False,False,False,False,False
1512065,2015-12-06,5,219.76973,7,10.875,19,20,,Kuchen,Sonntag,12,2015,,,,False,False,False,False,False,False,False,False
1512075,2015-12-07,5,152.5097,6,8.25,3,,,Kuchen,Montag,12,2015,,,,False,False,False,False,False,False,False,False
1512085,2015-12-08,5,210.74954,0,10.75,8,0,,Kuchen,Dienstag,12,2015,,,,False,False,False,False,False,False,False,False
1512095,2015-12-09,5,182.81277,3,8.75,12,21,,Kuchen,Mittwoch,12,2015,,,,False,False,False,False,False,False,False,False
1512105,2015-12-10,5,217.21072,7,6.625,13,21,,Kuchen,Donnerstag,12,2015,,,,False,False,False,False,False,False,False,False
1512115,2015-12-11,5,181.81894,5,6.125,11,63,,Kuchen,Freitag,12,2015,,,,False,False,False,False,False,False,False,False
1512125,2015-12-12,5,263.3712,3,6.875,10,61,,Kuchen,Samstag,12,2015,,,,False,False,False,False,False,False,False,False
1512135,2015-12-13,5,285.60928,1,5.25,9,,,Kuchen,Sonntag,12,2015,,,,False,False,False,False,False,False,False,False
1512145,2015-12-14,5,135.88283,7,3.625,6,21,,Kuchen,Montag,12,2015,,,,False,False,False,False,False,False,False,False
1512155,2015-12-15,5,200.79446,7,5.5,8,61,,Kuchen,Dienstag,12,2015,,,,False,False,False,False,False,False,False,False
1512165,2015-12-16,5,180.32582,8,6.25,7,10,,Kuchen,Mittwoch,12,2015,,,,False,False,False,False,False,False,False,False
1512175,2015-12-17,5,189.60324,7,11.875,9,53,,Kuchen,Donnerstag,12,2015,,,,False,False,False,False,False,False,False,False
1512185,2015-12-18,5,205.07025,8,10.375,15,61,,Kuchen,Freitag,12,2015,,,,False,False,False,False,False,False,False,False
1512195,2015-12-19,5,209.44336,6,11.375,10,0,,Kuchen,Samstag,12,2015,,,,False,False,False,False,False,False,False,False
1512205,2015-12-20,5,190.83815,5,12.5,9,,,Kuchen,Sonntag,12,2015,,,,False,False,False,False,False,False,False,False
1512215,2015-12-21,5,178.00787,7,10.25,14,21,,Kuchen,Montag,12,2015,,,,False,False,False,False,False,False,False,False
1512225,2015-12-22,5,206.16226,7,11.25,17,61,,Kuchen,Dienstag,12,2015,,,,False,False,False,False,False,False,False,False
1512235,2015-12-23,5,219.4047,6,10.375,20,61,,Kuchen,Mittwoch,12,2015,,,,False,False,False,False,False,False,False,False
1512245,2015-12-24,5,275.56143,3,8.375,11,61,,Kuchen,Donnerstag,12,2015,,,,False,False,False,False,False,False,False,False
1512275,2015-12-27,5,205.2961,7,10.875,15,61,,Kuchen,Sonntag,12,2015,,,,False,False,False,False,False,False,False,False
1512285,2015-12-28,5,249.83148,8,4.75,11,,,Kuchen,Montag,12,2015,,,,False,False,False,False,False,False,False,False
1512295,2015-12-29,5,220.25679,7,5.125,11,,,Kuchen,Dienstag,12,2015,,,,False,False,False,False,False,False,False,False
1512305,2015-12-30,5,364.25668,8,5.25,9,0,,Kuchen,Mittwoch,12,2015,,,,False,False,False,False,False,False,False,False
1512315,2015-12-31,5,1869.9377,7,2.0,10,61,,Kuchen,Donnerstag,12,2015,,,,False,False,False,False,False,False,False,False
1601025,2016-01-02,5,290.21448,8,0.0,16,10,,Kuchen,Samstag,1,2016,,,,False,False,False,False,False,False,False,False
1601035,2016-01-03,5,189.56078,7,-5.5,13,0,,Kuchen,Sonntag,1,2016,,,,False,False,False,False,False,False,False,False
1601045,2016-01-04,5,190.2482,5,-6.0,15,10,,Kuchen,Montag,1,2016,,,,False,False,False,False,False,False,False,False
1601055,2016-01-05,5,241.35353,1,-3.625,14,5,,Kuchen,Dienstag,1,2016,,,,False,False,False,False,False,False,False,False
1601065,2016-01-06,5,186.78377,0,-3.0,12,5,,Kuchen,Mittwoch,1,2016,,,,False,False,False,False,False,False,False,False
1601075,2016-01-07,5,211.95927,7,-4.0,13,22,,Kuchen,Donnerstag,1,2016,,,,False,False,False,False,False,False,False,False
1601085,2016-01-08,5,193.93813,7,1.75,20,61,,Kuchen,Freitag,1,2016,,,,False,False,False,False,False,False,False,False
1601095,2016-01-09,5,276.71524,4,2.875,6,21,,Kuchen,Samstag,1,2016,,,,False,False,False,False,False,False,False,False
1601105,2016-01-10,5,121.493286,7,2.125,8,63,,Kuchen,Sonntag,1,2016,,,,False,False,False,False,False,False,False,False
1601115,2016-01-11,5,189.55975,7,2.5,6,45,,Kuchen,Montag,1,2016,,,,False,False,False,False,False,False,False,False
1601125,2016-01-12,5,222.61809,7,4.0,8,63,,Kuchen,Dienstag,1,2016,,,,False,False,False,False,False,False,False,False
1601135,2016-01-13,5,216.77225,8,1.875,14,61,,Kuchen,Mittwoch,1,2016,,,,False,False,False,False,False,False,False,False
1601145,2016-01-14,5,219.30597,6,1.75,6,10,,Kuchen,Donnerstag,1,2016,,,,False,False,False,False,False,False,False,False
1601155,2016-01-15,5,193.21428,7,2.125,12,10,,Kuchen,Freitag,1,2016,,,,False,False,False,False,False,False,False,False
1601165,2016-01-16,5,274.89075,7,0.5,5,10,,Kuchen,Samstag,1,2016,,,,False,False,False,False,False,False,False,False
1601175,2016-01-17,5,299.77008,3,-1.375,9,,,Kuchen,Sonntag,1,2016,,,,False,False,False,False,False,False,False,False
1601185,2016-01-18,5,176.3752,6,-1.75,6,10,,Kuchen,Montag,1,2016,,,,False,False,False,False,False,False,False,False
1601195,2016-01-19,5,193.82695,7,-2.5,10,73,,Kuchen,Dienstag,1,2016,,,,False,False,False,False,False,False,False,False
1601205,2016-01-20,5,200.82611,7,-1.625,8,28,,Kuchen,Mittwoch,1,2016,,,,False,False,False,False,False,False,False,False
1601215,2016-01-21,5,250.15344,4,-4.875,5,20,,Kuchen,Donnerstag,1,2016,,,,False,False,False,False,False,False,False,False
1601225,2016-01-22,5,248.09822,1,-3.0,7,10,,Kuchen,Freitag,1,2016,,,,False,False,False,False,False,False,False,False
1601235,2016-01-23,5,229.90677,6,3.125,6,49,,Kuchen,Samstag,1,2016,,,,False,False,False,False,False,False,False,False
1601245,2016-01-24,5,265.9469,7,5.125,7,10,,Kuchen,Sonntag,1,2016,,,,False,False,False,False,False,False,False,False
1601255,2016-01-25,5,205.15503,8,9.0,9,45,,Kuchen,Montag,1,2016,,,,False,False,False,False,False,False,False,False
1601265,2016-01-26,5,232.7663,7,7.875,9,,,Kuchen,Dienstag,1,2016,,,,False,False,False,False,False,False,False,False
1601275,2016-01-27,5,219.99117,7,10.375,15,61,,Kuchen,Mittwoch,1,2016,,,,False,False,False,False,False,False,False,False
1601285,2016-01-28,5,244.40881,5,6.75,16,21,,Kuchen,Donnerstag,1,2016,,,,False,False,False,False,False,False,False,False
1601295,2016-01-29,5,195.57442,7,8.125,17,61,,Kuchen,Freitag,1,2016,,,,False,False,False,False,False,False,False,False
1601305,2016-01-30,5,239.07866,7,6.625,17,65,,Kuchen,Samstag,1,2016,,,,False,False,False,False,False,False,False,False
1601315,2016-01-31,5,266.11993,6,4.125,13,61,,Kuchen,Sonntag,1,2016,,,,False,False,False,False,False,False,False,False
1602015,2016-02-01,5,241.75342,7,7.875,21,61,,Kuchen,Montag,2,2016,,,,False,False,False,False,False,False,False,False
1602025,2016-02-02,5,248.51628,6,7.5,20,61,,Kuchen,Dienstag,2,2016,,,,False,False,False,False,False,False,False,False
1602035,2016-02-03,5,325.50787,6,4.75,15,61,,Kuchen,Mittwoch,2,2016,,,,False,False,False,False,False,False,False,False
1602045,2016-02-04,5,328.0766,5,4.25,12,22,,Kuchen,Donnerstag,2,2016,,,,False,False,False,False,False,False,False,False
1602055,2016-02-05,5,264.12317,7,4.5,10,61,,Kuchen,Freitag,2,2016,,,,False,False,False,False,False,False,False,False
1602065,2016-02-06,5,288.5833,7,9.375,11,21,,Kuchen,Samstag,2,2016,,,,False,False,False,False,False,False,False,False
1602075,2016-02-07,5,352.95523,6,9.75,12,21,,Kuchen,Sonntag,2,2016,,,,False,False,False,False,False,False,False,False
1602085,2016-02-08,5,255.24336,7,8.5,16,63,,Kuchen,Montag,2,2016,,,,False,False,False,False,False,False,False,False
1602095,2016-02-09,5,297.96115,5,6.75,15,61,,Kuchen,Dienstag,2,2016,,,,False,False,False,False,False,False,False,False
1602105,2016-02-10,5,264.72546,7,3.75,9,61,,Kuchen,Mittwoch,2,2016,,,,False,False,False,False,False,False,False,False
1602115,2016-02-11,5,238.743,7,5.25,7,61,,Kuchen,Donnerstag,2,2016,,,,False,False,False,False,False,False,False,False
1602125,2016-02-12,5,248.74591,7,3.5,6,61,,Kuchen,Freitag,2,2016,,,,False,False,False,False,False,False,False,False
1602135,2016-02-13,5,316.77,6,2.0,8,20,,Kuchen,Samstag,2,2016,,,,False,False,False,False,False,False,False,False
1602145,2016-02-14,5,336.65884,8,2.875,20,61,,Kuchen,Sonntag,2,2016,,,,False,False,False,False,False,False,False,False
1602155,2016-02-15,5,249.70752,8,0.75,14,,,Kuchen,Montag,2,2016,,,,False,False,False,False,False,False,False,False
1602165,2016-02-16,5,306.51514,0,2.125,5,,,Kuchen,Dienstag,2,2016,,,,False,False,False,False,False,False,False,False
1602175,2016-02-17,5,320.1509,1,1.75,10,0,,Kuchen,Mittwoch,2,2016,,,,False,False,False,False,False,False,False,False
1602185,2016-02-18,5,290.7885,5,1.875,6,10,,Kuchen,Donnerstag,2,2016,,,,False,False,False,False,False,False,False,False
1602195,2016-02-19,5,294.63278,7,3.25,6,61,,Kuchen,Freitag,2,2016,,,,False,False,False,False,False,False,False,False
1602205,2016-02-20,5,337.41345,7,6.0,12,61,,Kuchen,Samstag,2,2016,,,,False,False,False,False,False,False,False,False
1602215,2016-02-21,5,429.95187,7,6.875,12,61,,Kuchen,Sonntag,2,2016,,,,False,False,False,False,False,False,False,False
1602225,2016-02-22,5,163.42812,6,5.875,15,61,,Kuchen,Montag,2,2016,,,,False,False,False,False,False,False,False,False
1602235,2016-02-23,5,161.60501,4,6.125,17,61,,Kuchen,Dienstag,2,2016,,,,False,False,False,False,False,False,False,False
1602245,2016-02-24,5,210.76863,3,4.0,15,61,,Kuchen,Mittwoch,2,2016,,,,False,False,False,False,False,False,False,False
1602255,2016-02-25,5,195.26141,6,3.5,10,53,,Kuchen,Donnerstag,2,2016,,,,False,True,False,False,False,False,False,False
1602265,2016-02-26,5,187.61105,6,3.625,8,,,Kuchen,Freitag,2,2016,,,,False,True,False,False,False,False,False,False
1602275,2016-02-27,5,256.02597,4,1.5,5,45,,Kuchen,Samstag,2,2016,,,,False,True,False,False,False,False,False,False
1602285,2016-02-28,5,265.88193,1,3.5,6,0,,Kuchen,Sonntag,2,2016,,,,False,True,False,False,False,False,False,False
1602295,2016-02-29,5,191.66501,7,2.125,10,0,,Kuchen,Montag,2,2016,,,,False,False,False,False,False,False,False,False
1603015,2016-03-01,5,180.92831,5,2.25,8,,,Kuchen,Dienstag,3,2016,,,,False,False,False,False,False,False,False,False
1603025,2016-03-02,5,164.35553,7,5.0,16,63,,Kuchen,Mittwoch,3,2016,,,,False,False,False,False,False,False,False,False
1603035,2016-03-03,5,154.9857,7,4.75,5,21,,Kuchen,Donnerstag,3,2016,,,,False,False,False,False,False,False,False,False
1603045,2016-03-04,5,189.90979,2,3.875,9,10,,Kuchen,Freitag,3,2016,,,,False,False,False,False,False,False,False,False
1603055,2016-03-05,5,183.6655,8,3.25,5,61,,Kuchen,Samstag,3,2016,,,,False,False,False,False,False,False,False,False
1603065,2016-03-06,5,237.73552,7,4.5,11,10,,Kuchen,Sonntag,3,2016,,,,False,False,False,False,False,False,False,False
1603075,2016-03-07,5,223.48767,6,4.75,10,20,,Kuchen,Montag,3,2016,,,,False,False,False,False,False,False,False,False
1603085,2016-03-08,5,254.23093,6,5.0,10,61,,Kuchen,Dienstag,3,2016,,,,False,False,False,False,False,False,False,False
1603095,2016-03-09,5,259.6777,0,6.75,9,5,,Kuchen,Mittwoch,3,2016,,,,False,False,False,False,False,False,False,False
1603105,2016-03-10,5,229.7604,8,4.375,11,10,,Kuchen,Donnerstag,3,2016,,,,False,False,False,False,False,False,False,False
1603115,2016-03-11,5,240.69125,8,3.5,11,,,Kuchen,Freitag,3,2016,,,,False,False,False,False,False,False,False,False
1603125,2016-03-12,5,257.066,8,2.75,7,0,,Kuchen,Samstag,3,2016,,,,False,False,False,False,False,False,False,False
1603135,2016-03-13,5,358.14905,8,0.875,8,10,,Kuchen,Sonntag,3,2016,,,,False,False,False,False,False,False,False,False
1603145,2016-03-14,5,216.47281,8,5.0,8,10,,Kuchen,Montag,3,2016,,,,False,False,False,False,False,False,False,False
1603155,2016-03-15,5,277.61234,5,5.75,12,61,,Kuchen,Dienstag,3,2016,,,,False,False,False,False,False,False,False,False
1603165,2016-03-16,5,239.60812,1,6.375,11,0,,Kuchen,Mittwoch,3,2016,,,,False,False,False,False,False,False,False,False
1603175,2016-03-17,5,259.19742,0,9.25,12,0,,Kuchen,Donnerstag,3,2016,,,,False,False,False,False,False,False,False,False
1603185,2016-03-18,5,310.24863,8,5.375,9,21,,Kuchen,Freitag,3,2016,,,,False,False,False,False,False,False,False,False
1603195,2016-03-19,5,319.45908,7,6.0,15,45,,Kuchen,Samstag,3,2016,,,,False,False,False,False,False,False,False,False
1603205,2016-03-20,5,351.53452,6,8.625,15,61,,Kuchen,Sonntag,3,2016,,,,False,False,False,False,False,False,False,False
1603215,2016-03-21,5,279.29678,7,7.5,19,61,,Kuchen,Montag,3,2016,,,,False,False,False,False,False,False,False,False
1603225,2016-03-22,5,269.21426,7,8.125,13,61,,Kuchen,Dienstag,3,2016,,,,False,False,False,False,False,False,False,False
1603235,2016-03-23,5,278.85162,1,9.125,13,,,Kuchen,Mittwoch,3,2016,,,,False,False,False,False,False,False,False,False
1603265,2016-03-26,5,481.65497,1,9.75,9,0,,Kuchen,Samstag,3,2016,,,,False,False,False,False,False,False,False,False
1603275,2016-03-27,5,321.23856,7,8.625,12,61,,Kuchen,Sonntag,3,2016,,,,False,False,False,False,False,False,False,False
1603285,2016-03-28,5,295.41266,6,11.625,18,61,,Kuchen,Montag,3,2016,bundesweit,Schleswig-Holstein,Ostermontag,False,False,False,False,False,False,False,False
1603295,2016-03-29,5,230.57416,6,10.0,13,21,,Kuchen,Dienstag,3,2016,,,,False,False,False,False,False,False,False,False
1603305,2016-03-30,5,241.96635,5,8.5,15,61,,Kuchen,Mittwoch,3,2016,,,,False,False,False,False,False,False,False,False
1603315,2016-03-31,5,239.63586,4,9.0,13,21,,Kuchen,Donnerstag,3,2016,,,,False,False,False,False,False,False,False,False
1604015,2016-04-01,5,288.46152,0,9.125,7,,,Kuchen,Freitag,4,2016,,,,False,False,False,False,False,False,False,False
1604025,2016-04-02,5,247.66127,3,12.75,8,,,Kuchen,Samstag,4,2016,,,,False,False,False,False,False,False,False,False
1604035,2016-04-03,5,234.64139,7,15.5,5,21,,Kuchen,Sonntag,4,2016,,,,False,False,False,False,False,False,False,False
1604045,2016-04-04,5,201.49725,6,17.375,6,21,,Kuchen,Montag,4,2016,,,,False,False,False,False,False,False,False,False
1604055,2016-04-05,5,218.41302,7,10.0,7,61,,Kuchen,Dienstag,4,2016,,,,False,False,False,False,False,False,False,False
1604065,2016-04-06,5,223.91481,6,11.125,12,61,,Kuchen,Mittwoch,4,2016,,,,False,False,False,False,False,False,False,False
1604075,2016-04-07,5,252.58511,6,8.625,13,21,,Kuchen,Donnerstag,4,2016,,,,False,False,False,False,False,False,False,False
1604085,2016-04-08,5,194.06688,6,9.0,9,63,,Kuchen,Freitag,4,2016,,,,False,False,False,False,False,False,False,False
1604095,2016-04-09,5,234.16763,4,10.125,11,0,,Kuchen,Samstag,4,2016,,,,False,False,False,False,False,False,False,False
1604105,2016-04-10,5,244.03307,7,10.875,13,,,Kuchen,Sonntag,4,2016,,,,False,False,False,False,False,False,False,False
1604115,2016-04-11,5,200.38428,1,10.0,15,5,,Kuchen,Montag,4,2016,,,,False,False,False,False,False,False,False,False
1604125,2016-04-12,5,192.21701,6,8.0,9,61,,Kuchen,Dienstag,4,2016,,,,False,False,False,False,False,False,False,False
1604135,2016-04-13,5,205.05391,5,9.75,11,10,,Kuchen,Mittwoch,4,2016,,,,False,False,False,False,False,False,False,False
1604145,2016-04-14,5,203.52681,6,10.0,8,0,,Kuchen,Donnerstag,4,2016,,,,False,False,False,False,False,False,False,False
1604155,2016-04-15,5,215.67775,7,10.625,8,61,,Kuchen,Freitag,4,2016,,,,False,False,False,False,False,False,False,False
1604165,2016-04-16,5,266.26883,6,12.75,15,53,,Kuchen,Samstag,4,2016,,,,False,False,False,False,False,False,False,False
1604175,2016-04-17,5,252.40205,4,9.875,19,21,,Kuchen,Sonntag,4,2016,,,,False,False,False,False,False,False,False,False
1604185,2016-04-18,5,180.40213,7,9.625,16,21,,Kuchen,Montag,4,2016,,,,False,False,False,False,False,False,False,False
1604195,2016-04-19,5,222.54591,5,9.5,23,21,,Kuchen,Dienstag,4,2016,,,,False,False,False,False,False,False,False,False
1604205,2016-04-20,5,218.70012,2,10.5,17,,,Kuchen,Mittwoch,4,2016,,,,False,False,False,False,False,False,False,False
1604215,2016-04-21,5,235.19885,2,11.625,16,,,Kuchen,Donnerstag,4,2016,,,,False,False,False,False,False,False,False,False
1604225,2016-04-22,5,226.36107,5,10.5,12,,,Kuchen,Freitag,4,2016,,,,False,False,False,False,False,False,False,False
1604235,2016-04-23,5,342.88358,3,8.875,17,21,,Kuchen,Samstag,4,2016,,,,False,False,False,False,False,False,False,False
1604245,2016-04-24,5,287.87814,4,5.75,10,21,,Kuchen,Sonntag,4,2016,,,,False,False,False,False,False,False,False,False
1604255,2016-04-25,5,191.90501,8,4.625,10,61,,Kuchen,Montag,4,2016,,,,False,False,False,False,False,False,False,False
1604265,2016-04-26,5,231.38641,7,2.5,7,75,,Kuchen,Dienstag,4,2016,,,,False,False,False,False,False,False,False,False
1604275,2016-04-27,5,241.63058,7,4.875,8,61,,Kuchen,Mittwoch,4,2016,,,,False,False,False,False,False,False,False,False
1604285,2016-04-28,5,233.86752,6,7.5,16,61,,Kuchen,Donnerstag,4,2016,,,,False,False,False,False,False,False,False,False
1604295,2016-04-29,5,293.07446,6,9.75,13,61,,Kuchen,Freitag,4,2016,,,,False,False,False,False,False,False,False,False
1604305,2016-04-30,5,334.46512,8,8.0,7,61,,Kuchen,Samstag,4,2016,,,,False,False,False,False,False,False,False,False
1605015,2016-05-01,5,378.3698,0,10.75,9,,,Kuchen,Sonntag,5,2016,bundesweit,Schleswig-Holstein,Tag der Arbeit,False,False,False,False,False,False,False,False
1605025,2016-05-02,5,227.08493,1,17.875,6,,,Kuchen,Montag,5,2016,,,,False,False,False,False,False,False,False,False
1605035,2016-05-03,5,247.62744,6,11.375,15,61,,Kuchen,Dienstag,5,2016,,,,False,False,False,False,False,False,False,False
1605045,2016-05-04,5,228.21188,1,12.375,10,,,Kuchen,Mittwoch,5,2016,,,,False,False,False,False,False,False,False,False
1605055,2016-05-05,5,276.10153,0,15.125,13,,,Kuchen,Donnerstag,5,2016,bundesweit,Schleswig-Holstein,Christi Himmelfahrt,False,False,False,False,False,False,False,False
1605065,2016-05-06,5,263.8962,0,19.0,14,,,Kuchen,Freitag,5,2016,,,,False,False,False,False,False,False,False,False
1605075,2016-05-07,5,283.8613,0,22.125,12,,,Kuchen,Samstag,5,2016,,,,False,False,False,False,False,False,False,False
1605085,2016-05-08,5,262.50903,0,21.375,17,,,Kuchen,Sonntag,5,2016,,,,False,False,False,False,False,False,False,False
1605095,2016-05-09,5,274.7849,0,19.875,12,,,Kuchen,Montag,5,2016,,,,False,False,False,False,False,False,False,False
1605105,2016-05-10,5,187.10406,0,20.875,14,,,Kuchen,Dienstag,5,2016,,,,False,False,False,False,False,False,False,False
1605115,2016-05-11,5,223.18686,0,20.625,15,,,Kuchen,Mittwoch,5,2016,,,,False,False,False,False,False,False,False,False
1605125,2016-05-12,5,261.23184,0,15.625,17,0,,Kuchen,Donnerstag,5,2016,,,,False,False,False,False,False,False,False,False
1605135,2016-05-13,5,210.48907,2,17.5,16,65,,Kuchen,Freitag,5,2016,,,,False,False,False,False,False,False,False,True
1605145,2016-05-14,5,334.16772,7,10.0,14,21,,Kuchen,Samstag,5,2016,,,,False,False,False,False,False,False,False,True
1605155,2016-05-15,5,299.75528,6,9.75,12,61,,Kuchen,Sonntag,5,2016,,,,False,False,False,False,False,False,False,True
1605165,2016-05-16,5,369.7874,5,11.25,16,,,Kuchen,Montag,5,2016,bundesweit,Schleswig-Holstein,Pfingstmontag,False,False,False,False,False,False,False,True
1605175,2016-05-17,5,253.3351,7,10.75,15,21,,Kuchen,Dienstag,5,2016,,,,False,False,False,False,False,False,False,False
1605185,2016-05-18,5,300.09842,5,16.75,7,,,Kuchen,Mittwoch,5,2016,,,,False,False,False,False,False,False,False,False
1605195,2016-05-19,5,240.09576,2,19.5,10,0,,Kuchen,Donnerstag,5,2016,,,,False,False,False,False,False,False,False,False
1605205,2016-05-20,5,293.44485,8,14.75,11,61,,Kuchen,Freitag,5,2016,,,,False,False,False,False,False,False,False,False
1605215,2016-05-21,5,255.04536,6,19.375,9,21,,Kuchen,Samstag,5,2016,,,,False,False,False,False,False,False,False,False
1605225,2016-05-22,5,296.04175,1,25.0,9,,,Kuchen,Sonntag,5,2016,,,,False,False,False,False,False,False,False,False
1605235,2016-05-23,5,204.02,7,15.5,8,21,,Kuchen,Montag,5,2016,,,,False,False,False,False,False,False,False,False
1605245,2016-05-24,5,316.0907,8,14.25,10,21,,Kuchen,Dienstag,5,2016,,,,False,False,False,False,False,False,False,False
1605255,2016-05-25,5,273.92697,7,16.5,6,20,,Kuchen,Mittwoch,5,2016,,,,False,False,False,False,False,False,False,False
1605265,2016-05-26,5,306.9947,7,14.375,6,61,,Kuchen,Donnerstag,5,2016,,,,False,False,False,False,False,False,False,False
1605275,2016-05-27,5,279.9689,4,15.875,9,61,,Kuchen,Freitag,5,2016,,,,False,False,False,False,False,False,False,False
1605285,2016-05-28,5,294.4579,2,18.625,11,,,Kuchen,Samstag,5,2016,,,,False,False,False,False,False,False,False,False
