,Unnamed: 0,Datum,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz
9775,,2018-03-31,,,,,,1803314.0,4.0,85.3647858513557
9776,,2018-04-01,,,,,,1804014.0,4.0,97.0547486434187
9777,,2018-04-02,,,,,,1804024.0,4.0,100.34599611598
9778,,2018-04-03,,,,,,1804034.0,4.0,56.2206582497111
9779,,2018-04-04,,,,,,1804044.0,4.0,71.3942240197333
9780,,2018-04-05,,,,,,1804054.0,4.0,116.061737135078
9781,,2018-04-06,,,,,,1804064.0,4.0,76.3658031199746
9782,,2018-04-07,,,,,,1804074.0,4.0,67.2360702223367
9783,,2018-04-08,,,,,,1804084.0,4.0,104.245605098994
9784,,2018-04-09,,,,,,1804094.0,4.0,78.1382370856774
9785,,2018-04-10,,,,,,1804104.0,4.0,73.1091348853163
9786,,2018-04-11,,,,,,1804114.0,4.0,82.3162867708556
9787,,2018-04-12,,,,,,1804124.0,4.0,73.6791972698499
9788,,2018-04-13,,,,,,1804134.0,4.0,80.1637568854653
9789,,2018-04-14,,,,,,1804144.0,4.0,102.451367723374
9790,,2018-04-15,,,,,,1804154.0,4.0,82.5239002813353
9791,,2018-04-16,,,,,,1804164.0,4.0,78.0809616386278
9792,,2018-04-17,,,,,,1804174.0,4.0,81.6569740976316
9793,,2018-04-18,,,,,,1804184.0,4.0,50.2291843439468
9794,,2018-04-19,,,,,,1804194.0,4.0,81.3062483274968
9795,,2018-04-20,,,,,,1804204.0,4.0,57.9976096157903
9796,,2018-04-21,,,,,,1804214.0,4.0,86.0834321468145
9797,,2018-04-22,,,,,,1804224.0,4.0,99.4218470990722
9798,,2018-04-23,,,,,,1804234.0,4.0,77.4251237644108
9799,,2018-04-24,,,,,,1804244.0,4.0,61.4083901285691
9800,,2018-04-25,,,,,,1804254.0,4.0,96.4352584158038
9801,,2018-04-26,,,,,,1804264.0,4.0,80.7793766515759
9802,,2018-04-27,,,,,,1804274.0,4.0,55.0771828740384
9803,,2018-04-28,,,,,,1804284.0,4.0,81.8710121370348
9804,,2018-04-29,,,,,,1804294.0,4.0,117.881439779767
9805,,2018-04-30,,,,,,1804304.0,4.0,79.2518033997529
9806,,2018-05-02,,,,,,1805024.0,4.0,75.4233707731506
9807,,2018-05-03,,,,,,1805034.0,4.0,62.2496029445585
9808,,2018-05-04,,,,,,1805044.0,4.0,92.6837079237316
9809,,2018-05-05,,,,,,1805054.0,4.0,74.5568363291691
9810,,2018-05-06,,,,,,1805064.0,4.0,117.972407381309
9811,,2018-05-07,,,,,,1805074.0,4.0,65.4915225744896
9812,,2018-05-08,,,,,,1805084.0,4.0,101.61089470953
9813,,2018-05-09,,,,,,1805094.0,4.0,77.170452622622
9814,,2018-05-10,,,,,,1805104.0,4.0,85.5160842400277
9815,,2018-05-11,,,,,,1805114.0,4.0,84.6257280971586
9816,,2018-05-12,,,,,,1805124.0,4.0,94.1739600656155
9817,,2018-05-13,,,,,,1805134.0,4.0,80.0259008484754
9818,,2018-05-14,,,,,,1805144.0,4.0,53.6251718774275
9819,,2018-05-15,,,,,,1805154.0,4.0,57.3572122605313
9820,,2018-05-16,,,,,,1805164.0,4.0,37.6694699883667
9821,,2018-05-17,,,,,,1805174.0,4.0,73.6990571896891
9822,,2018-05-18,,,,,,1805184.0,4.0,68.1714940213294
9823,,2018-05-19,,,,,,1805194.0,4.0,77.9819906254498
9824,,2018-05-20,,,,,,1805204.0,4.0,65.4187870817839
9825,,2018-05-22,,,,,,1805224.0,4.0,70.2272839676609
9826,,2018-05-23,,,,,,1805234.0,4.0,73.4853551775741
9827,,2018-05-24,,,,,,1805244.0,4.0,27.433725861826
9828,,2018-05-25,,,,,,1805254.0,4.0,52.1670176955289
9829,,2018-05-26,,,,,,1805264.0,4.0,85.097600524964
9830,,2018-05-27,,,,,,1805274.0,4.0,87.1009984834016
9831,,2018-05-28,,,,,,1805284.0,4.0,37.9547198477045
9832,,2018-05-29,,,,,,1805294.0,4.0,77.5184361046197
9833,,2018-05-30,,,,,,1805304.0,4.0,60.5240997148559
9834,,2018-05-31,,,,,,1805314.0,4.0,49.7546528574438
9835,,2018-06-01,,,,,,1806014.0,4.0,72.5548403923688
9836,,2018-06-02,,,,,,1806024.0,4.0,62.9124810333617
9837,,2018-06-03,,,,,,1806034.0,4.0,70.1967187196386
9838,,2018-06-04,,,,,,1806044.0,4.0,89.2729377064413
9839,,2018-06-05,,,,,,1806054.0,4.0,90.8643276697758
9840,,2018-06-06,,,,,,1806064.0,4.0,41.8644272812954
9841,,2018-06-07,,,,,,1806074.0,4.0,69.3795740364973
9842,,2018-06-08,,,,,,1806084.0,4.0,50.7535069920758
9843,,2018-06-09,,,,,,1806094.0,4.0,41.8883153042351
9844,,2018-06-10,,,,,,1806104.0,4.0,107.377542844818
9845,,2018-06-11,,,,,,1806114.0,4.0,47.2663246679017
9846,,2018-06-12,,,,,,1806124.0,4.0,73.6639310973651
9847,,2018-06-13,,,,,,1806134.0,4.0,43.9344371578242
9848,,2018-06-14,,,,,,1806144.0,4.0,48.2218243781613
9849,,2018-06-15,,,,,,1806154.0,4.0,51.7287558724867
9850,,2018-06-16,,,,,,1806164.0,4.0,79.9425697031279
9851,,2018-06-17,,,,,,1806174.0,4.0,105.970913596347
9852,,2018-06-18,,,,,,1806184.0,4.0,52.4623142900464
9853,,2018-06-19,,,,,,1806194.0,4.0,47.8861290193053
9854,,2018-06-20,,,,,,1806204.0,4.0,68.6435116412585
9855,,2018-06-21,,,,,,1806214.0,4.0,50.3503164926632
9856,,2018-06-22,,,,,,1806224.0,4.0,62.6581464475431
9857,,2018-06-23,,,,,,1806234.0,4.0,49.884049264678
9858,,2018-06-24,,,,,,1806244.0,4.0,68.6194271147451
9859,,2018-06-25,,,,,,1806254.0,4.0,66.9436917796958
9860,,2018-06-26,,,,,,1806264.0,4.0,54.5490530559365
9861,,2018-06-27,,,,,,1806274.0,4.0,52.5737491532418
9862,,2018-06-28,,,,,,1806284.0,4.0,62.5161339241154
9863,,2018-06-29,,,,,,1806294.0,4.0,70.8616229090274
9864,,2018-06-30,,,,,,1806304.0,4.0,72.286780825535
9865,,2018-07-01,,,,,,1807014.0,4.0,70.8375760573994
9866,,2018-07-02,,,,,,1807024.0,4.0,52.4171126523355
9867,,2018-07-03,,,,,,1807034.0,4.0,53.5247684644624
9868,,2018-07-04,,,,,,1807044.0,4.0,80.0791978861617
9869,,2018-07-05,,,,,,1807054.0,4.0,74.4295025189987
9870,,2018-07-06,,,,,,1807064.0,4.0,70.382242484533
9871,,2018-07-07,,,,,,1807074.0,4.0,62.1501168323456
9872,,2018-07-08,,,,,,1807084.0,4.0,64.4410669363211
9873,,2018-07-09,,,,,,1807094.0,4.0,62.8611925638227
9874,,2018-07-10,,,,,,1807104.0,4.0,42.7230534757185
9875,,2018-07-11,,,,,,1807114.0,4.0,88.3289090240568
9876,,2018-07-12,,,,,,1807124.0,4.0,118.081149876388
9877,,2018-07-13,,,,,,1807134.0,4.0,69.4569519950266
9878,,2018-07-14,,,,,,1807144.0,4.0,109.527829403884
9879,,2018-07-15,,,,,,1807154.0,4.0,103.222808871659
9880,,2018-07-16,,,,,,1807164.0,4.0,65.5010025493488
9881,,2018-07-17,,,,,,1807174.0,4.0,77.5317706977608
9882,,2018-07-18,,,,,,1807184.0,4.0,90.6551065634781
9883,,2018-07-19,,,,,,1807194.0,4.0,94.2314254667837
9884,,2018-07-20,,,,,,1807204.0,4.0,95.9236728001448
9885,,2018-07-21,,,,,,1807214.0,4.0,91.5962742377594
9886,,2018-07-22,,,,,,1807224.0,4.0,82.3718063303726
9887,,2018-07-23,,,,,,1807234.0,4.0,78.4432557604295
9888,,2018-07-24,,,,,,1807244.0,4.0,66.2753183828195
9889,,2018-07-25,,,,,,1807254.0,4.0,73.4599229902164
9890,,2018-07-26,,,,,,1807264.0,4.0,70.2365452984104
9891,,2018-07-27,,,,,,1807274.0,4.0,65.5637342177303
9892,,2018-07-28,,,,,,1807284.0,4.0,54.04742181413
9893,,2018-07-29,,,,,,1807294.0,4.0,128.952852247529
9894,,2018-07-30,,,,,,1807304.0,4.0,71.8229772291025
9895,,2018-07-31,,,,,,1807314.0,4.0,57.1027946933499
9896,,2013-07-01,,,,,,1307015.0,5.0,317.475874933038
9897,,2013-07-02,,,,,,1307025.0,5.0,383.628681612577
9898,,2013-07-03,,,,,,1307035.0,5.0,305.523072325318
9899,,2013-07-04,,,,,,1307045.0,5.0,308.408167942149
9900,,2013-07-05,,,,,,1307055.0,5.0,355.518770367742
9901,,2013-07-06,,,,,,1307065.0,5.0,361.866932797941
9902,,2013-07-07,,,,,,1307075.0,5.0,370.20960108863
9903,,2013-07-08,,,,,,1307085.0,5.0,285.233382496522
9904,,2013-07-09,,,,,,1307095.0,5.0,342.089345776475
9905,,2013-07-10,,,,,,1307105.0,5.0,343.353066508123
9906,,2013-07-11,,,,,,1307115.0,5.0,315.911756962233
9907,,2013-07-12,,,,,,1307125.0,5.0,362.802489634211
9908,,2013-07-13,,,,,,1307135.0,5.0,359.166188843392
9909,,2013-07-14,,,,,,1307145.0,5.0,461.082124524619
9910,,2013-07-15,,,,,,1307155.0,5.0,380.68369651152
9911,,2013-07-16,,,,,,1307165.0,5.0,320.43533597922
9912,,2013-07-17,,,,,,1307175.0,5.0,396.99424714406
9913,,2013-07-18,,,,,,1307185.0,5.0,300.398790118057
9914,,2013-07-19,,,,,,1307195.0,5.0,369.400389277533
9915,,2013-07-20,,,,,,1307205.0,5.0,346.154004294146
9916,,2013-07-21,,,,,,1307215.0,5.0,287.443788531561
9917,,2013-07-22,,,,,,1307225.0,5.0,356.484067206325
9918,,2013-07-23,,,,,,1307235.0,5.0,316.29681714496
9919,,2013-07-24,,,,,,1307245.0,5.0,327.339400651794
9920,,2013-07-25,,,,,,1307255.0,5.0,303.192537586556
9921,,2013-07-26,,,,,,1307265.0,5.0,331.522091778847
9922,,2013-07-27,,,,,,1307275.0,5.0,358.892714466409
9923,,2013-07-28,,,,,,1307285.0,5.0,437.824795495097
9924,,2013-07-29,,,,,,1307295.0,5.0,368.951029057165
9925,,2013-07-30,,,,,,1307305.0,5.0,424.086156965952
9926,,2013-07-31,,,,,,1307315.0,5.0,426.985804024935
9927,,2013-08-01,,,,,,1308015.0,5.0,322.294307178179
9928,,2013-08-02,,,,,,1308025.0,5.0,282.371517214865
9929,,2013-08-03,,,,,,1308035.0,5.0,399.283316370115
9930,,2013-08-04,,,,,,1308045.0,5.0,461.704848992483
9931,,2013-08-05,,,,,,1308055.0,5.0,354.247243408463
9932,,2013-08-06,,,,,,1308065.0,5.0,441.521507016938
9933,,2013-08-07,,,,,,1308075.0,5.0,423.850318191533
9934,,2013-08-08,,,,,,1308085.0,5.0,464.87537153539
9935,,2013-08-09,,,,,,1308095.0,5.0,450.085987485785
9936,,2013-08-10,,,,,,1308105.0,5.0,450.993337129113
9937,,2013-08-11,,,,,,1308115.0,5.0,583.491717818235
9938,,2013-08-12,,,,,,1308125.0,5.0,356.026341718574
9939,,2013-08-13,,,,,,1308135.0,5.0,344.643463915453
9940,,2013-08-14,,,,,,1308145.0,5.0,441.253111778104
9941,,2013-08-15,,,,,,1308155.0,5.0,416.610037755781
9942,,2013-08-16,,,,,,1308165.0,5.0,344.468629393561
9943,,2013-08-17,,,,,,1308175.0,5.0,519.834929394153
9944,,2013-08-18,,,,,,1308185.0,5.0,479.499541699925
9945,,2013-08-19,,,,,,1308195.0,5.0,374.247117082749
9946,,2013-08-20,,,,,,1308205.0,5.0,340.090359959321
9947,,2013-08-21,,,,,,1308215.0,5.0,352.695324198643
9948,,2013-08-22,,,,,,1308225.0,5.0,343.348933556103
9949,,2013-08-23,,,,,,1308235.0,5.0,375.317567662845
9950,,2013-08-24,,,,,,1308245.0,5.0,536.196771958902
9951,,2013-08-25,,,,,,1308255.0,5.0,495.194334936839
9952,,2013-08-26,,,,,,1308265.0,5.0,368.72576849632
9953,,2013-08-27,,,,,,1308275.0,5.0,305.77200439049
9954,,2013-08-28,,,,,,1308285.0,5.0,349.390973099531
9955,,2013-08-29,,,,,,1308295.0,5.0,396.454612761332
9956,,2013-08-30,,,,,,1308305.0,5.0,343.345686609289
9957,,2013-08-31,,,,,,1308315.0,5.0,344.096618940689
9958,,2013-09-01,,,,,,1309015.0,5.0,400.375251601544
9959,,2013-09-02,,,,,,1309025.0,5.0,236.082416986532
9960,,2013-09-03,,,,,,1309035.0,5.0,270.350123886175
9961,,2013-09-04,,,,,,1309045.0,5.0,308.670506473354
9962,,2013-09-05,,,,,,1309055.0,5.0,309.022150561535
9963,,2013-09-06,,,,,,1309065.0,5.0,307.019415636833
9964,,2013-09-07,,,,,,1309075.0,5.0,447.991745678441
9965,,2013-09-08,,,,,,1309085.0,5.0,453.792300083562
9966,,2013-09-09,,,,,,1309095.0,5.0,266.740185481098
9967,,2013-09-10,,,,,,1309105.0,5.0,272.085784886284
9968,,2013-09-11,,,,,,1309115.0,5.0,266.283742487977
9969,,2013-09-12,,,,,,1309125.0,5.0,291.297115676725
9970,,2013-09-13,,,,,,1309135.0,5.0,306.313400312796
9971,,2013-09-14,,,,,,1309145.0,5.0,383.083373412478
9972,,2013-09-15,,,,,,1309155.0,5.0,368.235519264474
9973,,2013-09-16,,,,,,1309165.0,5.0,230.653426038182
9974,,2013-09-17,,,,,,1309175.0,5.0,320.526447004404
9975,,2013-09-18,,,,,,1309185.0,5.0,273.5407716877
9976,,2013-09-19,,,,,,1309195.0,5.0,300.262376130314
9977,,2013-09-20,,,,,,1309205.0,5.0,377.403500794794
9978,,2013-09-21,,,,,,1309215.0,5.0,320.960054511642
9979,,2013-09-22,,,,,,1309225.0,5.0,359.99538027315
9980,,2013-09-23,,,,,,1309235.0,5.0,293.881781699553
9981,,2013-09-24,,,,,,1309245.0,5.0,261.601833826599
9982,,2013-09-25,,,,,,1309255.0,5.0,298.284260355615
9983,,2013-09-26,,,,,,1309265.0,5.0,287.793533580575
9984,,2013-09-27,,,,,,1309275.0,5.0,283.206061885802
9985,,2013-09-28,,,,,,1309285.0,5.0,290.84887886944
9986,,2013-09-29,,,,,,1309295.0,5.0,304.830463976939
9987,,2013-09-30,,,,,,1309305.0,5.0,331.154356903853
9988,,2013-10-01,,,,,,1310015.0,5.0,351.590991371398
9989,,2013-10-02,,,,,,1310025.0,5.0,322.880300414914
9990,,2013-10-03,,,,,,1310035.0,5.0,440.898116086485
9991,,2013-10-04,,,,,,1310045.0,5.0,280.756383513395
9992,,2013-10-05,,,,,,1310055.0,5.0,326.993164913838
9993,,2013-10-06,,,,,,1310065.0,5.0,340.701203063945
9994,,2013-10-07,,,,,,1310075.0,5.0,318.481660598268
9995,,2013-10-08,,,,,,1310085.0,5.0,245.656923063522
9996,,2013-10-09,,,,,,1310095.0,5.0,260.831242292014
9997,,2013-10-10,,,,,,1310105.0,5.0,266.156733546376
9998,,2013-10-11,,,,,,1310115.0,5.0,229.072309397699
9999,,2013-10-12,,,,,,1310125.0,5.0,273.221595297806
10000,,2013-10-13,,,,,,1310135.0,5.0,248.357762950889
10001,,2013-10-14,,,,,,1310145.0,5.0,270.419718876308
10002,,2013-10-15,,,,,,1310155.0,5.0,219.941750803178
10003,,2013-10-16,,,,,,1310165.0,5.0,288.91825808676
10004,,2013-10-17,,,,,,1310175.0,5.0,244.428871611246
10005,,2013-10-18,,,,,,1310185.0,5.0,295.076856315502
10006,,2013-10-19,,,,,,1310195.0,5.0,281.559213676245
10007,,2013-10-20,,,,,,1310205.0,5.0,229.516910132085
10008,,2013-10-21,,,,,,1310215.0,5.0,187.562777604076
10009,,2013-10-22,,,,,,1310225.0,5.0,255.793613767243
10010,,2013-10-23,,,,,,1310235.0,5.0,271.192325022255
10011,,2013-10-24,,,,,,1310245.0,5.0,246.175469323983
10012,,2013-10-25,,,,,,1310255.0,5.0,262.479741759397
10013,,2013-10-26,,,,,,1310265.0,5.0,260.812943526863
10014,,2013-10-27,,,,,,1310275.0,5.0,292.452459619799
10015,,2013-10-28,,,,,,1310285.0,5.0,196.841869220639
10016,,2013-10-29,,,,,,1310295.0,5.0,194.050358871373
10017,,2013-10-30,,,,,,1310305.0,5.0,295.266893345374
10018,,2013-10-31,,,,,,1310315.0,5.0,242.152859667865
10019,,2013-11-01,,,,,,1311015.0,5.0,273.370278323609
10020,,2013-11-02,,,,,,1311025.0,5.0,225.660926756768
10021,,2013-11-03,,,,,,1311035.0,5.0,250.834570281876
10022,,2013-11-04,,,,,,1311045.0,5.0,243.480688862574
10023,,2013-11-05,,,,,,1311055.0,5.0,189.316339883043
10024,,2013-11-06,,,,,,1311065.0,5.0,193.037644420427
10025,,2013-11-07,,,,,,1311075.0,5.0,225.684071441743
10026,,2013-11-08,,,,,,1311085.0,5.0,208.931884105255
10027,,2013-11-09,,,,,,1311095.0,5.0,221.231762690697
10028,,2013-11-10,,,,,,1311105.0,5.0,338.893723228729
10029,,2013-11-11,,,,,,1311115.0,5.0,242.681615020156
10030,,2013-11-12,,,,,,1311125.0,5.0,196.457888917276
10031,,2013-11-13,,,,,,1311135.0,5.0,243.067077049956
10032,,2013-11-14,,,,,,1311145.0,5.0,209.051190249137
10033,,2013-11-15,,,,,,1311155.0,5.0,210.424923048355
10034,,2013-11-16,,,,,,1311165.0,5.0,261.755181235489
10035,,2013-11-17,,,,,,1311175.0,5.0,434.514684349967
10036,,2013-11-18,,,,,,1311185.0,5.0,211.412460843845
10037,,2013-11-19,,,,,,1311195.0,5.0,175.243335348158
10038,,2013-11-20,,,,,,1311205.0,5.0,189.093245051335
10039,,2013-11-21,,,,,,1311215.0,5.0,188.007263743597
10040,,2013-11-22,,,,,,1311225.0,5.0,182.217584291959
10041,,2013-11-23,,,,,,1311235.0,5.0,208.761601079823
10042,,2013-11-24,,,,,,1311245.0,5.0,369.426275393692
10043,,2013-11-25,,,,,,1311255.0,5.0,243.044424030491
10044,,2013-11-26,,,,,,1311265.0,5.0,246.470658207108
10045,,2013-11-27,,,,,,1311275.0,5.0,199.971144378813
10046,,2013-11-28,,,,,,1311285.0,5.0,218.574938092632
10047,,2013-11-29,,,,,,1311295.0,5.0,198.643762741097
10048,,2013-11-30,,,,,,1311305.0,5.0,184.670559295231
10049,,2013-12-01,,,,,,1312015.0,5.0,251.171365445472
10050,,2013-12-02,,,,,,1312025.0,5.0,200.880829213958
10051,,2013-12-03,,,,,,1312035.0,5.0,187.803590029425
10052,,2013-12-04,,,,,,1312045.0,5.0,214.941099341808
10053,,2013-12-05,,,,,,1312055.0,5.0,190.110646923888
10054,,2013-12-06,,,,,,1312065.0,5.0,211.036554280616
10055,,2013-12-07,,,,,,1312075.0,5.0,194.816564885098
10056,,2013-12-08,,,,,,1312085.0,5.0,211.40480292494
10057,,2013-12-09,,,,,,1312095.0,5.0,170.524972886057
10058,,2013-12-10,,,,,,1312105.0,5.0,149.431342843146
10059,,2013-12-11,,,,,,1312115.0,5.0,155.814778301331
10060,,2013-12-12,,,,,,1312125.0,5.0,180.75061797104
10061,,2013-12-13,,,,,,1312135.0,5.0,181.364999270263
10062,,2013-12-14,,,,,,1312145.0,5.0,197.802586637735
10063,,2013-12-15,,,,,,1312155.0,5.0,217.492553439895
10064,,2013-12-16,,,,,,1312165.0,5.0,157.392485896369
10065,,2013-12-17,,,,,,1312175.0,5.0,174.571555755812
10066,,2013-12-18,,,,,,1312185.0,5.0,183.895860880414
10067,,2013-12-19,,,,,,1312195.0,5.0,175.651475866415
10068,,2013-12-20,,,,,,1312205.0,5.0,187.406124646547
10069,,2013-12-21,,,,,,1312215.0,5.0,191.007159526764
10070,,2013-12-22,,,,,,1312225.0,5.0,236.081350951816
10071,,2013-12-23,,,,,,1312235.0,5.0,221.057091994517
10072,,2013-12-24,,,,,,1312245.0,5.0,251.566250844717
10073,,2013-12-27,,,,,,1312275.0,5.0,270.571377693833
10074,,2013-12-29,,,,,,1312295.0,5.0,292.517266268393
10075,,2013-12-30,,,,,,1312305.0,5.0,454.376684162368
10076,,2013-12-31,,,,,,1312315.0,5.0,1625.69060128682
10077,,2014-01-02,,,,,,1401025.0,5.0,257.525894400416
10078,,2014-01-03,,,,,,1401035.0,5.0,227.91315882647
10079,,2014-01-04,,,,,,1401045.0,5.0,262.179156885669
10080,,2014-01-05,,,,,,1401055.0,5.0,242.820622344855
10081,,2014-01-06,,,,,,1401065.0,5.0,247.848021036211
10082,,2014-01-07,,,,,,1401075.0,5.0,211.332603686944
10083,,2014-01-08,,,,,,1401085.0,5.0,225.800497171104
10084,,2014-01-09,,,,,,1401095.0,5.0,243.430253024245
10085,,2014-01-10,,,,,,1401105.0,5.0,218.497124848402
10086,,2014-01-11,,,,,,1401115.0,5.0,255.193769001422
10087,,2014-01-12,,,,,,1401125.0,5.0,268.081222848751
10088,,2014-01-13,,,,,,1401135.0,5.0,244.284690811498
10089,,2014-01-14,,,,,,1401145.0,5.0,258.018070899922
10090,,2014-01-15,,,,,,1401155.0,5.0,258.99138827716
10091,,2014-01-16,,,,,,1401165.0,5.0,217.577430276885
10092,,2014-01-17,,,,,,1401175.0,5.0,228.685872660367
10093,,2014-01-18,,,,,,1401185.0,5.0,296.458168922809
10094,,2014-01-19,,,,,,1401195.0,5.0,284.622738586554
10095,,2014-01-20,,,,,,1401205.0,5.0,207.228759924773
10096,,2014-01-21,,,,,,1401215.0,5.0,211.786064330115
10097,,2014-01-22,,,,,,1401225.0,5.0,235.346514222246
10098,,2014-01-23,,,,,,1401235.0,5.0,265.989245866942
10099,,2014-01-24,,,,,,1401245.0,5.0,254.008786140808
10100,,2014-01-25,,,,,,1401255.0,5.0,317.298683061094
10101,,2014-01-26,,,,,,1401265.0,5.0,336.227703734553
10102,,2014-01-27,,,,,,1401275.0,5.0,223.188610002863
10103,,2014-01-28,,,,,,1401285.0,5.0,235.951227153213
10104,,2014-01-29,,,,,,1401295.0,5.0,217.495225875601
10105,,2014-01-30,,,,,,1401305.0,5.0,264.256585339608
10106,,2014-01-31,,,,,,1401315.0,5.0,269.494364878668
10107,,2014-02-01,,,,,,1402015.0,5.0,290.121392280101
10108,,2014-02-02,,,,,,1402025.0,5.0,411.693460013424
10109,,2014-02-03,,,,,,1402035.0,5.0,270.607601202372
10110,,2014-02-04,,,,,,1402045.0,5.0,255.009175595281
10111,,2014-02-05,,,,,,1402055.0,5.0,274.355368402748
10112,,2014-02-06,,,,,,1402065.0,5.0,258.917425529588
10113,,2014-02-07,,,,,,1402075.0,5.0,236.760781785701
10114,,2014-02-08,,,,,,1402085.0,5.0,305.058089685015
10115,,2014-02-09,,,,,,1402095.0,5.0,363.120781551495
10116,,2014-02-10,,,,,,1402105.0,5.0,249.77351530581
10117,,2014-02-11,,,,,,1402115.0,5.0,236.7220733882
10118,,2014-02-12,,,,,,1402125.0,5.0,264.817044704002
10119,,2014-02-13,,,,,,1402135.0,5.0,288.026236118619
10120,,2014-02-14,,,,,,1402145.0,5.0,321.401903496864
10121,,2014-02-15,,,,,,1402155.0,5.0,316.121966093225
10122,,2014-02-16,,,,,,1402165.0,5.0,397.890970167717
10123,,2014-02-17,,,,,,1402175.0,5.0,259.552787900081
10124,,2014-02-18,,,,,,1402185.0,5.0,285.696716626729
10125,,2014-02-19,,,,,,1402195.0,5.0,244.745193995473
10126,,2014-02-20,,,,,,1402205.0,5.0,254.693822568293
10127,,2014-02-21,,,,,,1402215.0,5.0,333.413645056526
10128,,2014-02-22,,,,,,1402225.0,5.0,283.857426834567
10129,,2014-02-23,,,,,,1402235.0,5.0,394.240086291001
10130,,2014-02-24,,,,,,1402245.0,5.0,259.072372304433
10131,,2014-02-25,,,,,,1402255.0,5.0,255.218562114268
10132,,2014-02-26,,,,,,1402265.0,5.0,246.406277305466
10133,,2014-02-27,,,,,,1402275.0,5.0,258.629543719353
10134,,2014-02-28,,,,,,1402285.0,5.0,277.702428848911
10135,,2014-03-01,,,,,,1403015.0,5.0,356.078419246933
10136,,2014-03-02,,,,,,1403025.0,5.0,321.485150071242
10137,,2014-03-03,,,,,,1403035.0,5.0,292.727936923252
10138,,2014-03-04,,,,,,1403045.0,5.0,249.829686460274
10139,,2014-03-05,,,,,,1403055.0,5.0,252.444455457162
10140,,2014-03-06,,,,,,1403065.0,5.0,251.572908933497
10141,,2014-03-07,,,,,,1403075.0,5.0,211.366012107748
10142,,2014-03-08,,,,,,1403085.0,5.0,265.958911689045
10143,,2014-03-09,,,,,,1403095.0,5.0,354.983557989906
10144,,2014-03-10,,,,,,1403105.0,5.0,194.366328186192
10145,,2014-03-11,,,,,,1403115.0,5.0,257.869223064409
10146,,2014-03-12,,,,,,1403125.0,5.0,271.282405295851
10147,,2014-03-13,,,,,,1403135.0,5.0,231.683186905879
10148,,2014-03-14,,,,,,1403145.0,5.0,250.29296439151
10149,,2014-03-15,,,,,,1403155.0,5.0,280.923615726204
10150,,2014-03-16,,,,,,1403165.0,5.0,214.983984608509
10151,,2014-03-17,,,,,,1403175.0,5.0,219.697175244681
10152,,2014-03-18,,,,,,1403185.0,5.0,270.977176630639
10153,,2014-03-19,,,,,,1403195.0,5.0,209.154606236614
10154,,2014-03-20,,,,,,1403205.0,5.0,277.253330900992
10155,,2014-03-21,,,,,,1403215.0,5.0,239.804246611309
10156,,2014-03-22,,,,,,1403225.0,5.0,299.753027543412
10157,,2014-03-23,,,,,,1403235.0,5.0,247.35726790541
10158,,2014-03-24,,,,,,1403245.0,5.0,242.701095068185
10159,,2014-03-25,,,,,,1403255.0,5.0,242.582823119935
10160,,2014-03-26,,,,,,1403265.0,5.0,274.499442130787
10161,,2014-03-27,,,,,,1403275.0,5.0,270.972684277455
10162,,2014-03-28,,,,,,1403285.0,5.0,333.141969255609
10163,,2014-03-29,,,,,,1403295.0,5.0,422.293448127181
10164,,2014-03-30,,,,,,1403305.0,5.0,322.450782225319
10165,,2014-03-31,,,,,,1403315.0,5.0,284.916561193775
10166,,2014-04-01,,,,,,1404015.0,5.0,211.213532805788
10167,,2014-04-02,,,,,,1404025.0,5.0,251.722288103618
10168,,2014-04-03,,,,,,1404035.0,5.0,272.475241001337
10169,,2014-04-04,,,,,,1404045.0,5.0,319.888737791246
10170,,2014-04-05,,,,,,1404055.0,5.0,322.471971495165
10171,,2014-04-06,,,,,,1404065.0,5.0,359.285503303671
10172,,2014-04-07,,,,,,1404075.0,5.0,310.063462856119
10173,,2014-04-08,,,,,,1404085.0,5.0,290.183609710366
10174,,2014-04-09,,,,,,1404095.0,5.0,271.099007471483
10175,,2014-04-10,,,,,,1404105.0,5.0,296.272579857626
10176,,2014-04-11,,,,,,1404115.0,5.0,277.160414027556
10177,,2014-04-12,,,,,,1404125.0,5.0,450.699337056635
10178,,2014-04-13,,,,,,1404135.0,5.0,381.800588193029
10179,,2014-04-14,,,,,,1404145.0,5.0,279.326942781212
10180,,2014-04-15,,,,,,1404155.0,5.0,335.143030954254
10181,,2014-04-16,,,,,,1404165.0,5.0,297.536491311772
10182,,2014-04-17,,,,,,1404175.0,5.0,427.107033298615
10183,,2014-04-19,,,,,,1404195.0,5.0,424.763063011418
10184,,2014-04-20,,,,,,1404205.0,5.0,378.764958797144
10185,,2014-04-21,,,,,,1404215.0,5.0,243.108241978467
10186,,2014-04-22,,,,,,1404225.0,5.0,238.30390072268
10187,,2014-04-23,,,,,,1404235.0,5.0,239.066295265338
10188,,2014-04-24,,,,,,1404245.0,5.0,277.90742095382
10189,,2014-04-25,,,,,,1404255.0,5.0,289.368785455912
10190,,2014-04-26,,,,,,1404265.0,5.0,302.862050051497
10191,,2014-04-27,,,,,,1404275.0,5.0,249.301047517779
10192,,2014-04-28,,,,,,1404285.0,5.0,204.961291079966
10193,,2014-04-29,,,,,,1404295.0,5.0,287.361243256404
