,Unnamed: 0,Datum,KielerWoche,id,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
8177,8105,2015-12-14,,1512145.0,5.0,135.882833179972,,,,
8178,8106,2015-12-15,,1512155.0,5.0,200.794463905725,,,,
8179,8107,2015-12-16,,1512165.0,5.0,180.325823313121,,,,
8180,8108,2015-12-17,,1512175.0,5.0,189.603239938994,,,,
8181,8109,2015-12-18,,1512185.0,5.0,205.070251752861,,,,
8182,8110,2015-12-19,,1512195.0,5.0,209.443359888322,,,,
8183,8111,2015-12-20,,1512205.0,5.0,190.838143871757,,,,
8184,8112,2015-12-21,,1512215.0,5.0,178.007867853303,,,,
8185,8113,2015-12-22,,1512225.0,5.0,206.162264813779,,,,
8186,8114,2015-12-23,,1512235.0,5.0,219.404693482765,,,,
8187,8115,2015-12-24,,1512245.0,5.0,275.561444944486,,,,
8188,8116,2015-12-27,,1512275.0,5.0,205.296097248761,,,,
8189,8117,2015-12-28,,1512285.0,5.0,249.831488819928,,,,
8190,8118,2015-12-29,,1512295.0,5.0,220.256783905333,,,,
8191,8119,2015-12-30,,1512305.0,5.0,364.25666963632,,,,
8192,8120,2015-12-31,,1512315.0,5.0,1869.93772343872,,,,
8193,8121,2016-01-02,,1601025.0,5.0,290.214474621251,,,,
8194,8122,2016-01-03,,1601035.0,5.0,189.560768660027,,,,
8195,8123,2016-01-04,,1601045.0,5.0,190.248203249784,,,,
8196,8124,2016-01-05,,1601055.0,5.0,241.35352574791,,,,
8197,8125,2016-01-06,,1601065.0,5.0,186.783766682371,,,,
8198,8126,2016-01-07,,1601075.0,5.0,211.959267729194,,,,
8199,8127,2016-01-08,,1601085.0,5.0,193.938119400977,,,,
8200,8128,2016-01-09,,1601095.0,5.0,276.715250071637,,,,
8201,8129,2016-01-10,,1601105.0,5.0,121.493282473682,,,,
8202,8130,2016-01-11,,1601115.0,5.0,189.559749547889,,,,
8203,8131,2016-01-12,,1601125.0,5.0,222.618083950592,,,,
8204,8132,2016-01-13,,1601135.0,5.0,216.772244614294,,,,
8205,8133,2016-01-14,,1601145.0,5.0,219.3059709318,,,,
8206,8134,2016-01-15,,1601155.0,5.0,193.214277037618,,,,
8207,8135,2016-01-16,,1601165.0,5.0,274.890740672995,,,,
8208,8136,2016-01-17,,1601175.0,5.0,299.770085809813,,,,
8209,8137,2016-01-18,,1601185.0,5.0,176.375194730937,,,,
8210,8138,2016-01-19,,1601195.0,5.0,193.826948933223,,,,
8211,8139,2016-01-20,,1601205.0,5.0,200.826111442389,,,,
8212,8140,2016-01-21,,1601215.0,5.0,250.15344491956,,,,
8213,8141,2016-01-22,,1601225.0,5.0,248.098227157249,,,,
8214,8142,2016-01-23,,1601235.0,5.0,229.906772887653,,,,
8215,8143,2016-01-24,,1601245.0,5.0,265.946910450504,,,,
8216,8144,2016-01-25,,1601255.0,5.0,205.155030201946,,,,
8217,8145,2016-01-26,,1601265.0,5.0,232.766301830989,,,,
8218,8146,2016-01-27,,1601275.0,5.0,219.991170296682,,,,
8219,8147,2016-01-28,,1601285.0,5.0,244.408812315202,,,,
8220,8148,2016-01-29,,1601295.0,5.0,195.574412527158,,,,
8221,8149,2016-01-30,,1601305.0,5.0,239.078662887727,,,,
8222,8150,2016-01-31,,1601315.0,5.0,266.119925137902,,,,
8223,8151,2016-02-01,,1602015.0,5.0,241.753423222328,,,,
8224,8152,2016-02-02,,1602025.0,5.0,248.516273860935,,,,
8225,8153,2016-02-03,,1602035.0,5.0,325.507863771923,,,,
8226,8154,2016-02-04,,1602045.0,5.0,328.07660342003,,,,
8227,8155,2016-02-05,,1602055.0,5.0,264.123167995632,,,,
8228,8156,2016-02-06,,1602065.0,5.0,288.583322605663,,,,
8229,8157,2016-02-07,,1602075.0,5.0,352.95522789217,,,,
8230,8158,2016-02-08,,1602085.0,5.0,255.243360918052,,,,
8231,8159,2016-02-09,,1602095.0,5.0,297.961151843249,,,,
8232,8160,2016-02-10,,1602105.0,5.0,264.725463895975,,,,
8233,8161,2016-02-11,,1602115.0,5.0,238.742990743532,,,,
8234,8162,2016-02-12,,1602125.0,5.0,248.745906434891,,,,
8235,8163,2016-02-13,,1602135.0,5.0,316.769995118842,,,,
8236,8164,2016-02-14,,1602145.0,5.0,336.658840303804,,,,
8237,8165,2016-02-15,,1602155.0,5.0,249.707515047971,,,,
8238,8166,2016-02-16,,1602165.0,5.0,306.515144107154,,,,
8239,8167,2016-02-17,,1602175.0,5.0,320.150911639512,,,,
8240,8168,2016-02-18,,1602185.0,5.0,290.788498756095,,,,
8241,8169,2016-02-19,,1602195.0,5.0,294.632772928121,,,,
8242,8170,2016-02-20,,1602205.0,5.0,337.413464406758,,,,
8243,8171,2016-02-21,,1602215.0,5.0,429.951884660272,,,,
8244,8172,2016-02-22,,1602225.0,5.0,163.428117167892,,,,
8245,8173,2016-02-23,,1602235.0,5.0,161.605017964107,,,,
8246,8174,2016-02-24,,1602245.0,5.0,210.768634223775,,,,
8247,8175,2016-02-25,,1602255.0,5.0,195.261407386158,,,,
8248,8176,2016-02-26,,1602265.0,5.0,187.611048238849,,,,
8249,8177,2016-02-27,,1602275.0,5.0,256.025961748608,,,,
8250,8178,2016-02-28,,1602285.0,5.0,265.881917043649,,,,
8251,8179,2016-02-29,,1602295.0,5.0,191.665015079148,,,,
8252,8180,2016-03-01,,1603015.0,5.0,180.928311589106,,,,
8253,8181,2016-03-02,,1603025.0,5.0,164.355534894709,,,,
8254,8182,2016-03-03,,1603035.0,5.0,154.985702571168,,,,
8255,8183,2016-03-04,,1603045.0,5.0,189.909787668708,,,,
8256,8184,2016-03-05,,1603055.0,5.0,183.665499323068,,,,
8257,8185,2016-03-06,,1603065.0,5.0,237.73551437776,,,,
8258,8186,2016-03-07,,1603075.0,5.0,223.487676344186,,,,
8259,8187,2016-03-08,,1603085.0,5.0,254.230927805738,,,,
8260,8188,2016-03-09,,1603095.0,5.0,259.677695472758,,,,
8261,8189,2016-03-10,,1603105.0,5.0,229.760403843279,,,,
8262,8190,2016-03-11,,1603115.0,5.0,240.691258075457,,,,
8263,8191,2016-03-12,,1603125.0,5.0,257.066009798004,,,,
8264,8192,2016-03-13,,1603135.0,5.0,358.149041587833,,,,
8265,8193,2016-03-14,,1603145.0,5.0,216.472813308732,,,,
8266,8194,2016-03-15,,1603155.0,5.0,277.612340356285,,,,
8267,8195,2016-03-16,,1603165.0,5.0,239.608116730981,,,,
8268,8196,2016-03-17,,1603175.0,5.0,259.197413669464,,,,
8269,8197,2016-03-18,,1603185.0,5.0,310.248622540004,,,,
8270,8198,2016-03-19,,1603195.0,5.0,319.459082188137,,,,
8271,8199,2016-03-20,,1603205.0,5.0,351.534522494821,,,,
8272,8200,2016-03-21,,1603215.0,5.0,279.296769510573,,,,
8273,8201,2016-03-22,,1603225.0,5.0,269.214268402338,,,,
8274,8202,2016-03-23,,1603235.0,5.0,278.851630298633,,,,
8275,8203,2016-03-26,,1603265.0,5.0,481.654957864093,,,,
8276,8204,2016-03-27,,1603275.0,5.0,321.238551565509,,,,
8277,8205,2016-03-28,,1603285.0,5.0,295.412643657617,,,,
8278,8206,2016-03-29,,1603295.0,5.0,230.574162176282,,,,
8279,8207,2016-03-30,,1603305.0,5.0,241.966349438166,,,,
8280,8208,2016-03-31,,1603315.0,5.0,239.635864704663,,,,
8281,8209,2016-04-01,,1604015.0,5.0,288.46151804369,,,,
8282,8210,2016-04-02,,1604025.0,5.0,247.661267823671,,,,
8283,8211,2016-04-03,,1604035.0,5.0,234.641380413364,,,,
8284,8212,2016-04-04,,1604045.0,5.0,201.497255314954,,,,
8285,8213,2016-04-05,,1604055.0,5.0,218.413027097897,,,,
8286,8214,2016-04-06,,1604065.0,5.0,223.914811749007,,,,
8287,8215,2016-04-07,,1604075.0,5.0,252.585105953365,,,,
8288,8216,2016-04-08,,1604085.0,5.0,194.066874820885,,,,
8289,8217,2016-04-09,,1604095.0,5.0,234.167630912455,,,,
8290,8218,2016-04-10,,1604105.0,5.0,244.033068510366,,,,
8291,8219,2016-04-11,,1604115.0,5.0,200.384279419303,,,,
8292,8220,2016-04-12,,1604125.0,5.0,192.217013566236,,,,
8293,8221,2016-04-13,,1604135.0,5.0,205.053912073887,,,,
8294,8222,2016-04-14,,1604145.0,5.0,203.526804979814,,,,
8295,8223,2016-04-15,,1604155.0,5.0,215.677749048544,,,,
8296,8224,2016-04-16,,1604165.0,5.0,266.268834875461,,,,
8297,8225,2016-04-17,,1604175.0,5.0,252.402052934785,,,,
8298,8226,2016-04-18,,1604185.0,5.0,180.402133751967,,,,
8299,8227,2016-04-19,,1604195.0,5.0,222.545920445252,,,,
8300,8228,2016-04-20,,1604205.0,5.0,218.70012017309,,,,
8301,8229,2016-04-21,,1604215.0,5.0,235.198858641542,,,,
8302,8230,2016-04-22,,1604225.0,5.0,226.361072270193,,,,
8303,8231,2016-04-23,,1604235.0,5.0,342.883589669836,,,,
8304,8232,2016-04-24,,1604245.0,5.0,287.878130133696,,,,
8305,8233,2016-04-25,,1604255.0,5.0,191.905007576654,,,,
8306,8234,2016-04-26,,1604265.0,5.0,231.386410915795,,,,
8307,8235,2016-04-27,,1604275.0,5.0,241.630584610239,,,,
8308,8236,2016-04-28,,1604285.0,5.0,233.867524957424,,,,
8309,8237,2016-04-29,,1604295.0,5.0,293.074476816919,,,,
8310,8238,2016-04-30,,1604305.0,5.0,334.465117619,,,,
8311,8239,2016-05-01,,1605015.0,5.0,378.369798483015,,,,
8312,8240,2016-05-02,,1605025.0,5.0,227.08493593719,,,,
8313,8241,2016-05-03,,1605035.0,5.0,247.627437648159,,,,
8314,8242,2016-05-04,,1605045.0,5.0,228.21188230052,,,,
8315,8243,2016-05-05,,1605055.0,5.0,276.101540361524,,,,
8316,8244,2016-05-06,,1605065.0,5.0,263.896205618387,,,,
8317,8245,2016-05-07,,1605075.0,5.0,283.861298918752,,,,
8318,8246,2016-05-08,,1605085.0,5.0,262.509023160781,,,,
8319,8247,2016-05-09,,1605095.0,5.0,274.784906816565,,,,
8320,8248,2016-05-10,,1605105.0,5.0,187.104061213047,,,,
8321,8249,2016-05-11,,1605115.0,5.0,223.186865619855,,,,
8322,8250,2016-05-12,,1605125.0,5.0,261.231854050774,,,,
8323,8251,2016-05-13,,1605135.0,5.0,210.489080210568,,,,
8324,8252,2016-05-14,,1605145.0,5.0,334.167716552479,,,,
8325,8253,2016-05-15,,1605155.0,5.0,299.755271068588,,,,
8326,8254,2016-05-16,,1605165.0,5.0,369.787407124008,,,,
8327,8255,2016-05-17,,1605175.0,5.0,253.335093139795,,,,
8328,8256,2016-05-18,,1605185.0,5.0,300.098419383684,,,,
8329,8257,2016-05-19,,1605195.0,5.0,240.095760787002,,,,
8330,8258,2016-05-20,,1605205.0,5.0,293.444856789248,,,,
8331,8259,2016-05-21,,1605215.0,5.0,255.045369394965,,,,
8332,8260,2016-05-22,,1605225.0,5.0,296.041738757378,,,,
8333,8261,2016-05-23,,1605235.0,5.0,204.020005721102,,,,
8334,8262,2016-05-24,,1605245.0,5.0,316.090690822768,,,,
8335,8263,2016-05-25,,1605255.0,5.0,273.926983634397,,,,
8336,8264,2016-05-26,,1605265.0,5.0,306.994692520119,,,,
8337,8265,2016-05-27,,1605275.0,5.0,279.968902943668,,,,
8338,8266,2016-05-28,,1605285.0,5.0,294.457886340941,,,,
8339,8267,2016-05-29,,1605295.0,5.0,277.89686472884,,,,
8340,8268,2016-05-30,,1605305.0,5.0,195.145975861705,,,,
8341,8269,2016-05-31,,1605315.0,5.0,240.708335993542,,,,
8342,8270,2016-06-01,,1606015.0,5.0,238.874878564477,,,,
8343,8271,2016-06-02,,1606025.0,5.0,199.261549459602,,,,
8344,8272,2016-06-03,,1606035.0,5.0,238.069027357063,,,,
8345,8273,2016-06-04,,1606045.0,5.0,271.288580060918,,,,
8346,8274,2016-06-05,,1606055.0,5.0,256.832310845058,,,,
8347,8275,2016-06-06,,1606065.0,5.0,216.759609655745,,,,
8348,8276,2016-06-07,,1606075.0,5.0,217.129143633598,,,,
8349,8277,2016-06-08,,1606085.0,5.0,262.71371647043,,,,
8350,8278,2016-06-09,,1606095.0,5.0,249.999409610005,,,,
8351,8279,2016-06-10,,1606105.0,5.0,285.017546235919,,,,
8352,8280,2016-06-11,,1606115.0,5.0,293.050249013025,,,,
8353,8281,2016-06-12,,1606125.0,5.0,314.20621685246,,,,
8354,8282,2016-06-13,,1606135.0,5.0,209.321894690829,,,,
8355,8283,2016-06-14,,1606145.0,5.0,213.187533623518,,,,
8356,8284,2016-06-15,,1606155.0,5.0,234.728412152859,,,,
8357,8285,2016-06-16,,1606165.0,5.0,253.821100241294,,,,
8358,8286,2016-06-17,,1606175.0,5.0,251.67982231829,,,,
8359,8287,2016-06-18,,1606185.0,5.0,297.196176882937,,,,
8360,8288,2016-06-19,,1606195.0,5.0,258.683021783885,,,,
8361,8289,2016-06-20,,1606205.0,5.0,261.929083791593,,,,
8362,8290,2016-06-21,,1606215.0,5.0,250.953444723129,,,,
8363,8291,2016-06-22,,1606225.0,5.0,245.204941108968,,,,
8364,8292,2016-06-23,,1606235.0,5.0,231.264672708937,,,,
8365,8293,2016-06-24,,1606245.0,5.0,241.758175059788,,,,
8366,8294,2016-06-25,,1606255.0,5.0,402.98066537422,,,,
8367,8295,2016-06-26,,1606265.0,5.0,265.456146687391,,,,
8368,8296,2016-06-27,,1606275.0,5.0,298.562972536535,,,,
8369,8297,2016-06-28,,1606285.0,5.0,252.926576515592,,,,
8370,8298,2016-06-29,,1606295.0,5.0,243.967227468166,,,,
8371,8299,2016-06-30,,1606305.0,5.0,311.537619327288,,,,
8372,8300,2016-07-01,,1607015.0,5.0,232.632716648263,,,,
8373,8301,2016-07-02,,1607025.0,5.0,321.441200567339,,,,
8374,8302,2016-07-03,,1607035.0,5.0,318.000500433358,,,,
8375,8303,2016-07-04,,1607045.0,5.0,240.331730033711,,,,
8376,8304,2016-07-05,,1607055.0,5.0,259.847648449434,,,,
8377,8305,2016-07-06,,1607065.0,5.0,319.444668795495,,,,
8378,8306,2016-07-08,,1607085.0,5.0,267.526274034685,,,,
8379,8307,2016-07-09,,1607095.0,5.0,284.624833801229,,,,
8380,8308,2016-07-10,,1607105.0,5.0,245.910421326878,,,,
8381,8309,2016-07-11,,1607115.0,5.0,270.433745249298,,,,
8382,8310,2016-07-12,,1607125.0,5.0,272.36578046547,,,,
8383,8311,2016-07-13,,1607135.0,5.0,290.707275954792,,,,
8384,8312,2016-07-14,,1607145.0,5.0,247.413234215067,,,,
8385,8313,2016-07-15,,1607155.0,5.0,245.296127530325,,,,
8386,8314,2016-07-16,,1607165.0,5.0,341.719175136899,,,,
8387,8315,2016-07-17,,1607175.0,5.0,297.654915440869,,,,
8388,8316,2016-07-19,,1607195.0,5.0,302.794519563702,,,,
8389,8317,2016-07-20,,1607205.0,5.0,252.185377063924,,,,
8390,8318,2016-07-21,,1607215.0,5.0,225.139755159581,,,,
8391,8319,2016-07-22,,1607225.0,5.0,244.492833798335,,,,
8392,8320,2016-07-23,,1607235.0,5.0,305.545406478361,,,,
8393,8321,2016-07-24,,1607245.0,5.0,301.446918150668,,,,
8394,8322,2016-07-25,,1607255.0,5.0,270.80285258066,,,,
8395,8323,2016-07-26,,1607265.0,5.0,347.147613190373,,,,
8396,8324,2016-07-27,,1607275.0,5.0,274.036919172474,,,,
8397,8325,2016-07-28,,1607285.0,5.0,319.552065942429,,,,
8398,8326,2016-07-29,,1607295.0,5.0,306.176262585225,,,,
8399,8327,2016-07-30,,1607305.0,5.0,271.144111868921,,,,
8400,8328,2016-07-31,,1607315.0,5.0,339.536726625866,,,,
8401,8329,2016-08-01,,1608015.0,5.0,334.375655815544,,,,
8402,8330,2016-08-02,,1608025.0,5.0,291.774754004698,,,,
8403,8331,2016-08-03,,1608035.0,5.0,303.690015208262,,,,
8404,8332,2016-08-04,,1608045.0,5.0,266.889484301861,,,,
8405,8333,2016-08-05,,1608055.0,5.0,300.234944047573,,,,
8406,8334,2016-08-06,,1608065.0,5.0,352.396772595034,,,,
8407,8335,2016-08-07,,1608075.0,5.0,388.395780108233,,,,
8408,8336,2016-08-08,,1608085.0,5.0,376.108331144121,,,,
8409,8337,2016-08-09,,1608095.0,5.0,323.201034184973,,,,
8410,8338,2016-08-10,,1608105.0,5.0,406.182788802522,,,,
8411,8339,2016-08-11,,1608115.0,5.0,434.053480046566,,,,
8412,8340,2016-08-12,,1608125.0,5.0,360.020079003047,,,,
8413,8341,2016-08-13,,1608135.0,5.0,456.299833761621,,,,
8414,8342,2016-08-16,,1608165.0,5.0,307.344475192462,,,,
8415,8343,2016-08-17,,1608175.0,5.0,274.043112966598,,,,
8416,8344,2016-08-18,,1608185.0,5.0,256.02662776997,,,,
8417,8345,2016-08-19,,1608195.0,5.0,323.819837083835,,,,
8418,8346,2016-08-20,,1608205.0,5.0,381.564647503155,,,,
8419,8347,2016-08-21,,1608215.0,5.0,376.667002956842,,,,
8420,8348,2016-08-22,,1608225.0,5.0,227.851783425876,,,,
8421,8349,2016-08-23,,1608235.0,5.0,259.918385195652,,,,
8422,8350,2016-08-24,,1608245.0,5.0,294.57976527934,,,,
8423,8351,2016-08-25,,1608255.0,5.0,246.372730541868,,,,
8424,8352,2016-08-26,,1608265.0,5.0,298.47149111382,,,,
8425,8353,2016-08-27,,1608275.0,5.0,431.883448160865,,,,
8426,8354,2016-08-28,,1608285.0,5.0,343.403459471737,,,,
8427,8355,2016-08-29,,1608295.0,5.0,250.800146184405,,,,
8428,8356,2016-08-30,,1608305.0,5.0,273.453181024855,,,,
8429,8357,2016-08-31,,1608315.0,5.0,269.080065666109,,,,
8430,8358,2016-09-01,,1609015.0,5.0,280.656910658055,,,,
8431,8359,2016-09-02,,1609025.0,5.0,307.486044616984,,,,
8432,8360,2016-09-03,,1609035.0,5.0,315.397578767879,,,,
8433,8361,2016-09-04,,1609045.0,5.0,248.446151856183,,,,
8434,8362,2016-09-05,,1609055.0,5.0,227.369946945208,,,,
8435,8363,2016-09-06,,1609065.0,5.0,257.278299655972,,,,
8436,8364,2016-09-07,,1609075.0,5.0,214.606653386836,,,,
8437,8365,2016-09-08,,1609085.0,5.0,256.59523471466,,,,
8438,8366,2016-09-09,,1609095.0,5.0,320.307189780233,,,,
8439,8367,2016-09-10,,1609105.0,5.0,261.823943368235,,,,
8440,8368,2016-09-11,,1609115.0,5.0,277.142389168356,,,,
8441,8369,2016-09-12,,1609125.0,5.0,253.837291756647,,,,
8442,8370,2016-09-13,,1609135.0,5.0,224.064010585292,,,,
8443,8371,2016-09-14,,1609145.0,5.0,256.29712162676,,,,
8444,8372,2016-09-15,,1609155.0,5.0,219.830534671562,,,,
8445,8373,2016-09-16,,1609165.0,5.0,296.199040575708,,,,
8446,8374,2016-09-17,,1609175.0,5.0,314.548531974333,,,,
8447,8375,2016-09-18,,1609185.0,5.0,355.723154107446,,,,
8448,8376,2016-09-19,,1609195.0,5.0,236.03384301998,,,,
8449,8377,2016-09-20,,1609205.0,5.0,298.704245346708,,,,
8450,8378,2016-09-21,,1609215.0,5.0,247.327301625247,,,,
8451,8379,2016-09-22,,1609225.0,5.0,246.238476364069,,,,
8452,8380,2016-09-23,,1609235.0,5.0,305.71368923846,,,,
8453,8381,2016-09-24,,1609245.0,5.0,236.684978855263,,,,
8454,8382,2016-09-25,,1609255.0,5.0,324.339798106822,,,,
8455,8383,2016-09-26,,1609265.0,5.0,200.729575512528,,,,
8456,8384,2016-09-27,,1609275.0,5.0,219.691025714482,,,,
8457,8385,2016-09-28,,1609285.0,5.0,281.33173727172,,,,
8458,8386,2016-09-29,,1609295.0,5.0,209.323640196751,,,,
8459,8387,2016-09-30,,1609305.0,5.0,193.213490974817,,,,
8460,8388,2016-10-01,,1610015.0,5.0,241.948734757705,,,,
8461,8389,2016-10-02,,1610025.0,5.0,262.299773706351,,,,
8462,8390,2016-10-03,,1610035.0,5.0,349.311805504009,,,,
8463,8391,2016-10-04,,1610045.0,5.0,240.277045454432,,,,
8464,8392,2016-10-05,,1610055.0,5.0,233.962258844718,,,,
8465,8393,2016-10-06,,1610065.0,5.0,221.280556813048,,,,
8466,8394,2016-10-07,,1610075.0,5.0,217.762142609866,,,,
8467,8395,2016-10-08,,1610085.0,5.0,227.094809459833,,,,
8468,8396,2016-10-09,,1610095.0,5.0,204.564566537797,,,,
8469,8397,2016-10-10,,1610105.0,5.0,272.096460064269,,,,
8470,8398,2016-10-11,,1610115.0,5.0,250.286651016106,,,,
8471,8399,2016-10-12,,1610125.0,5.0,294.043757384809,,,,
8472,8400,2016-10-13,,1610135.0,5.0,241.411791384101,,,,
8473,8401,2016-10-14,,1610145.0,5.0,200.946834376251,,,,
8474,8402,2016-10-15,,1610155.0,5.0,232.565718859558,,,,
8475,8403,2016-10-16,,1610165.0,5.0,225.595272346529,,,,
8476,8404,2016-10-17,,1610175.0,5.0,255.735410277856,,,,
8477,8405,2016-10-18,,1610185.0,5.0,228.600350570995,,,,
8478,8406,2016-10-19,,1610195.0,5.0,236.472455694277,,,,
8479,8407,2016-10-20,,1610205.0,5.0,243.207657848516,,,,
8480,8408,2016-10-21,,1610215.0,5.0,228.823612348767,,,,
8481,8409,2016-10-22,,1610225.0,5.0,247.988385028377,,,,
8482,8410,2016-10-23,,1610235.0,5.0,318.531476179231,,,,
8483,8411,2016-10-24,,1610245.0,5.0,151.291654680164,,,,
8484,8412,2016-10-25,,1610255.0,5.0,233.037954480734,,,,
8485,8413,2016-10-26,,1610265.0,5.0,227.350266377509,,,,
8486,8414,2016-10-27,,1610275.0,5.0,146.8201866379,,,,
8487,8415,2016-10-28,,1610285.0,5.0,177.402134342248,,,,
8488,8416,2016-10-29,,1610295.0,5.0,233.469252900936,,,,
8489,8417,2016-10-30,,1610305.0,5.0,189.684581223678,,,,
8490,8418,2016-10-31,,1610315.0,5.0,206.801935482933,,,,
8491,8419,2016-11-01,,1611015.0,5.0,239.636644566373,,,,
8492,8420,2016-11-02,,1611025.0,5.0,222.447233073532,,,,
8493,8421,2016-11-03,,1611035.0,5.0,188.291283441223,,,,
8494,8422,2016-11-04,,1611045.0,5.0,248.1861831044,,,,
8495,8423,2016-11-05,,1611055.0,5.0,187.586828333204,,,,
8496,8424,2016-11-06,,1611065.0,5.0,228.466900330671,,,,
8497,8425,2016-11-07,,1611075.0,5.0,188.052534009555,,,,
8498,8426,2016-11-08,,1611085.0,5.0,155.250018363632,,,,
8499,8427,2016-11-09,,1611095.0,5.0,216.290546703721,,,,
8500,8428,2016-11-10,,1611105.0,5.0,156.348442296567,,,,
8501,8429,2016-11-11,,1611115.0,5.0,208.651903838976,,,,
8502,8430,2016-11-12,,1611125.0,5.0,279.651017681868,,,,
8503,8431,2016-11-13,,1611135.0,5.0,315.771220676948,,,,
8504,8432,2016-11-14,,1611145.0,5.0,173.79328250457,,,,
8505,8433,2016-11-15,,1611155.0,5.0,190.063612843499,,,,
8506,8434,2016-11-16,,1611165.0,5.0,193.849645107592,,,,
8507,8435,2016-11-17,,1611175.0,5.0,219.93363358802,,,,
8508,8436,2016-11-18,,1611185.0,5.0,181.246063814946,,,,
8509,8437,2016-11-19,,1611195.0,5.0,203.253088517039,,,,
8510,8438,2016-11-20,,1611205.0,5.0,244.917742885889,,,,
8511,8439,2016-11-21,,1611215.0,5.0,182.99510955044,,,,
8512,8440,2016-11-22,,1611225.0,5.0,183.509214384925,,,,
8513,8441,2016-11-23,,1611235.0,5.0,186.927185150032,,,,
8514,8442,2016-11-24,,1611245.0,5.0,248.731233780428,,,,
8515,8443,2016-11-25,,1611255.0,5.0,209.376976714726,,,,
8516,8444,2016-11-26,,1611265.0,5.0,210.854307834817,,,,
8517,8445,2016-11-27,,1611275.0,5.0,300.546532404022,,,,
8518,8446,2016-11-28,,1611285.0,5.0,195.698957062903,,,,
8519,8447,2016-11-29,,1611295.0,5.0,199.6338632632,,,,
8520,8448,2016-11-30,,1611305.0,5.0,156.243629364589,,,,
8521,8449,2016-12-01,,1612015.0,5.0,143.829997159402,,,,
8522,8450,2016-12-02,,1612025.0,5.0,166.953409468071,,,,
8523,8451,2016-12-03,,1612035.0,5.0,208.248215747008,,,,
8524,8452,2016-12-04,,1612045.0,5.0,237.541910926685,,,,
8525,8453,2016-12-05,,1612055.0,5.0,166.823017109082,,,,
8526,8454,2016-12-06,,1612065.0,5.0,178.942242034096,,,,
8527,8455,2016-12-07,,1612075.0,5.0,188.683723175965,,,,
8528,8456,2016-12-08,,1612085.0,5.0,169.625279584177,,,,
8529,8457,2016-12-09,,1612095.0,5.0,158.641062469319,,,,
8530,8458,2016-12-10,,1612105.0,5.0,227.874681711629,,,,
8531,8459,2016-12-11,,1612115.0,5.0,263.596298985189,,,,
8532,8460,2016-12-12,,1612125.0,5.0,139.544487412734,,,,
8533,8461,2016-12-13,,1612135.0,5.0,167.907720101753,,,,
8534,8462,2016-12-14,,1612145.0,5.0,151.302391065882,,,,
8535,8463,2016-12-15,,1612155.0,5.0,160.830814816579,,,,
8536,8464,2016-12-16,,1612165.0,5.0,182.735378148739,,,,
8537,8465,2016-12-18,,1612185.0,5.0,304.116504309465,,,,
8538,8466,2016-12-19,,1612195.0,5.0,142.177817455165,,,,
8539,8467,2016-12-20,,1612205.0,5.0,195.208051721907,,,,
8540,8468,2016-12-21,,1612215.0,5.0,190.449251582024,,,,
8541,8469,2016-12-22,,1612225.0,5.0,230.090005850979,,,,
8542,8470,2016-12-23,,1612235.0,5.0,187.041433421959,,,,
8543,8471,2016-12-24,,1612245.0,5.0,223.415195457351,,,,
8544,8472,2016-12-27,,1612275.0,5.0,264.133101710094,,,,
8545,8473,2016-12-28,,1612285.0,5.0,250.057179010162,,,,
8546,8474,2016-12-29,,1612295.0,5.0,229.50561195356,,,,
8547,8475,2016-12-30,,1612305.0,5.0,414.932011356758,,,,
8548,8476,2016-12-31,,1612315.0,5.0,1705.14420496386,,,,
8549,8477,2017-01-02,,1701025.0,5.0,274.034203659944,,,,
8550,8478,2017-01-03,,1701035.0,5.0,245.081683850067,,,,
8551,8479,2017-01-04,,1701045.0,5.0,281.903440110745,,,,
8552,8480,2017-01-05,,1701055.0,5.0,324.891360318795,,,,
8553,8481,2017-01-06,,1701065.0,5.0,328.627657201091,,,,
8554,8482,2017-01-07,,1701075.0,5.0,266.498427552309,,,,
8555,8483,2017-01-08,,1701085.0,5.0,205.527279466295,,,,
8556,8484,2017-01-09,,1701095.0,5.0,169.571265441278,,,,
8557,8485,2017-01-10,,1701105.0,5.0,203.078663452626,,,,
8558,8486,2017-01-11,,1701115.0,5.0,191.103238450091,,,,
8559,8487,2017-01-12,,1701125.0,5.0,172.807199887607,,,,
8560,8488,2017-01-13,,1701135.0,5.0,250.100370325241,,,,
8561,8489,2017-01-14,,1701145.0,5.0,281.035649119377,,,,
8562,8490,2017-01-15,,1701155.0,5.0,324.290621664852,,,,
8563,8491,2017-01-16,,1701165.0,5.0,209.248418962616,,,,
8564,8492,2017-01-17,,1701175.0,5.0,179.153676006878,,,,
8565,8493,2017-01-18,,1701185.0,5.0,237.62827116827,,,,
8566,8494,2017-01-19,,1701195.0,5.0,203.847604046575,,,,
8567,8495,2017-01-20,,1701205.0,5.0,194.750787927686,,,,
8568,8496,2017-01-21,,1701215.0,5.0,228.950555168268,,,,
8569,8497,2017-01-22,,1701225.0,5.0,274.515010154733,,,,
8570,8498,2017-01-23,,1701235.0,5.0,227.684752239204,,,,
8571,8499,2017-01-24,,1701245.0,5.0,232.618667163025,,,,
8572,8500,2017-01-25,,1701255.0,5.0,221.039472266449,,,,
8573,8501,2017-01-26,,1701265.0,5.0,255.782068916167,,,,
8574,8502,2017-01-27,,1701275.0,5.0,234.634393133873,,,,
