,id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Produktgruppe,Wochentag,Monat,Jahr,Feiertag_Bereich,Feiertag_Bundesland,Feiertag,Veranstaltung_Holstenkoeste,Veranstaltung_Kieler_Umschlag,Veranstaltung_Kieler_Weihnachtsmaerkte,Veranstaltung_Kieler_Woche,Veranstaltung_NOK_Romantika,Veranstaltung_NordArt,Veranstaltung_Seebrueckenfest,Veranstaltung_Sprottentage
8320,1607235,2016-07-23,5,305.5454,3.0,25.375,9.0,,,Kuchen,Samstag,7,2016,,,,False,False,False,False,False,False,False,False
8321,1607245,2016-07-24,5,301.44693,0.0,25.25,10.0,,,Kuchen,Sonntag,7,2016,,,,False,False,False,False,False,False,False,False
8322,1607255,2016-07-25,5,270.80286,4.0,25.375,7.0,95.0,,Kuchen,Montag,7,2016,,,,False,False,False,False,False,False,False,False
8323,1607265,2016-07-26,5,347.1476,3.0,21.875,9.0,20.0,,Kuchen,Dienstag,7,2016,,,,False,False,False,False,False,False,False,False
8324,1607275,2016-07-27,5,274.03693,4.0,21.375,6.0,,,Kuchen,Mittwoch,7,2016,,,,False,False,False,False,False,False,False,False
8325,1607285,2016-07-28,5,319.55206,4.0,21.25,7.0,20.0,,Kuchen,Donnerstag,7,2016,,,,False,False,False,False,False,False,False,False
8326,1607295,2016-07-29,5,306.17627,6.0,21.0,10.0,65.0,,Kuchen,Freitag,7,2016,,,,False,False,False,False,False,False,False,False
8327,1607305,2016-07-30,5,271.1441,4.0,19.625,10.0,65.0,,Kuchen,Samstag,7,2016,,,,False,False,False,False,False,False,False,False
8328,1607315,2016-07-31,5,339.5367,7.0,17.375,6.0,61.0,,Kuchen,Sonntag,7,2016,,,,False,False,False,False,False,False,False,False
8329,1608015,2016-08-01,5,334.37564,3.0,18.5,14.0,61.0,,Kuchen,Montag,8,2016,,,,False,False,False,False,False,False,False,False
8330,1608025,2016-08-02,5,291.77475,4.0,19.75,7.0,20.0,,Kuchen,Dienstag,8,2016,,,,False,False,False,False,False,False,False,False
8331,1608035,2016-08-03,5,303.69,7.0,19.375,9.0,61.0,,Kuchen,Mittwoch,8,2016,,,,False,False,False,False,False,False,False,False
8332,1608045,2016-08-04,5,266.8895,6.0,20.375,11.0,61.0,,Kuchen,Donnerstag,8,2016,,,,False,False,False,False,False,False,False,False
8333,1608055,2016-08-05,5,300.23495,4.0,20.5,15.0,21.0,,Kuchen,Freitag,8,2016,,,,False,False,False,False,False,False,False,False
8334,1608065,2016-08-06,5,352.39676,5.0,17.5,14.0,95.0,,Kuchen,Samstag,8,2016,,,,False,False,False,False,False,False,False,False
8335,1608075,2016-08-07,5,388.39578,6.0,21.125,13.0,21.0,,Kuchen,Sonntag,8,2016,,,,False,False,False,False,False,False,False,False
8336,1608085,2016-08-08,5,376.10834,5.0,19.0,18.0,21.0,,Kuchen,Montag,8,2016,,,,False,False,False,False,False,False,False,False
8337,1608095,2016-08-09,5,323.20102,5.0,15.375,18.0,21.0,,Kuchen,Dienstag,8,2016,,,,False,False,False,False,False,False,False,False
8338,1608105,2016-08-10,5,406.1828,4.0,14.5,15.0,95.0,,Kuchen,Mittwoch,8,2016,,,,False,False,False,False,False,False,False,False
8339,1608115,2016-08-11,5,434.05347,7.0,13.875,9.0,61.0,,Kuchen,Donnerstag,8,2016,,,,False,False,False,False,False,False,False,False
8340,1608125,2016-08-12,5,360.02008,7.0,18.25,12.0,61.0,,Kuchen,Freitag,8,2016,,,,False,False,False,False,False,False,False,False
8341,1608135,2016-08-13,5,456.29984,7.0,18.125,12.0,61.0,,Kuchen,Samstag,8,2016,,,,False,False,False,False,False,False,False,False
8342,1608165,2016-08-16,5,307.34448,2.0,19.375,10.0,,,Kuchen,Dienstag,8,2016,,,,False,False,False,False,False,False,False,False
8343,1608175,2016-08-17,5,274.04312,0.0,19.571428,8.0,,,Kuchen,Mittwoch,8,2016,,,,False,False,False,False,False,False,False,False
8344,1608185,2016-08-18,5,256.02664,3.0,18.25,9.0,,,Kuchen,Donnerstag,8,2016,,,,False,False,False,False,False,False,False,False
8345,1608195,2016-08-19,5,323.81982,3.0,20.375,8.0,,,Kuchen,Freitag,8,2016,,,,False,False,False,False,False,False,False,False
8346,1608205,2016-08-20,5,381.56464,7.0,20.25,9.0,61.0,,Kuchen,Samstag,8,2016,,,,False,False,False,False,False,False,False,False
8347,1608215,2016-08-21,5,376.667,4.0,19.875,9.0,21.0,,Kuchen,Sonntag,8,2016,,,,False,False,False,False,False,False,False,False
8348,1608225,2016-08-22,5,227.85178,7.0,18.375,10.0,65.0,,Kuchen,Montag,8,2016,,,,False,False,False,False,False,False,False,False
8349,1608235,2016-08-23,5,259.9184,6.0,21.75,8.0,,,Kuchen,Dienstag,8,2016,,,,False,False,False,False,False,False,False,False
8350,1608245,2016-08-24,5,294.57977,0.0,25.375,6.0,,,Kuchen,Mittwoch,8,2016,,,,False,False,False,False,False,False,False,False
8351,1608255,2016-08-25,5,246.37273,0.0,28.375,6.0,,,Kuchen,Donnerstag,8,2016,,,,False,False,False,False,False,False,False,False
8352,1608265,2016-08-26,5,298.4715,0.0,27.75,13.0,,,Kuchen,Freitag,8,2016,,,,False,False,False,False,False,False,False,False
8353,1608275,2016-08-27,5,431.88345,0.0,20.375,8.0,,,Kuchen,Samstag,8,2016,,,,False,False,False,False,False,False,False,False
8354,1608285,2016-08-28,5,343.40347,4.0,21.875,12.0,63.0,,Kuchen,Sonntag,8,2016,,,,False,False,False,False,False,False,False,False
8355,1608295,2016-08-29,5,250.80014,3.0,18.5,15.0,21.0,,Kuchen,Montag,8,2016,,,,False,False,False,False,False,False,False,False
8356,1608305,2016-08-30,5,273.4532,2.0,20.25,12.0,,,Kuchen,Dienstag,8,2016,,,,False,False,False,False,False,False,False,False
8357,1608315,2016-08-31,5,269.08008,0.0,23.125,6.0,,,Kuchen,Mittwoch,8,2016,,,,False,False,False,False,False,False,False,False
8358,1609015,2016-09-01,5,280.65692,5.0,20.25,13.0,21.0,,Kuchen,Donnerstag,9,2016,,,,False,False,False,False,False,False,False,False
8359,1609025,2016-09-02,5,307.48605,4.0,19.125,8.0,61.0,,Kuchen,Freitag,9,2016,,,,False,False,False,False,False,False,False,False
8360,1609035,2016-09-03,5,315.39758,5.0,19.25,12.0,21.0,,Kuchen,Samstag,9,2016,,,,False,False,False,False,True,False,False,False
8361,1609045,2016-09-04,5,248.44615,6.0,19.25,8.0,61.0,,Kuchen,Sonntag,9,2016,,,,False,False,False,False,False,False,False,False
8362,1609055,2016-09-05,5,227.36995,0.0,19.125,12.0,0.0,,Kuchen,Montag,9,2016,,,,False,False,False,False,False,False,False,False
8363,1609065,2016-09-06,5,257.2783,2.0,21.75,6.0,,,Kuchen,Dienstag,9,2016,,,,False,False,False,False,False,False,False,False
8364,1609075,2016-09-07,5,214.60666,0.0,23.625,6.0,,,Kuchen,Mittwoch,9,2016,,,,False,False,False,False,False,False,False,False
8365,1609085,2016-09-08,5,256.59525,0.0,25.625,7.0,,,Kuchen,Donnerstag,9,2016,,,,False,False,False,False,False,False,False,False
8366,1609095,2016-09-09,5,320.3072,2.0,21.375,10.0,0.0,,Kuchen,Freitag,9,2016,,,,False,False,False,False,False,False,False,False
8367,1609105,2016-09-10,5,261.82394,0.0,23.875,6.0,,,Kuchen,Samstag,9,2016,,,,False,False,False,False,False,False,False,False
8368,1609115,2016-09-11,5,277.1424,6.0,20.875,10.0,,,Kuchen,Sonntag,9,2016,,,,False,False,False,False,False,False,False,False
8369,1609125,2016-09-12,5,253.8373,0.0,25.375,8.0,,,Kuchen,Montag,9,2016,,,,False,False,False,False,False,False,False,False
8370,1609135,2016-09-13,5,224.06401,0.0,27.875,8.0,,,Kuchen,Dienstag,9,2016,,,,False,False,False,False,False,False,False,False
8371,1609145,2016-09-14,5,256.29712,0.0,25.25,9.0,,,Kuchen,Mittwoch,9,2016,,,,False,False,False,False,False,False,False,False
8372,1609155,2016-09-15,5,219.83054,0.0,23.75,13.0,,,Kuchen,Donnerstag,9,2016,,,,False,False,False,False,False,False,False,False
8373,1609165,2016-09-16,5,296.19904,4.0,22.75,8.0,0.0,,Kuchen,Freitag,9,2016,,,,False,False,False,False,False,False,False,False
8374,1609175,2016-09-17,5,314.54852,5.0,18.875,14.0,,,Kuchen,Samstag,9,2016,,,,False,False,False,False,False,False,False,False
8375,1609185,2016-09-18,5,355.72314,7.0,16.75,15.0,21.0,,Kuchen,Sonntag,9,2016,,,,False,False,False,False,False,False,False,False
8376,1609195,2016-09-19,5,236.03384,7.0,17.0,9.0,,,Kuchen,Montag,9,2016,,,,False,False,False,False,False,False,False,False
8377,1609205,2016-09-20,5,298.70425,5.0,17.5,8.0,,,Kuchen,Dienstag,9,2016,,,,False,False,False,False,False,False,False,False
8378,1609215,2016-09-21,5,247.3273,3.0,18.375,10.0,,,Kuchen,Mittwoch,9,2016,,,,False,False,False,False,False,False,False,False
8379,1609225,2016-09-22,5,246.23848,4.0,18.5,6.0,,,Kuchen,Donnerstag,9,2016,,,,False,False,False,False,False,False,False,False
8380,1609235,2016-09-23,5,305.71368,4.0,18.625,12.0,21.0,,Kuchen,Freitag,9,2016,,,,False,False,False,False,False,False,False,False
8381,1609245,2016-09-24,5,236.68498,0.0,18.625,6.0,,,Kuchen,Samstag,9,2016,,,,False,False,False,False,False,False,False,False
8382,1609255,2016-09-25,5,324.3398,0.0,21.375,8.0,,,Kuchen,Sonntag,9,2016,,,,False,False,False,False,False,False,False,False
8383,1609265,2016-09-26,5,200.72957,4.0,18.25,6.0,0.0,,Kuchen,Montag,9,2016,,,,False,False,False,False,False,False,False,False
8384,1609275,2016-09-27,5,219.69102,0.0,19.875,6.0,0.0,,Kuchen,Dienstag,9,2016,,,,False,False,False,False,False,False,False,False
8385,1609285,2016-09-28,5,281.33173,6.0,19.125,19.0,,,Kuchen,Mittwoch,9,2016,,,,False,False,False,False,False,False,False,False
8386,1609295,2016-09-29,5,209.32364,7.0,17.375,13.0,61.0,,Kuchen,Donnerstag,9,2016,,,,False,False,False,False,False,False,False,False
8387,1609305,2016-09-30,5,193.21349,6.0,14.0,11.0,61.0,,Kuchen,Freitag,9,2016,,,,False,False,False,False,False,False,False,False
8388,1610015,2016-10-01,5,241.94873,3.0,15.875,6.0,,,Kuchen,Samstag,10,2016,,,,False,False,False,False,False,False,False,False
8389,1610025,2016-10-02,5,262.29977,3.0,15.75,7.0,21.0,,Kuchen,Sonntag,10,2016,,,,False,False,False,False,False,False,False,False
8390,1610035,2016-10-03,5,349.3118,7.0,14.375,18.0,61.0,,Kuchen,Montag,10,2016,bundesweit,Schleswig-Holstein,Tag der Deutschen Einheit,False,False,False,False,False,False,False,False
8391,1610045,2016-10-04,5,240.27704,5.0,13.25,16.0,,,Kuchen,Dienstag,10,2016,,,,False,False,False,False,False,False,False,False
8392,1610055,2016-10-05,5,233.96227,3.0,12.0,19.0,,,Kuchen,Mittwoch,10,2016,,,,False,False,False,False,False,False,False,False
8393,1610065,2016-10-06,5,221.28056,7.0,11.25,17.0,20.0,,Kuchen,Donnerstag,10,2016,,,,False,False,False,False,False,False,False,False
8394,1610075,2016-10-07,5,217.76215,7.0,11.125,15.0,0.0,,Kuchen,Freitag,10,2016,,,,False,False,False,False,False,False,False,False
8395,1610085,2016-10-08,5,227.0948,5.0,11.625,16.0,,,Kuchen,Samstag,10,2016,,,,False,False,False,False,False,False,False,False
8396,1610095,2016-10-09,5,204.56456,7.0,9.125,10.0,61.0,,Kuchen,Sonntag,10,2016,,,,False,False,False,False,False,False,False,False
8397,1610105,2016-10-10,5,272.09647,7.0,11.125,10.0,61.0,,Kuchen,Montag,10,2016,,,,False,False,False,False,False,False,False,False
8398,1610115,2016-10-11,5,250.28665,7.0,9.875,20.0,61.0,,Kuchen,Dienstag,10,2016,,,,False,False,False,False,False,False,False,False
8399,1610125,2016-10-12,5,294.04376,7.0,9.75,18.0,63.0,,Kuchen,Mittwoch,10,2016,,,,False,False,False,False,False,False,False,False
8400,1610135,2016-10-13,5,241.41179,6.0,10.875,15.0,0.0,,Kuchen,Donnerstag,10,2016,,,,False,False,False,False,False,False,False,False
8401,1610145,2016-10-14,5,200.94684,7.0,9.125,13.0,61.0,,Kuchen,Freitag,10,2016,,,,False,False,False,False,False,False,False,False
8402,1610155,2016-10-15,5,232.56572,8.0,8.625,12.0,61.0,,Kuchen,Samstag,10,2016,,,,False,False,False,False,False,False,False,False
8403,1610165,2016-10-16,5,225.59528,8.0,11.375,6.0,10.0,,Kuchen,Sonntag,10,2016,,,,False,False,False,False,False,False,False,False
8404,1610175,2016-10-17,5,255.73541,8.0,9.75,6.0,10.0,,Kuchen,Montag,10,2016,,,,False,False,False,False,False,False,False,False
8405,1610185,2016-10-18,5,228.60036,7.0,13.25,6.0,28.0,,Kuchen,Dienstag,10,2016,,,,False,False,False,False,False,False,False,False
8406,1610195,2016-10-19,5,236.47246,8.0,7.625,4.0,61.0,,Kuchen,Mittwoch,10,2016,,,,False,False,False,False,False,False,False,False
8407,1610205,2016-10-20,5,243.20766,7.0,10.125,10.0,21.0,,Kuchen,Donnerstag,10,2016,,,,False,False,False,False,False,False,False,False
8408,1610215,2016-10-21,5,228.82361,6.0,9.875,10.0,61.0,,Kuchen,Freitag,10,2016,,,,False,False,False,False,False,False,False,False
8409,1610225,2016-10-22,5,247.98839,8.0,8.125,12.0,61.0,,Kuchen,Samstag,10,2016,,,,False,False,False,False,False,False,False,False
8410,1610235,2016-10-23,5,318.53146,7.0,8.625,4.0,21.0,,Kuchen,Sonntag,10,2016,,,,False,False,False,False,False,False,False,False
8411,1610245,2016-10-24,5,151.29166,5.0,9.25,8.0,10.0,,Kuchen,Montag,10,2016,,,,False,False,False,False,False,False,False,False
8412,1610255,2016-10-25,5,233.03795,5.0,9.0,8.0,0.0,,Kuchen,Dienstag,10,2016,,,,False,False,False,False,False,False,False,False
8413,1610265,2016-10-26,5,227.35027,6.0,7.375,6.0,10.0,,Kuchen,Mittwoch,10,2016,,,,False,False,False,False,False,False,False,False
8414,1610275,2016-10-27,5,146.82019,7.0,13.375,9.0,21.0,,Kuchen,Donnerstag,10,2016,,,,False,False,False,False,False,False,False,False
8415,1610285,2016-10-28,5,177.40213,6.0,12.75,15.0,21.0,,Kuchen,Freitag,10,2016,,,,False,False,False,False,False,False,False,False
8416,1610295,2016-10-29,5,233.46925,4.0,11.375,16.0,20.0,,Kuchen,Samstag,10,2016,,,,False,False,False,False,False,False,False,False
8417,1610305,2016-10-30,5,189.68459,4.0,11.0,9.0,5.0,,Kuchen,Sonntag,10,2016,,,,False,False,False,False,False,False,False,False
8418,1610315,2016-10-31,5,206.80194,7.0,12.125,6.0,61.0,,Kuchen,Montag,10,2016,,,,False,False,False,False,False,False,False,False
8419,1611015,2016-11-01,5,239.63664,6.0,10.125,12.0,61.0,,Kuchen,Dienstag,11,2016,,,,False,False,False,False,False,False,False,False
8420,1611025,2016-11-02,5,222.44724,4.0,7.25,13.0,21.0,,Kuchen,Mittwoch,11,2016,,,,False,False,False,False,False,False,False,False
8421,1611035,2016-11-03,5,188.29129,4.0,5.875,5.0,,,Kuchen,Donnerstag,11,2016,,,,False,False,False,False,False,False,False,False
8422,1611045,2016-11-04,5,248.18619,7.0,7.875,8.0,61.0,,Kuchen,Freitag,11,2016,,,,False,False,False,False,False,False,False,False
8423,1611055,2016-11-05,5,187.58682,7.0,5.5,5.0,61.0,,Kuchen,Samstag,11,2016,,,,False,False,False,False,False,False,False,False
8424,1611065,2016-11-06,5,228.4669,7.0,6.625,6.0,61.0,,Kuchen,Sonntag,11,2016,,,,False,False,False,False,False,False,False,False
8425,1611075,2016-11-07,5,188.05254,7.0,3.5,14.0,61.0,,Kuchen,Montag,11,2016,,,,False,False,False,False,False,False,False,False
8426,1611085,2016-11-08,5,155.25002,7.0,0.75,14.0,71.0,,Kuchen,Dienstag,11,2016,,,,False,False,False,False,False,False,False,False
8427,1611095,2016-11-09,5,216.29054,0.0,1.25,4.0,10.0,,Kuchen,Mittwoch,11,2016,,,,False,False,False,False,False,False,False,False
8428,1611105,2016-11-10,5,156.34845,7.0,4.0,8.0,22.0,,Kuchen,Donnerstag,11,2016,,,,False,False,False,False,False,False,False,False
8429,1611115,2016-11-11,5,208.6519,4.0,4.875,10.0,21.0,,Kuchen,Freitag,11,2016,,,,False,False,False,False,False,False,False,False
8430,1611125,2016-11-12,5,279.65103,3.0,1.625,6.0,49.0,,Kuchen,Samstag,11,2016,,,,False,False,False,False,False,False,False,False
8431,1611135,2016-11-13,5,315.7712,4.0,1.375,9.0,5.0,,Kuchen,Sonntag,11,2016,,,,False,False,False,False,False,False,False,False
8432,1611145,2016-11-14,5,173.79329,4.0,2.0,10.0,5.0,,Kuchen,Montag,11,2016,,,,False,False,False,False,False,False,False,False
8433,1611155,2016-11-15,5,190.06361,7.0,7.75,9.0,61.0,,Kuchen,Dienstag,11,2016,,,,False,False,False,False,False,False,False,False
8434,1611165,2016-11-16,5,193.84964,7.0,8.75,11.0,61.0,,Kuchen,Mittwoch,11,2016,,,,False,False,False,False,False,False,False,False
8435,1611175,2016-11-17,5,219.93364,6.0,7.75,9.0,21.0,,Kuchen,Donnerstag,11,2016,,,,False,False,False,False,False,False,False,False
8436,1611185,2016-11-18,5,181.24606,4.0,7.25,13.0,21.0,,Kuchen,Freitag,11,2016,,,,False,False,False,False,False,False,False,False
8437,1611195,2016-11-19,5,203.25308,6.0,6.625,11.0,21.0,,Kuchen,Samstag,11,2016,,,,False,False,False,False,False,False,False,False
8438,1611205,2016-11-20,5,244.91774,6.0,6.375,12.0,63.0,,Kuchen,Sonntag,11,2016,,,,False,False,False,False,False,False,False,False
8439,1611215,2016-11-21,5,182.9951,7.0,11.5,6.0,61.0,,Kuchen,Montag,11,2016,,,,False,False,False,False,False,False,False,False
8440,1611225,2016-11-22,5,183.50922,7.0,12.125,7.0,,,Kuchen,Dienstag,11,2016,,,,False,False,False,False,False,False,False,False
8441,1611235,2016-11-23,5,186.92719,7.0,10.0,5.0,10.0,,Kuchen,Mittwoch,11,2016,,,,False,False,False,False,False,False,False,False
8442,1611245,2016-11-24,5,248.73123,0.0,4.5,8.0,10.0,,Kuchen,Donnerstag,11,2016,,,,False,False,False,False,False,False,False,False
8443,1611255,2016-11-25,5,209.37698,7.0,4.0,4.0,45.0,,Kuchen,Freitag,11,2016,,,,False,False,False,False,False,False,False,False
8444,1611265,2016-11-26,5,210.85431,7.0,5.875,10.0,61.0,,Kuchen,Samstag,11,2016,,,,False,False,False,False,False,False,False,False
8445,1611275,2016-11-27,5,300.54654,0.0,5.625,9.0,5.0,,Kuchen,Sonntag,11,2016,,,,False,False,False,False,False,False,False,False
8446,1611285,2016-11-28,5,195.69896,1.0,2.875,11.0,,,Kuchen,Montag,11,2016,,,,False,False,False,False,False,False,False,False
8447,1611295,2016-11-29,5,199.63387,3.0,3.0,9.0,10.0,,Kuchen,Dienstag,11,2016,,,,False,False,False,False,False,False,False,False
8448,1611305,2016-11-30,5,156.24362,7.0,6.25,12.0,61.0,,Kuchen,Mittwoch,11,2016,,,,False,False,False,False,False,False,False,False
8449,1612015,2016-12-01,5,143.83,8.0,8.5,19.0,61.0,,Kuchen,Donnerstag,12,2016,,,,False,False,False,False,False,False,False,False
8450,1612025,2016-12-02,5,166.95341,0.0,3.625,8.0,0.0,,Kuchen,Freitag,12,2016,,,,False,False,False,False,False,False,False,False
8451,1612035,2016-12-03,5,208.24821,4.0,-0.75,6.0,49.0,,Kuchen,Samstag,12,2016,,,,False,False,False,False,False,False,False,False
8452,1612045,2016-12-04,5,237.54192,8.0,4.125,6.0,,,Kuchen,Sonntag,12,2016,,,,False,False,False,False,False,False,False,False
8453,1612055,2016-12-05,5,166.82301,7.0,3.0,7.0,,,Kuchen,Montag,12,2016,,,,False,False,False,False,False,False,False,False
8454,1612065,2016-12-06,5,178.94225,7.0,6.25,5.0,61.0,,Kuchen,Dienstag,12,2016,,,,False,False,False,False,False,False,False,False
8455,1612075,2016-12-07,5,188.68372,7.0,4.5,10.0,61.0,,Kuchen,Mittwoch,12,2016,,,,False,False,False,False,False,False,False,False
8456,1612085,2016-12-08,5,169.62527,8.0,8.625,12.0,10.0,,Kuchen,Donnerstag,12,2016,,,,False,False,False,False,False,False,False,False
8457,1612095,2016-12-09,5,158.64107,7.0,8.875,13.0,20.0,,Kuchen,Freitag,12,2016,,,,False,False,False,False,False,False,False,False
8458,1612105,2016-12-10,5,227.87468,7.0,9.5,10.0,61.0,,Kuchen,Samstag,12,2016,,,,False,False,False,False,False,False,False,False
8459,1612115,2016-12-11,5,263.5963,,,,,,Kuchen,Sonntag,12,2016,,,,False,False,False,False,False,False,False,False
8460,1612125,2016-12-12,5,139.5445,7.0,4.875,4.0,61.0,,Kuchen,Montag,12,2016,,,,False,False,False,False,False,False,False,False
8461,1612135,2016-12-13,5,167.90771,7.0,6.285714,5.0,10.0,,Kuchen,Dienstag,12,2016,,,,False,False,False,False,False,False,False,False
8462,1612145,2016-12-14,5,151.3024,7.0,4.625,6.0,45.0,,Kuchen,Mittwoch,12,2016,,,,False,False,False,False,False,False,False,False
8463,1612155,2016-12-15,5,160.83081,7.0,0.0,8.0,49.0,,Kuchen,Donnerstag,12,2016,,,,False,False,False,False,False,False,False,False
8464,1612165,2016-12-16,5,182.73538,8.0,-1.0,5.0,10.0,,Kuchen,Freitag,12,2016,,,,False,False,False,False,False,False,False,False
8465,1612185,2016-12-18,5,304.11652,7.0,7.0,8.0,0.0,,Kuchen,Sonntag,12,2016,,,,False,False,False,False,False,False,False,False
8466,1612195,2016-12-19,5,142.17781,8.0,5.75,4.0,0.0,,Kuchen,Montag,12,2016,,,,False,False,False,False,False,False,False,False
8467,1612205,2016-12-20,5,195.20805,8.0,1.5,7.0,10.0,,Kuchen,Dienstag,12,2016,,,,False,False,False,False,False,False,False,False
8468,1612215,2016-12-21,5,190.44925,6.0,3.625,10.0,10.0,,Kuchen,Mittwoch,12,2016,,,,False,False,False,False,False,False,False,False
8469,1612225,2016-12-22,5,230.09001,7.0,5.25,8.0,61.0,,Kuchen,Donnerstag,12,2016,,,,False,False,False,False,False,False,False,False
8470,1612235,2016-12-23,5,187.04143,7.0,6.375,9.0,10.0,,Kuchen,Freitag,12,2016,,,,False,False,False,False,False,False,False,False
8471,1612245,2016-12-24,5,223.41519,6.0,6.125,14.0,95.0,,Kuchen,Samstag,12,2016,,,,False,False,False,False,False,False,False,False
8472,1612275,2016-12-27,5,264.1331,6.0,8.25,21.0,,,Kuchen,Dienstag,12,2016,,,,False,False,False,False,False,False,False,False
8473,1612285,2016-12-28,5,250.05717,4.0,7.125,12.0,0.0,,Kuchen,Mittwoch,12,2016,,,,False,False,False,False,False,False,False,False
8474,1612295,2016-12-29,5,229.50562,3.0,3.75,11.0,10.0,,Kuchen,Donnerstag,12,2016,,,,False,False,False,False,False,False,False,False
8475,1612305,2016-12-30,5,414.932,4.0,1.75,10.0,10.0,,Kuchen,Freitag,12,2016,,,,False,False,False,False,False,False,False,False
8476,1612315,2016-12-31,5,1705.1442,7.0,4.875,13.0,28.0,,Kuchen,Samstag,12,2016,,,,False,False,False,False,False,False,False,False
8477,1701025,2017-01-02,5,274.0342,3.0,1.625,8.0,0.0,,Kuchen,Montag,1,2017,,,,False,False,False,False,False,False,False,False
8478,1701035,2017-01-03,5,245.08168,7.0,6.0,16.0,61.0,,Kuchen,Dienstag,1,2017,,,,False,False,False,False,False,False,False,False
8479,1701045,2017-01-04,5,281.90344,4.0,4.0,19.0,20.0,,Kuchen,Mittwoch,1,2017,,,,False,False,False,False,False,False,False,False
8480,1701055,2017-01-05,5,324.89136,4.0,-2.875,15.0,0.0,,Kuchen,Donnerstag,1,2017,,,,False,False,False,False,False,False,False,False
8481,1701065,2017-01-06,5,328.62766,1.0,-4.25,6.0,,,Kuchen,Freitag,1,2017,,,,False,False,False,False,False,False,False,False
8482,1701075,2017-01-07,5,266.4984,8.0,-0.5,11.0,71.0,,Kuchen,Samstag,1,2017,,,,False,False,False,False,False,False,False,False
8483,1701085,2017-01-08,5,205.52728,8.0,2.25,4.0,10.0,,Kuchen,Sonntag,1,2017,,,,False,False,False,False,False,False,False,False
8484,1701095,2017-01-09,5,169.57126,8.0,2.5,6.0,20.0,,Kuchen,Montag,1,2017,,,,False,False,False,False,False,False,False,False
8485,1701105,2017-01-10,5,203.07866,7.0,2.625,9.0,10.0,,Kuchen,Dienstag,1,2017,,,,False,False,False,False,False,False,False,False
8486,1701115,2017-01-11,5,191.10324,7.0,4.625,15.0,61.0,,Kuchen,Mittwoch,1,2017,,,,False,False,False,False,False,False,False,False
8487,1701125,2017-01-12,5,172.8072,4.0,4.5,16.0,61.0,,Kuchen,Donnerstag,1,2017,,,,False,False,False,False,False,False,False,False
8488,1701135,2017-01-13,5,250.10037,3.0,3.125,7.0,61.0,,Kuchen,Freitag,1,2017,,,,False,False,False,False,False,False,False,False
8489,1701145,2017-01-14,5,281.03564,2.0,1.75,10.0,61.0,,Kuchen,Samstag,1,2017,,,,False,False,False,False,False,False,False,False
8490,1701155,2017-01-15,5,324.29062,5.0,1.375,10.0,71.0,,Kuchen,Sonntag,1,2017,,,,False,False,False,False,False,False,False,False
8491,1701165,2017-01-16,5,209.24841,0.0,0.25,9.0,0.0,,Kuchen,Montag,1,2017,,,,False,False,False,False,False,False,False,False
8492,1701175,2017-01-17,5,179.15367,7.0,0.5,4.0,10.0,,Kuchen,Dienstag,1,2017,,,,False,False,False,False,False,False,False,False
8493,1701185,2017-01-18,5,237.62827,7.0,0.125,8.0,20.0,,Kuchen,Mittwoch,1,2017,,,,False,False,False,False,False,False,False,False
8494,1701195,2017-01-19,5,203.84761,8.0,1.5,8.0,61.0,,Kuchen,Donnerstag,1,2017,,,,False,False,False,False,False,False,False,False
8495,1701205,2017-01-20,5,194.7508,8.0,3.625,5.0,21.0,,Kuchen,Freitag,1,2017,,,,False,False,False,False,False,False,False,False
8496,1701215,2017-01-21,5,228.95056,7.0,5.75,5.0,10.0,,Kuchen,Samstag,1,2017,,,,False,False,False,False,False,False,False,False
8497,1701225,2017-01-22,5,274.515,8.0,1.375,5.0,10.0,,Kuchen,Sonntag,1,2017,,,,False,False,False,False,False,False,False,False
8498,1701235,2017-01-23,5,227.68475,7.0,1.125,8.0,10.0,,Kuchen,Montag,1,2017,,,,False,False,False,False,False,False,False,False
8499,1701245,2017-01-24,5,232.61867,7.0,1.875,8.0,45.0,,Kuchen,Dienstag,1,2017,,,,False,False,False,False,False,False,False,False
8500,1701255,2017-01-25,5,221.03947,7.0,-1.25,6.0,49.0,,Kuchen,Mittwoch,1,2017,,,,False,False,False,False,False,False,False,False
8501,1701265,2017-01-26,5,255.78207,6.0,1.0,7.0,10.0,,Kuchen,Donnerstag,1,2017,,,,False,False,False,False,False,False,False,False
8502,1701275,2017-01-27,5,234.6344,0.0,2.142857,7.0,5.0,,Kuchen,Freitag,1,2017,,,,False,False,False,False,False,False,False,False
8503,1701285,2017-01-28,5,332.61136,1.0,2.875,5.0,5.0,,Kuchen,Samstag,1,2017,,,,False,False,False,False,False,False,False,False
8504,1701295,2017-01-29,5,221.01962,7.0,4.75,8.0,61.0,,Kuchen,Sonntag,1,2017,,,,False,False,False,False,False,False,False,False
8505,1701305,2017-01-30,5,236.00638,7.0,2.625,13.0,61.0,,Kuchen,Montag,1,2017,,,,False,False,False,False,False,False,False,False
8506,1701315,2017-01-31,5,213.40314,7.0,3.125,15.0,10.0,,Kuchen,Dienstag,1,2017,,,,False,False,False,False,False,False,False,False
