Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Woche,Monat,Jahr,Wochentag,Kalenderwoche,Quartal,Halbjahr,Jahreszeit,Product_type,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,KielerWoche_0,KielerWoche_1
2016-12-13,233.770001608963,7.0,6.285714,5.0,10.0,50,12,2016,2,2016-50,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-13,96.7761934509133,7.0,6.285714,5.0,10.0,50,12,2016,2,2016-50,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-13,86.1880456725954,7.0,6.285714,5.0,10.0,50,12,2016,2,2016-50,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-14,151.302391065882,7.0,4.625,6.0,45.0,50,12,2016,3,2016-50,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-14,37.7356552333979,7.0,4.625,6.0,45.0,50,12,2016,3,2016-50,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-14,74.2674362412923,7.0,4.625,6.0,45.0,50,12,2016,3,2016-50,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-14,221.942272035382,7.0,4.625,6.0,45.0,50,12,2016,3,2016-50,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-14,75.4039519341152,7.0,4.625,6.0,45.0,50,12,2016,3,2016-50,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-14,37.7392454247434,7.0,4.625,6.0,45.0,50,12,2016,3,2016-50,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-15,137.130260969332,7.0,0.0,8.0,49.0,50,12,2016,4,2016-50,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-15,249.859463715467,7.0,0.0,8.0,49.0,50,12,2016,4,2016-50,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-15,73.6976971614453,7.0,0.0,8.0,49.0,50,12,2016,4,2016-50,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-15,53.5004254895103,7.0,0.0,8.0,49.0,50,12,2016,4,2016-50,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-15,160.830814816579,7.0,0.0,8.0,49.0,50,12,2016,4,2016-50,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-15,75.9259389553386,7.0,0.0,8.0,49.0,50,12,2016,4,2016-50,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-16,182.735378148739,8.0,-1.0,5.0,10.0,50,12,2016,5,2016-50,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-16,38.9528425623819,8.0,-1.0,5.0,10.0,50,12,2016,5,2016-50,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-16,83.1967350210813,8.0,-1.0,5.0,10.0,50,12,2016,5,2016-50,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-16,231.827718336113,8.0,-1.0,5.0,10.0,50,12,2016,5,2016-50,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-16,86.0242406261287,8.0,-1.0,5.0,10.0,50,12,2016,5,2016-50,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-16,81.0877267943151,8.0,-1.0,5.0,10.0,50,12,2016,5,2016-50,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-18,158.08476137293,7.0,7.0,8.0,0.0,50,12,2016,7,2016-51,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-18,565.041664760473,7.0,7.0,8.0,0.0,50,12,2016,7,2016-51,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-18,174.728998356701,7.0,7.0,8.0,0.0,50,12,2016,7,2016-51,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-18,140.136610342031,7.0,7.0,8.0,0.0,50,12,2016,7,2016-51,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-18,304.116504309465,7.0,7.0,8.0,0.0,50,12,2016,7,2016-51,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-18,110.772438479613,7.0,7.0,8.0,0.0,50,12,2016,7,2016-51,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-19,51.7405211861006,8.0,5.75,4.0,0.0,51,12,2016,1,2016-51,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-19,142.177817455165,8.0,5.75,4.0,0.0,51,12,2016,1,2016-51,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-19,94.5628514641113,8.0,5.75,4.0,0.0,51,12,2016,1,2016-51,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-19,86.5548623487554,8.0,5.75,4.0,0.0,51,12,2016,1,2016-51,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-19,97.2450388316804,8.0,5.75,4.0,0.0,51,12,2016,1,2016-51,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-19,228.043120399182,8.0,5.75,4.0,0.0,51,12,2016,1,2016-51,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-20,82.2737744983917,8.0,1.5,7.0,10.0,51,12,2016,2,2016-51,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-20,230.544660181159,8.0,1.5,7.0,10.0,51,12,2016,2,2016-51,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-20,62.3552365841189,8.0,1.5,7.0,10.0,51,12,2016,2,2016-51,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-20,61.1485904856224,8.0,1.5,7.0,10.0,51,12,2016,2,2016-51,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-20,195.208051721907,8.0,1.5,7.0,10.0,51,12,2016,2,2016-51,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-20,73.8610197567487,8.0,1.5,7.0,10.0,51,12,2016,2,2016-51,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-21,47.2190696131545,6.0,3.625,10.0,10.0,51,12,2016,3,2016-51,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-21,63.6403905738695,6.0,3.625,10.0,10.0,51,12,2016,3,2016-51,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-21,190.449251582024,6.0,3.625,10.0,10.0,51,12,2016,3,2016-51,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-21,262.933974860887,6.0,3.625,10.0,10.0,51,12,2016,3,2016-51,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-21,107.055526767408,6.0,3.625,10.0,10.0,51,12,2016,3,2016-51,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-21,101.434261871418,6.0,3.625,10.0,10.0,51,12,2016,3,2016-51,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-22,102.318594196839,7.0,5.25,8.0,61.0,51,12,2016,4,2016-51,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-22,294.632086675127,7.0,5.25,8.0,61.0,51,12,2016,4,2016-51,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-22,74.3581509870598,7.0,5.25,8.0,61.0,51,12,2016,4,2016-51,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-22,56.7151675847979,7.0,5.25,8.0,61.0,51,12,2016,4,2016-51,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-22,230.090005850979,7.0,5.25,8.0,61.0,51,12,2016,4,2016-51,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-22,54.3229595577533,7.0,5.25,8.0,61.0,51,12,2016,4,2016-51,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-23,133.499200389925,7.0,6.375,9.0,10.0,51,12,2016,5,2016-51,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-23,187.041433421959,7.0,6.375,9.0,10.0,51,12,2016,5,2016-51,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-23,84.3598588704714,7.0,6.375,9.0,10.0,51,12,2016,5,2016-51,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-23,100.734575177249,7.0,6.375,9.0,10.0,51,12,2016,5,2016-51,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-23,189.733379813939,7.0,6.375,9.0,10.0,51,12,2016,5,2016-51,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-23,320.332320272135,7.0,6.375,9.0,10.0,51,12,2016,5,2016-51,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-24,182.243850046631,6.0,6.125,14.0,95.0,51,12,2016,6,2016-51,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-24,435.412836448077,6.0,6.125,14.0,95.0,51,12,2016,6,2016-51,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-24,77.6179363690156,6.0,6.125,14.0,95.0,51,12,2016,6,2016-51,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-24,95.06649534546,6.0,6.125,14.0,95.0,51,12,2016,6,2016-51,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-24,223.415195457351,6.0,6.125,14.0,95.0,51,12,2016,6,2016-51,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-24,39.5775381438053,6.0,6.125,14.0,95.0,51,12,2016,6,2016-51,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-27,48.8907184408876,6.0,8.25,21.0,,52,12,2016,2,2016-52,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-27,264.133101710094,6.0,8.25,21.0,,52,12,2016,2,2016-52,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-27,47.0674315395429,6.0,8.25,21.0,,52,12,2016,2,2016-52,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-27,353.797791827776,6.0,8.25,21.0,,52,12,2016,2,2016-52,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-27,132.534941139693,6.0,8.25,21.0,,52,12,2016,2,2016-52,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-27,127.178228446889,6.0,8.25,21.0,,52,12,2016,2,2016-52,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-28,92.6053954826362,4.0,7.125,12.0,0.0,52,12,2016,3,2016-52,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-28,369.891376672855,4.0,7.125,12.0,0.0,52,12,2016,3,2016-52,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-28,137.541974900339,4.0,7.125,12.0,0.0,52,12,2016,3,2016-52,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-28,61.4077235816262,4.0,7.125,12.0,0.0,52,12,2016,3,2016-52,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-28,250.057179010162,4.0,7.125,12.0,0.0,52,12,2016,3,2016-52,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-29,25.9982201360405,3.0,3.75,11.0,10.0,52,12,2016,4,2016-52,4,2,Winter,Seasonal products,False,False,False,False,False,True,True,False
2016-12-29,229.50561195356,3.0,3.75,11.0,10.0,52,12,2016,4,2016-52,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-29,42.6612128486371,3.0,3.75,11.0,10.0,52,12,2016,4,2016-52,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-29,128.192786610977,3.0,3.75,11.0,10.0,52,12,2016,4,2016-52,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-29,281.809035845441,3.0,3.75,11.0,10.0,52,12,2016,4,2016-52,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-29,412.345692402398,3.0,3.75,11.0,10.0,52,12,2016,4,2016-52,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-30,130.743678525635,4.0,1.75,10.0,10.0,52,12,2016,5,2016-52,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-30,488.254599774454,4.0,1.75,10.0,10.0,52,12,2016,5,2016-52,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2016-12-30,131.355693828947,4.0,1.75,10.0,10.0,52,12,2016,5,2016-52,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-30,49.5316296726807,4.0,1.75,10.0,10.0,52,12,2016,5,2016-52,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-30,414.932011356758,4.0,1.75,10.0,10.0,52,12,2016,5,2016-52,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-31,50.7706476580069,7.0,4.875,13.0,28.0,52,12,2016,6,2016-52,4,2,Winter,Pastry,False,False,False,True,False,False,True,False
2016-12-31,158.239302804042,7.0,4.875,13.0,28.0,52,12,2016,6,2016-52,4,2,Winter,Croissant,False,False,True,False,False,False,True,False
2016-12-31,1705.14420496386,7.0,4.875,13.0,28.0,52,12,2016,6,2016-52,4,2,Winter,Cake,False,False,False,False,True,False,True,False
2016-12-31,288.843105743746,7.0,4.875,13.0,28.0,52,12,2016,6,2016-52,4,2,Winter,Bread,True,False,False,False,False,False,True,False
2016-12-31,569.614587079687,7.0,4.875,13.0,28.0,52,12,2016,6,2016-52,4,2,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-02,127.942753867048,3.0,1.625,8.0,0.0,1,1,2017,1,2017-01,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-02,363.785766586536,3.0,1.625,8.0,0.0,1,1,2017,1,2017-01,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-02,93.0351063272558,3.0,1.625,8.0,0.0,1,1,2017,1,2017-01,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-02,76.172894548647,3.0,1.625,8.0,0.0,1,1,2017,1,2017-01,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-02,274.034203659944,3.0,1.625,8.0,0.0,1,1,2017,1,2017-01,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-03,245.081683850067,7.0,6.0,16.0,61.0,1,1,2017,2,2017-01,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-03,59.602476507477,7.0,6.0,16.0,61.0,1,1,2017,2,2017-01,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-03,80.7863564731785,7.0,6.0,16.0,61.0,1,1,2017,2,2017-01,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-03,309.961108123739,7.0,6.0,16.0,61.0,1,1,2017,2,2017-01,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-03,89.4483348556559,7.0,6.0,16.0,61.0,1,1,2017,2,2017-01,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-04,119.050990891285,4.0,4.0,19.0,20.0,1,1,2017,3,2017-01,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-04,299.025295009328,4.0,4.0,19.0,20.0,1,1,2017,3,2017-01,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-04,78.2861734025078,4.0,4.0,19.0,20.0,1,1,2017,3,2017-01,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-04,92.77818043027,4.0,4.0,19.0,20.0,1,1,2017,3,2017-01,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-04,281.903440110745,4.0,4.0,19.0,20.0,1,1,2017,3,2017-01,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-05,324.891360318795,4.0,-2.875,15.0,0.0,1,1,2017,4,2017-01,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-05,85.8475651563441,4.0,-2.875,15.0,0.0,1,1,2017,4,2017-01,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-05,106.740128482748,4.0,-2.875,15.0,0.0,1,1,2017,4,2017-01,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-05,336.671269192301,4.0,-2.875,15.0,0.0,1,1,2017,4,2017-01,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-05,115.680238055479,4.0,-2.875,15.0,0.0,1,1,2017,4,2017-01,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-06,101.303945374724,1.0,-4.25,6.0,,1,1,2017,5,2017-01,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-06,275.932996044414,1.0,-4.25,6.0,,1,1,2017,5,2017-01,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-06,65.3687307096755,1.0,-4.25,6.0,,1,1,2017,5,2017-01,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-06,72.5514428845978,1.0,-4.25,6.0,,1,1,2017,5,2017-01,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-06,328.627657201091,1.0,-4.25,6.0,,1,1,2017,5,2017-01,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-07,266.498427552309,8.0,-0.5,11.0,71.0,1,1,2017,6,2017-01,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-07,73.3540061918454,8.0,-0.5,11.0,71.0,1,1,2017,6,2017-01,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-07,75.5002630311797,8.0,-0.5,11.0,71.0,1,1,2017,6,2017-01,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-07,270.247354621077,8.0,-0.5,11.0,71.0,1,1,2017,6,2017-01,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-07,71.69205028378,8.0,-0.5,11.0,71.0,1,1,2017,6,2017-01,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-08,54.8212865043727,8.0,2.25,4.0,10.0,1,1,2017,7,2017-02,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-08,352.056991405427,8.0,2.25,4.0,10.0,1,1,2017,7,2017-02,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-08,131.287627179758,8.0,2.25,4.0,10.0,1,1,2017,7,2017-02,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-08,204.632350244358,8.0,2.25,4.0,10.0,1,1,2017,7,2017-02,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-08,205.527279466295,8.0,2.25,4.0,10.0,1,1,2017,7,2017-02,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-09,57.1273534719678,8.0,2.5,6.0,20.0,2,1,2017,1,2017-02,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-09,73.1420980887895,8.0,2.5,6.0,20.0,2,1,2017,1,2017-02,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-09,169.571265441278,8.0,2.5,6.0,20.0,2,1,2017,1,2017-02,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-09,116.228031726541,8.0,2.5,6.0,20.0,2,1,2017,1,2017-02,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-09,238.253386603281,8.0,2.5,6.0,20.0,2,1,2017,1,2017-02,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-10,114.536612160932,7.0,2.625,9.0,10.0,2,1,2017,2,2017-02,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-10,204.467443051391,7.0,2.625,9.0,10.0,2,1,2017,2,2017-02,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-10,70.6114048326199,7.0,2.625,9.0,10.0,2,1,2017,2,2017-02,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-10,97.3146919058678,7.0,2.625,9.0,10.0,2,1,2017,2,2017-02,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-10,203.078663452626,7.0,2.625,9.0,10.0,2,1,2017,2,2017-02,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-11,191.103238450091,7.0,4.625,15.0,61.0,2,1,2017,3,2017-02,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-11,48.3637668861658,7.0,4.625,15.0,61.0,2,1,2017,3,2017-02,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-11,62.0305965135655,7.0,4.625,15.0,61.0,2,1,2017,3,2017-02,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-11,174.999832388788,7.0,4.625,15.0,61.0,2,1,2017,3,2017-02,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-11,49.4763974006414,7.0,4.625,15.0,61.0,2,1,2017,3,2017-02,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-12,73.7827205206854,4.0,4.5,16.0,61.0,2,1,2017,4,2017-02,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-12,209.351176619157,4.0,4.5,16.0,61.0,2,1,2017,4,2017-02,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-12,85.5837742718517,4.0,4.5,16.0,61.0,2,1,2017,4,2017-02,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-12,61.4829250849197,4.0,4.5,16.0,61.0,2,1,2017,4,2017-02,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-12,172.807199887607,4.0,4.5,16.0,61.0,2,1,2017,4,2017-02,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-13,44.2604372068594,3.0,3.125,7.0,61.0,2,1,2017,5,2017-02,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-13,79.7615363372838,3.0,3.125,7.0,61.0,2,1,2017,5,2017-02,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-13,250.100370325241,3.0,3.125,7.0,61.0,2,1,2017,5,2017-02,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-13,114.532728222355,3.0,3.125,7.0,61.0,2,1,2017,5,2017-02,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-13,226.484139777162,3.0,3.125,7.0,61.0,2,1,2017,5,2017-02,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-14,128.56240804852,2.0,1.75,10.0,61.0,2,1,2017,6,2017-02,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-14,264.018180316324,2.0,1.75,10.0,61.0,2,1,2017,6,2017-02,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-14,92.8889849290192,2.0,1.75,10.0,61.0,2,1,2017,6,2017-02,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-14,114.52388735264,2.0,1.75,10.0,61.0,2,1,2017,6,2017-02,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-14,281.035649119377,2.0,1.75,10.0,61.0,2,1,2017,6,2017-02,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-15,230.136726609361,5.0,1.375,10.0,71.0,2,1,2017,7,2017-03,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-15,128.991720245868,5.0,1.375,10.0,71.0,2,1,2017,7,2017-03,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-15,324.290621664852,5.0,1.375,10.0,71.0,2,1,2017,7,2017-03,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-15,57.5415780818905,5.0,1.375,10.0,71.0,2,1,2017,7,2017-03,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-15,370.953894851707,5.0,1.375,10.0,71.0,2,1,2017,7,2017-03,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-16,88.9021282031328,0.0,0.25,9.0,0.0,3,1,2017,1,2017-03,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-16,221.861834510936,0.0,0.25,9.0,0.0,3,1,2017,1,2017-03,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-16,88.4798588855233,0.0,0.25,9.0,0.0,3,1,2017,1,2017-03,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-16,72.5723272399196,0.0,0.25,9.0,0.0,3,1,2017,1,2017-03,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-16,209.248418962616,0.0,0.25,9.0,0.0,3,1,2017,1,2017-03,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-17,82.1819950215278,7.0,0.5,4.0,10.0,3,1,2017,2,2017-03,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-17,237.865415972532,7.0,0.5,4.0,10.0,3,1,2017,2,2017-03,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-17,77.108394146931,7.0,0.5,4.0,10.0,3,1,2017,2,2017-03,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-17,37.2233303255336,7.0,0.5,4.0,10.0,3,1,2017,2,2017-03,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-17,179.153676006878,7.0,0.5,4.0,10.0,3,1,2017,2,2017-03,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-18,88.740900134927,7.0,0.125,8.0,20.0,3,1,2017,3,2017-03,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-18,71.9438809937912,7.0,0.125,8.0,20.0,3,1,2017,3,2017-03,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-18,237.62827116827,7.0,0.125,8.0,20.0,3,1,2017,3,2017-03,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-18,88.8649502286419,7.0,0.125,8.0,20.0,3,1,2017,3,2017-03,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-18,229.183246697448,7.0,0.125,8.0,20.0,3,1,2017,3,2017-03,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-19,119.723025026725,8.0,1.5,8.0,61.0,3,1,2017,4,2017-03,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-19,217.31433192757,8.0,1.5,8.0,61.0,3,1,2017,4,2017-03,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-19,80.7312120582498,8.0,1.5,8.0,61.0,3,1,2017,4,2017-03,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-19,63.8146856927061,8.0,1.5,8.0,61.0,3,1,2017,4,2017-03,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-19,203.847604046575,8.0,1.5,8.0,61.0,3,1,2017,4,2017-03,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-20,194.750787927686,8.0,3.625,5.0,21.0,3,1,2017,5,2017-03,1,1,Winter,Cake,False,False,False,False,True,False,True,False
2017-01-20,75.0514615596861,8.0,3.625,5.0,21.0,3,1,2017,5,2017-03,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-20,83.6270664379288,8.0,3.625,5.0,21.0,3,1,2017,5,2017-03,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
2017-01-20,87.1766818830841,8.0,3.625,5.0,21.0,3,1,2017,5,2017-03,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-20,246.618836422496,8.0,3.625,5.0,21.0,3,1,2017,5,2017-03,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-21,107.032520387605,7.0,5.75,5.0,10.0,3,1,2017,6,2017-03,1,1,Winter,Bread,True,False,False,False,False,False,True,False
2017-01-21,271.392050660175,7.0,5.75,5.0,10.0,3,1,2017,6,2017-03,1,1,Winter,Roles,False,True,False,False,False,False,True,False
2017-01-21,90.1864250970913,7.0,5.75,5.0,10.0,3,1,2017,6,2017-03,1,1,Winter,Croissant,False,False,True,False,False,False,True,False
2017-01-21,92.928810396671,7.0,5.75,5.0,10.0,3,1,2017,6,2017-03,1,1,Winter,Pastry,False,False,False,True,False,False,True,False
