,id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,weekday,dayofyear,day_of_week,month,year,weekofyear,quarter,is_weekend,is_month_start,is_month_end,is_year_start,is_year_end,days_in_month,weekofmonth,is_leap_year,Product_type,Year,Date
8599,1803041,2018-03-04,1,71.4481254842192,5.0,-2.3125,10.0,77.0,0.0,6,63,Sunday,3,2018,9,1,1,0,0,0,0,31,1,0,Bread,2018,2018-03-04
8604,1803051,2018-03-05,1,119.676827681314,5.0,5.9875,7.0,10.0,0.0,0,64,Monday,3,2018,10,1,0,0,0,0,0,31,1,0,Bread,2018,2018-03-05
8609,1803061,2018-03-06,1,105.33896274036,0.0,6.4,9.0,5.0,0.0,1,65,Tuesday,3,2018,10,1,0,0,0,0,0,31,1,0,Bread,2018,2018-03-06
8614,1803071,2018-03-07,1,96.383968298997,7.0,1.1875,6.0,71.0,0.0,2,66,Wednesday,3,2018,10,1,0,0,0,0,0,31,1,0,Bread,2018,2018-03-07
8619,1803081,2018-03-08,1,130.937668895181,5.0,4.4625,8.0,61.0,0.0,3,67,Thursday,3,2018,10,1,0,0,0,0,0,31,2,0,Bread,2018,2018-03-08
8624,1803091,2018-03-09,1,106.190382211722,7.0,4.45,13.0,61.0,0.0,4,68,Friday,3,2018,10,1,0,0,0,0,0,31,2,0,Bread,2018,2018-03-09
8629,1803101,2018-03-10,1,151.523763464872,8.0,3.4,10.0,63.0,0.0,5,69,Saturday,3,2018,10,1,1,0,0,0,0,31,2,0,Bread,2018,2018-03-10
8634,1803111,2018-03-11,1,44.5141733478635,5.0,11.475,7.0,45.0,0.0,6,70,Sunday,3,2018,10,1,1,0,0,0,0,31,2,0,Bread,2018,2018-03-11
8639,1803121,2018-03-12,1,138.141700035259,7.0,6.5375,5.0,61.0,0.0,0,71,Monday,3,2018,11,1,0,0,0,0,0,31,2,0,Bread,2018,2018-03-12
8644,1803131,2018-03-13,1,126.305395778367,7.0,4.2625,12.0,61.0,0.0,1,72,Tuesday,3,2018,11,1,0,0,0,0,0,31,2,0,Bread,2018,2018-03-13
8649,1803141,2018-03-14,1,142.741299070527,8.0,3.2,8.0,21.0,0.0,2,73,Wednesday,3,2018,11,1,0,0,0,0,0,31,2,0,Bread,2018,2018-03-14
8654,1803151,2018-03-15,1,224.024543942887,8.0,2.4625,20.0,,0.0,3,74,Thursday,3,2018,11,1,0,0,0,0,0,31,3,0,Bread,2018,2018-03-15
8659,1803161,2018-03-16,1,169.617856126588,7.0,0.2,28.0,22.0,0.0,4,75,Friday,3,2018,11,1,0,0,0,0,0,31,3,0,Bread,2018,2018-03-16
8664,1803171,2018-03-17,1,192.571863723155,5.0,-2.225,29.0,73.0,0.0,5,76,Saturday,3,2018,11,1,1,0,0,0,0,31,3,0,Bread,2018,2018-03-17
8669,1803181,2018-03-18,1,140.587952269619,1.0,-0.825,23.0,5.0,0.0,6,77,Sunday,3,2018,11,1,1,0,0,0,0,31,3,0,Bread,2018,2018-03-18
8674,1803191,2018-03-19,1,168.789051955079,0.0,2.3,8.0,5.0,0.0,0,78,Monday,3,2018,12,1,0,0,0,0,0,31,3,0,Bread,2018,2018-03-19
8679,1803201,2018-03-20,1,135.231062535176,0.0,4.2125,17.0,5.0,0.0,1,79,Tuesday,3,2018,12,1,0,0,0,0,0,31,3,0,Bread,2018,2018-03-20
8684,1803211,2018-03-21,1,120.262742064374,7.0,4.7,13.0,22.0,0.0,2,80,Wednesday,3,2018,12,1,0,0,0,0,0,31,3,0,Bread,2018,2018-03-21
8689,1803221,2018-03-22,1,140.605808619442,8.0,5.7625,11.0,61.0,0.0,3,81,Thursday,3,2018,12,1,0,0,0,0,0,31,4,0,Bread,2018,2018-03-22
8694,1803231,2018-03-23,1,135.226761513192,8.0,4.425,5.0,22.0,0.0,4,82,Friday,3,2018,12,1,0,0,0,0,0,31,4,0,Bread,2018,2018-03-23
8699,1803241,2018-03-24,1,175.533882075808,7.0,7.125,4.0,5.0,0.0,5,83,Saturday,3,2018,12,1,1,0,0,0,0,31,4,0,Bread,2018,2018-03-24
8704,1803251,2018-03-25,1,72.1396206051801,7.0,7.625,6.0,0.0,0.0,6,84,Sunday,3,2018,12,1,1,0,0,0,0,31,4,0,Bread,2018,2018-03-25
8709,1803261,2018-03-26,1,148.365363810161,7.0,5.0375,8.0,61.0,0.0,0,85,Monday,3,2018,13,1,0,0,0,0,0,31,4,0,Bread,2018,2018-03-26
8714,1803271,2018-03-27,1,156.722306258184,7.0,5.325,9.0,10.0,0.0,1,86,Tuesday,3,2018,13,1,0,0,0,0,0,31,4,0,Bread,2018,2018-03-27
8719,1803281,2018-03-28,1,136.183415192499,7.0,3.725,14.0,61.0,0.0,2,87,Wednesday,3,2018,13,1,0,0,0,0,0,31,4,0,Bread,2018,2018-03-28
8724,1803291,2018-03-29,1,369.627890205243,7.0,0.9,8.0,71.0,0.0,3,88,Thursday,3,2018,13,1,0,0,0,0,0,31,5,0,Bread,2018,2018-03-29
8729,1803311,2018-03-31,1,416.788764354814,7.0,2.225,17.0,,0.0,5,90,Saturday,3,2018,13,1,1,0,1,0,0,31,5,0,Bread,2018,2018-03-31
8734,1804011,2018-04-01,1,68.2964647517978,6.0,2.525,9.0,71.0,0.0,6,91,Sunday,4,2018,13,2,1,1,0,0,0,30,1,0,Bread,2018,2018-04-01
8739,1804021,2018-04-02,1,43.200364814703,5.0,6.1,8.0,5.0,0.0,0,92,Monday,4,2018,14,2,0,0,0,0,0,30,1,0,Bread,2018,2018-04-02
8744,1804031,2018-04-03,1,135.724585456051,7.0,11.775,9.0,61.0,0.0,1,93,Tuesday,4,2018,14,2,0,0,0,0,0,30,1,0,Bread,2018,2018-04-03
8749,1804041,2018-04-04,1,115.932994804965,4.0,13.2125,9.0,61.0,0.0,2,94,Wednesday,4,2018,14,2,0,0,0,0,0,30,1,0,Bread,2018,2018-04-04
8754,1804051,2018-04-05,1,97.8634527844016,7.0,8.6625,19.0,61.0,0.0,3,95,Thursday,4,2018,14,2,0,0,0,0,0,30,1,0,Bread,2018,2018-04-05
8759,1804061,2018-04-06,1,118.206081571449,1.0,9.9875,10.0,5.0,0.0,4,96,Friday,4,2018,14,2,0,0,0,0,0,30,1,0,Bread,2018,2018-04-06
8764,1804071,2018-04-07,1,145.347521013483,0.0,14.75,9.0,5.0,0.0,5,97,Saturday,4,2018,14,2,1,0,0,0,0,30,1,0,Bread,2018,2018-04-07
8769,1804081,2018-04-08,1,70.9108032083961,0.0,20.5,5.0,5.0,0.0,6,98,Sunday,4,2018,14,2,1,0,0,0,0,30,2,0,Bread,2018,2018-04-08
8774,1804091,2018-04-09,1,100.975591763884,5.0,15.3125,9.0,5.0,0.0,0,99,Monday,4,2018,15,2,0,0,0,0,0,30,2,0,Bread,2018,2018-04-09
8779,1804101,2018-04-10,1,116.487322952139,8.0,5.1625,21.0,10.0,0.0,1,100,Tuesday,4,2018,15,2,0,0,0,0,0,30,2,0,Bread,2018,2018-04-10
8784,1804111,2018-04-11,1,82.0268234172204,8.0,4.7125,22.0,,0.0,2,101,Wednesday,4,2018,15,2,0,0,0,0,0,30,2,0,Bread,2018,2018-04-11
8789,1804121,2018-04-12,1,136.188054778093,5.0,7.975,19.0,5.0,0.0,3,102,Thursday,4,2018,15,2,0,0,0,0,0,30,2,0,Bread,2018,2018-04-12
8794,1804131,2018-04-13,1,91.9470794074567,6.0,8.7125,15.0,61.0,0.0,4,103,Friday,4,2018,15,2,0,0,0,0,0,30,2,0,Bread,2018,2018-04-13
8799,1804141,2018-04-14,1,166.908303338313,8.0,7.675,10.0,61.0,0.0,5,104,Saturday,4,2018,15,2,1,0,0,0,0,30,2,0,Bread,2018,2018-04-14
8804,1804151,2018-04-15,1,94.7804910054962,8.0,9.5375,7.0,61.0,0.0,6,105,Sunday,4,2018,15,2,1,0,0,0,0,30,3,0,Bread,2018,2018-04-15
8809,1804161,2018-04-16,1,120.530309652016,2.0,13.875,8.0,63.0,0.0,0,106,Monday,4,2018,16,2,0,0,0,0,0,30,3,0,Bread,2018,2018-04-16
8814,1804171,2018-04-17,1,101.387635071749,0.0,15.25,11.0,0.0,0.0,1,107,Tuesday,4,2018,16,2,0,0,0,0,0,30,3,0,Bread,2018,2018-04-17
8819,1804181,2018-04-18,1,93.6448450690126,1.0,20.35,11.0,0.0,0.0,2,108,Wednesday,4,2018,16,2,0,0,0,0,0,30,3,0,Bread,2018,2018-04-18
8824,1804191,2018-04-19,1,109.1997780181,0.0,23.1125,5.0,0.0,0.0,3,109,Thursday,4,2018,16,2,0,0,0,0,0,30,3,0,Bread,2018,2018-04-19
8829,1804201,2018-04-20,1,89.8024722034331,0.0,24.375,13.0,0.0,0.0,4,110,Friday,4,2018,16,2,0,0,0,0,0,30,3,0,Bread,2018,2018-04-20
8834,1804211,2018-04-21,1,144.90805943254,1.0,15.6625,10.0,5.0,0.0,5,111,Saturday,4,2018,16,2,1,0,0,0,0,30,3,0,Bread,2018,2018-04-21
8839,1804221,2018-04-22,1,68.3301534203764,1.0,14.525,11.0,5.0,0.0,6,112,Sunday,4,2018,16,2,1,0,0,0,0,30,4,0,Bread,2018,2018-04-22
8844,1804231,2018-04-23,1,89.8268678476001,4.0,14.4,18.0,5.0,0.0,0,113,Monday,4,2018,17,2,0,0,0,0,0,30,4,0,Bread,2018,2018-04-23
8849,1804241,2018-04-24,1,97.0271023646392,5.0,12.0875,21.0,61.0,0.0,1,114,Tuesday,4,2018,17,2,0,0,0,0,0,30,4,0,Bread,2018,2018-04-24
8854,1804251,2018-04-25,1,68.0325664897455,7.0,9.25,13.0,61.0,0.0,2,115,Wednesday,4,2018,17,2,0,0,0,0,0,30,4,0,Bread,2018,2018-04-25
8859,1804261,2018-04-26,1,132.024346180966,6.0,11.0875,18.0,61.0,0.0,3,116,Thursday,4,2018,17,2,0,0,0,0,0,30,4,0,Bread,2018,2018-04-26
8864,1804271,2018-04-27,1,64.0736168057245,5.0,13.0875,8.0,0.0,0.0,4,117,Friday,4,2018,17,2,0,0,0,0,0,30,4,0,Bread,2018,2018-04-27
8869,1804281,2018-04-28,1,145.377113487886,7.0,14.65,8.0,61.0,0.0,5,118,Saturday,4,2018,17,2,1,0,0,0,0,30,4,0,Bread,2018,2018-04-28
8874,1804291,2018-04-29,1,112.634849007942,7.0,8.875,9.0,21.0,0.0,6,119,Sunday,4,2018,17,2,1,0,0,0,0,30,5,0,Bread,2018,2018-04-29
8879,1804301,2018-04-30,1,152.280472407717,7.0,11.55,10.0,95.0,0.0,0,120,Monday,4,2018,18,2,0,0,1,0,0,30,5,0,Bread,2018,2018-04-30
8884,1805021,2018-05-02,1,114.081337561043,1.0,14.725,9.0,5.0,0.0,2,122,Wednesday,5,2018,18,2,0,0,0,0,0,31,1,0,Bread,2018,2018-05-02
8889,1805031,2018-05-03,1,123.975160122456,1.0,12.5,14.0,0.0,0.0,3,123,Thursday,5,2018,18,2,0,0,0,0,0,31,1,0,Bread,2018,2018-05-03
8894,1805041,2018-05-04,1,98.2938513417318,0.0,12.1875,10.0,5.0,0.0,4,124,Friday,5,2018,18,2,0,0,0,0,0,31,1,0,Bread,2018,2018-05-04
8899,1805051,2018-05-05,1,127.687524931524,0.0,14.75,9.0,5.0,0.0,5,125,Saturday,5,2018,18,2,1,0,0,0,0,31,1,0,Bread,2018,2018-05-05
8904,1805061,2018-05-06,1,56.2258188093528,0.0,18.9125,10.0,,0.0,6,126,Sunday,5,2018,18,2,1,0,0,0,0,31,1,0,Bread,2018,2018-05-06
8909,1805071,2018-05-07,1,134.486983298219,0.0,20.825,11.0,0.0,0.0,0,127,Monday,5,2018,19,2,0,0,0,0,0,31,1,0,Bread,2018,2018-05-07
8914,1805081,2018-05-08,1,118.423159794704,0.0,22.3875,14.0,5.0,0.0,1,128,Tuesday,5,2018,19,2,0,0,0,0,0,31,2,0,Bread,2018,2018-05-08
8919,1805091,2018-05-09,1,147.863208010494,0.0,23.3,12.0,,0.0,2,129,Wednesday,5,2018,19,2,0,0,0,0,0,31,2,0,Bread,2018,2018-05-09
8924,1805101,2018-05-10,1,65.3700130129915,5.0,20.525,9.0,95.0,0.0,3,130,Thursday,5,2018,19,2,0,0,0,0,0,31,2,0,Bread,2018,2018-05-10
8929,1805111,2018-05-11,1,206.81195059122,1.0,15.1,8.0,,0.0,4,131,Friday,5,2018,19,2,0,0,0,0,0,31,2,0,Bread,2018,2018-05-11
8934,1805121,2018-05-12,1,150.026139523841,5.0,17.3375,10.0,0.0,0.0,5,132,Saturday,5,2018,19,2,1,0,0,0,0,31,2,0,Bread,2018,2018-05-12
8939,1805131,2018-05-13,1,86.0125611140966,2.0,17.25,12.0,10.0,0.0,6,133,Sunday,5,2018,19,2,1,0,0,0,0,31,2,0,Bread,2018,2018-05-13
8944,1805141,2018-05-14,1,98.758369396784,0.0,18.8875,11.0,5.0,0.0,0,134,Monday,5,2018,20,2,0,0,0,0,0,31,2,0,Bread,2018,2018-05-14
8949,1805151,2018-05-15,1,98.0353644636131,0.0,18.0,9.0,0.0,0.0,1,135,Tuesday,5,2018,20,2,0,0,0,0,0,31,3,0,Bread,2018,2018-05-15
8954,1805161,2018-05-16,1,73.5620132092815,5.0,20.5625,13.0,21.0,0.0,2,136,Wednesday,5,2018,20,2,0,0,0,0,0,31,3,0,Bread,2018,2018-05-16
8959,1805171,2018-05-17,1,129.846043854855,3.0,15.2875,10.0,5.0,0.0,3,137,Thursday,5,2018,20,2,0,0,0,0,0,31,3,0,Bread,2018,2018-05-17
8964,1805181,2018-05-18,1,127.204797376274,7.0,14.75,9.0,0.0,0.0,4,138,Friday,5,2018,20,2,0,0,0,0,0,31,3,0,Bread,2018,2018-05-18
8969,1805191,2018-05-19,1,169.221578127274,6.0,14.9125,8.0,0.0,0.0,5,139,Saturday,5,2018,20,2,1,0,0,0,0,31,3,0,Bread,2018,2018-05-19
8974,1805201,2018-05-20,1,107.80986732414,0.0,18.9,13.0,5.0,0.0,6,140,Sunday,5,2018,20,2,1,0,0,0,0,31,3,0,Bread,2018,2018-05-20
8979,1805221,2018-05-22,1,156.307236988041,0.0,20.325,13.0,5.0,0.0,1,142,Tuesday,5,2018,21,2,0,0,0,0,0,31,4,0,Bread,2018,2018-05-22
8984,1805231,2018-05-23,1,109.786783071564,0.0,20.1625,10.0,0.0,0.0,2,143,Wednesday,5,2018,21,2,0,0,0,0,0,31,4,0,Bread,2018,2018-05-23
8989,1805241,2018-05-24,1,108.54624822638,0.0,20.35,15.0,5.0,0.0,3,144,Thursday,5,2018,21,2,0,0,0,0,0,31,4,0,Bread,2018,2018-05-24
8994,1805251,2018-05-25,1,123.517143533616,0.0,19.775,16.0,5.0,0.0,4,145,Friday,5,2018,21,2,0,0,0,0,0,31,4,0,Bread,2018,2018-05-25
8999,1805261,2018-05-26,1,152.999422087259,0.0,19.875,11.0,5.0,0.0,5,146,Saturday,5,2018,21,2,1,0,0,0,0,31,4,0,Bread,2018,2018-05-26
9004,1805271,2018-05-27,1,99.6705421509629,7.0,16.425,12.0,20.0,0.0,6,147,Sunday,5,2018,21,2,1,0,0,0,0,31,4,0,Bread,2018,2018-05-27
9009,1805281,2018-05-28,1,157.41929138371,2.0,20.2125,10.0,5.0,0.0,0,148,Monday,5,2018,22,2,0,0,0,0,0,31,4,0,Bread,2018,2018-05-28
9014,1805291,2018-05-29,1,106.471684824603,0.0,23.4625,14.0,5.0,0.0,1,149,Tuesday,5,2018,22,2,0,0,0,0,0,31,5,0,Bread,2018,2018-05-29
9019,1805301,2018-05-30,1,112.241407941627,1.0,23.1875,11.0,17.0,0.0,2,150,Wednesday,5,2018,22,2,0,0,0,0,0,31,5,0,Bread,2018,2018-05-30
9024,1805311,2018-05-31,1,111.26691705832,0.0,21.8875,14.0,5.0,0.0,3,151,Thursday,5,2018,22,2,0,0,1,0,0,31,5,0,Bread,2018,2018-05-31
9029,1806011,2018-06-01,1,171.352211320836,0.0,21.375,12.0,5.0,0.0,4,152,Friday,6,2018,22,2,0,1,0,0,0,30,1,0,Bread,2018,2018-06-01
9034,1806021,2018-06-02,1,145.082493830242,1.0,22.8875,10.0,5.0,0.0,5,153,Saturday,6,2018,22,2,1,0,0,0,0,30,1,0,Bread,2018,2018-06-02
9039,1806031,2018-06-03,1,78.971045287569,7.0,19.275,9.0,0.0,0.0,6,154,Sunday,6,2018,22,2,1,0,0,0,0,30,1,0,Bread,2018,2018-06-03
9044,1806041,2018-06-04,1,130.480133704068,5.0,19.25,14.0,20.0,0.0,0,155,Monday,6,2018,23,2,0,0,0,0,0,30,1,0,Bread,2018,2018-06-04
9049,1806051,2018-06-05,1,149.0974286003,0.0,19.7,10.0,5.0,0.0,1,156,Tuesday,6,2018,23,2,0,0,0,0,0,30,1,0,Bread,2018,2018-06-05
9054,1806061,2018-06-06,1,125.51279931351,0.0,22.15,14.0,5.0,0.0,2,157,Wednesday,6,2018,23,2,0,0,0,0,0,30,1,0,Bread,2018,2018-06-06
9059,1806071,2018-06-07,1,130.135052932173,0.0,23.6875,10.0,,0.0,3,158,Thursday,6,2018,23,2,0,0,0,0,0,30,1,0,Bread,2018,2018-06-07
9064,1806081,2018-06-08,1,133.461558814522,0.0,22.7375,9.0,0.0,0.0,4,159,Friday,6,2018,23,2,0,0,0,0,0,30,2,0,Bread,2018,2018-06-08
9069,1806091,2018-06-09,1,196.77276590343,6.0,22.1125,7.0,61.0,0.0,5,160,Saturday,6,2018,23,2,1,0,0,0,0,30,2,0,Bread,2018,2018-06-09
9074,1806101,2018-06-10,1,98.5728577636623,7.0,19.1,8.0,61.0,0.0,6,161,Sunday,6,2018,23,2,1,0,0,0,0,30,2,0,Bread,2018,2018-06-10
9079,1806111,2018-06-11,1,167.589367834019,6.0,18.5125,15.0,,0.0,0,162,Monday,6,2018,24,2,0,0,0,0,0,30,2,0,Bread,2018,2018-06-11
9084,1806121,2018-06-12,1,118.251386322568,8.0,15.3125,12.0,20.0,0.0,1,163,Tuesday,6,2018,24,2,0,0,0,0,0,30,2,0,Bread,2018,2018-06-12
9089,1806131,2018-06-13,1,139.415611673776,7.0,16.4,14.0,61.0,0.0,2,164,Wednesday,6,2018,24,2,0,0,0,0,0,30,2,0,Bread,2018,2018-06-13
9094,1806141,2018-06-14,1,185.371307862245,5.0,20.9,10.0,,0.0,3,165,Thursday,6,2018,24,2,0,0,0,0,0,30,2,0,Bread,2018,2018-06-14
9099,1806151,2018-06-15,1,178.358896719133,4.0,19.2,7.0,0.0,0.0,4,166,Friday,6,2018,24,2,0,0,0,0,0,30,3,0,Bread,2018,2018-06-15
9104,1806161,2018-06-16,1,165.240825926878,5.0,21.325,7.0,95.0,1.0,5,167,Saturday,6,2018,24,2,1,0,0,0,0,30,3,0,Bread,2018,2018-06-16
9109,1806171,2018-06-17,1,131.774736746731,5.0,18.275,12.0,61.0,1.0,6,168,Sunday,6,2018,24,2,1,0,0,0,0,30,3,0,Bread,2018,2018-06-17
9114,1806181,2018-06-18,1,150.60898110442,7.0,17.6375,9.0,61.0,1.0,0,169,Monday,6,2018,25,2,0,0,0,0,0,30,3,0,Bread,2018,2018-06-18
9119,1806191,2018-06-19,1,134.103229549554,3.0,19.2375,16.0,21.0,1.0,1,170,Tuesday,6,2018,25,2,0,0,0,0,0,30,3,0,Bread,2018,2018-06-19
9124,1806201,2018-06-20,1,187.760363692391,3.0,23.65,13.0,0.0,1.0,2,171,Wednesday,6,2018,25,2,0,0,0,0,0,30,3,0,Bread,2018,2018-06-20
9129,1806211,2018-06-21,1,137.380800589863,7.0,11.5625,15.0,65.0,1.0,3,172,Thursday,6,2018,25,2,0,0,0,0,0,30,3,0,Bread,2018,2018-06-21
9134,1806221,2018-06-22,1,173.94005241559,5.0,15.575,20.0,61.0,1.0,4,173,Friday,6,2018,25,2,0,0,0,0,0,30,4,0,Bread,2018,2018-06-22
9139,1806231,2018-06-23,1,228.688308197952,7.0,14.3,18.0,61.0,1.0,5,174,Saturday,6,2018,25,2,1,0,0,0,0,30,4,0,Bread,2018,2018-06-23
9144,1806241,2018-06-24,1,96.8397776549712,6.0,16.2375,10.0,21.0,1.0,6,175,Sunday,6,2018,25,2,1,0,0,0,0,30,4,0,Bread,2018,2018-06-24
9149,1806251,2018-06-25,1,147.963260084348,6.0,17.175,13.0,21.0,0.0,0,176,Monday,6,2018,26,2,0,0,0,0,0,30,4,0,Bread,2018,2018-06-25
9154,1806261,2018-06-26,1,126.72717073825,3.0,20.075,6.0,21.0,0.0,1,177,Tuesday,6,2018,26,2,0,0,0,0,0,30,4,0,Bread,2018,2018-06-26
9159,1806271,2018-06-27,1,98.3742739147763,0.0,22.0125,11.0,5.0,0.0,2,178,Wednesday,6,2018,26,2,0,0,0,0,0,30,4,0,Bread,2018,2018-06-27
9164,1806281,2018-06-28,1,153.222912713889,0.0,22.125,9.0,0.0,0.0,3,179,Thursday,6,2018,26,2,0,0,0,0,0,30,4,0,Bread,2018,2018-06-28
9169,1806291,2018-06-29,1,124.38040536437,0.0,21.85,15.0,5.0,0.0,4,180,Friday,6,2018,26,2,0,0,0,0,0,30,5,0,Bread,2018,2018-06-29
9174,1806301,2018-06-30,1,162.619063596716,0.0,21.2375,10.0,5.0,0.0,5,181,Saturday,6,2018,26,2,1,0,1,0,0,30,5,0,Bread,2018,2018-06-30
9179,1807011,2018-07-01,1,106.398295888854,0.0,21.0625,12.0,5.0,0.0,6,182,Sunday,7,2018,26,3,1,1,0,0,0,31,1,0,Bread,2018,2018-07-01
9184,1807021,2018-07-02,1,149.330712948602,0.0,22.525,11.0,5.0,0.0,0,183,Monday,7,2018,27,3,0,0,0,0,0,31,1,0,Bread,2018,2018-07-02
9189,1807031,2018-07-03,1,169.678253618551,0.0,22.4875,9.0,5.0,0.0,1,184,Tuesday,7,2018,27,3,0,0,0,0,0,31,1,0,Bread,2018,2018-07-03
9194,1807041,2018-07-04,1,109.364720126691,5.0,19.7,9.0,,0.0,2,185,Wednesday,7,2018,27,3,0,0,0,0,0,31,1,0,Bread,2018,2018-07-04
9199,1807051,2018-07-05,1,116.912047862458,7.0,17.5,12.0,20.0,0.0,3,186,Thursday,7,2018,27,3,0,0,0,0,0,31,1,0,Bread,2018,2018-07-05
9204,1807061,2018-07-06,1,125.795744991444,0.0,20.5125,18.0,5.0,0.0,4,187,Friday,7,2018,27,3,0,0,0,0,0,31,1,0,Bread,2018,2018-07-06
9209,1807071,2018-07-07,1,191.54454865792,0.0,20.25,19.0,5.0,0.0,5,188,Saturday,7,2018,27,3,1,0,0,0,0,31,1,0,Bread,2018,2018-07-07
9214,1807081,2018-07-08,1,91.3700330488367,0.0,23.0,10.0,5.0,0.0,6,189,Sunday,7,2018,27,3,1,0,0,0,0,31,2,0,Bread,2018,2018-07-08
9219,1807091,2018-07-09,1,229.749812826633,6.0,16.75,18.0,0.0,0.0,0,190,Monday,7,2018,28,3,0,0,0,0,0,31,2,0,Bread,2018,2018-07-09
9224,1807101,2018-07-10,1,161.388287131381,2.0,18.675,15.0,5.0,0.0,1,191,Tuesday,7,2018,28,3,0,0,0,0,0,31,2,0,Bread,2018,2018-07-10
9229,1807111,2018-07-11,1,182.146767161495,7.0,19.625,12.0,21.0,0.0,2,192,Wednesday,7,2018,28,3,0,0,0,0,0,31,2,0,Bread,2018,2018-07-11
9234,1807121,2018-07-12,1,207.879339995873,1.0,26.075,14.0,,0.0,3,193,Thursday,7,2018,28,3,0,0,0,0,0,31,2,0,Bread,2018,2018-07-12
9239,1807131,2018-07-13,1,212.722414977186,0.0,23.975,13.0,5.0,0.0,4,194,Friday,7,2018,28,3,0,0,0,0,0,31,2,0,Bread,2018,2018-07-13
9244,1807141,2018-07-14,1,212.000188627887,7.0,17.7625,12.0,0.0,0.0,5,195,Saturday,7,2018,28,3,1,0,0,0,0,31,2,0,Bread,2018,2018-07-14
9249,1807151,2018-07-15,1,119.132803761786,2.0,23.2,9.0,5.0,0.0,6,196,Sunday,7,2018,28,3,1,0,0,0,0,31,3,0,Bread,2018,2018-07-15
9254,1807161,2018-07-16,1,208.643527692918,0.0,24.25,9.0,5.0,0.0,0,197,Monday,7,2018,29,3,0,0,0,0,0,31,3,0,Bread,2018,2018-07-16
9259,1807171,2018-07-17,1,197.264834738044,0.0,26.775,10.0,,0.0,1,198,Tuesday,7,2018,29,3,0,0,0,0,0,31,3,0,Bread,2018,2018-07-17
9264,1807181,2018-07-18,1,137.708586986464,3.0,23.866666,13.0,0.0,0.0,2,199,Wednesday,7,2018,29,3,0,0,0,0,0,31,3,0,Bread,2018,2018-07-18
9269,1807191,2018-07-19,1,200.859004330066,2.0,22.575,13.0,,0.0,3,200,Thursday,7,2018,29,3,0,0,0,0,0,31,3,0,Bread,2018,2018-07-19
9274,1807201,2018-07-20,1,152.255425827064,0.0,22.775,9.0,0.0,0.0,4,201,Friday,7,2018,29,3,0,0,0,0,0,31,3,0,Bread,2018,2018-07-20
9279,1807211,2018-07-21,1,184.333715320185,0.0,25.0625,10.0,0.0,0.0,5,202,Saturday,7,2018,29,3,1,0,0,0,0,31,3,0,Bread,2018,2018-07-21
9284,1807221,2018-07-22,1,130.857888069408,1.0,25.0375,13.0,5.0,0.0,6,203,Sunday,7,2018,29,3,1,0,0,0,0,31,4,0,Bread,2018,2018-07-22
9289,1807231,2018-07-23,1,170.806669011279,3.0,24.8375,10.0,,0.0,0,204,Monday,7,2018,30,3,0,0,0,0,0,31,4,0,Bread,2018,2018-07-23
9294,1807241,2018-07-24,1,157.350119671548,0.0,28.1,10.0,5.0,0.0,1,205,Tuesday,7,2018,30,3,0,0,0,0,0,31,4,0,Bread,2018,2018-07-24
9299,1807251,2018-07-25,1,133.595167634802,1.0,28.425,11.0,61.0,0.0,2,206,Wednesday,7,2018,30,3,0,0,0,0,0,31,4,0,Bread,2018,2018-07-25
9304,1807261,2018-07-26,1,202.537258911938,0.0,28.875,12.0,5.0,0.0,3,207,Thursday,7,2018,30,3,0,0,0,0,0,31,4,0,Bread,2018,2018-07-26
9309,1807271,2018-07-27,1,198.225522569542,0.0,27.5875,16.0,5.0,0.0,4,208,Friday,7,2018,30,3,0,0,0,0,0,31,4,0,Bread,2018,2018-07-27
9314,1807281,2018-07-28,1,214.470393074174,3.0,28.75,11.0,95.0,0.0,5,209,Saturday,7,2018,30,3,1,0,0,0,0,31,4,0,Bread,2018,2018-07-28
9319,1807291,2018-07-29,1,129.801991483483,0.0,24.55,6.0,,0.0,6,210,Sunday,7,2018,30,3,1,0,0,0,0,31,5,0,Bread,2018,2018-07-29
9324,1807301,2018-07-30,1,148.541339807983,6.0,27.7875,10.0,21.0,0.0,0,211,Monday,7,2018,31,3,0,0,0,0,0,31,5,0,Bread,2018,2018-07-30
9329,1807311,2018-07-31,1,123.075681762413,5.0,31.2875,11.0,,0.0,1,212,Tuesday,7,2018,31,3,0,0,1,0,0,31,5,0,Bread,2018,2018-07-31
9334,1808011,2018-08-01,1,,0.0,23.7625,10.0,0.0,0.0,2,213,Wednesday,8,2018,31,3,0,1,0,0,0,31,1,0,Bread,2018,2018-08-01
9339,1808021,2018-08-02,1,,0.0,26.1875,10.0,0.0,0.0,3,214,Thursday,8,2018,31,3,0,0,0,0,0,31,1,0,Bread,2018,2018-08-02
9344,1808031,2018-08-03,1,,1.0,27.6625,10.0,0.0,0.0,4,215,Friday,8,2018,31,3,0,0,0,0,0,31,1,0,Bread,2018,2018-08-03
9349,1808041,2018-08-04,1,,4.0,25.1375,12.0,,0.0,5,216,Saturday,8,2018,31,3,1,0,0,0,0,31,1,0,Bread,2018,2018-08-04
9354,1808051,2018-08-05,1,,7.0,21.3,14.0,61.0,0.0,6,217,Sunday,8,2018,31,3,1,0,0,0,0,31,1,0,Bread,2018,2018-08-05
