,Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,weekday,dayofyear,day_of_week,Product_type,Year,Date
5115,2016-01-17,3.0,-1.375,9,,1601175.0,5.0,299.770085809813,0.0,6,17,Sunday,Cake,2016,2016-01-17
5120,2016-01-18,6.0,-1.75,6,10.0,1601185.0,5.0,176.375194730937,0.0,0,18,Monday,Cake,2016,2016-01-18
5125,2016-01-19,7.0,-2.5,10,73.0,1601195.0,5.0,193.826948933223,0.0,1,19,Tuesday,Cake,2016,2016-01-19
5130,2016-01-20,7.0,-1.625,8,28.0,1601205.0,5.0,200.826111442389,0.0,2,20,Wednesday,Cake,2016,2016-01-20
5135,2016-01-21,4.0,-4.875,5,20.0,1601215.0,5.0,250.15344491956,0.0,3,21,Thursday,Cake,2016,2016-01-21
5140,2016-01-22,1.0,-3.0,7,10.0,1601225.0,5.0,248.098227157249,0.0,4,22,Friday,Cake,2016,2016-01-22
5145,2016-01-23,6.0,3.125,6,49.0,1601235.0,5.0,229.906772887653,0.0,5,23,Saturday,Cake,2016,2016-01-23
5150,2016-01-24,7.0,5.125,7,10.0,1601245.0,5.0,265.946910450504,0.0,6,24,Sunday,Cake,2016,2016-01-24
5155,2016-01-25,8.0,9.0,9,45.0,1601255.0,5.0,205.155030201946,0.0,0,25,Monday,Cake,2016,2016-01-25
5160,2016-01-26,7.0,7.875,9,,1601265.0,5.0,232.766301830989,0.0,1,26,Tuesday,Cake,2016,2016-01-26
5165,2016-01-27,7.0,10.375,15,61.0,1601275.0,5.0,219.991170296682,0.0,2,27,Wednesday,Cake,2016,2016-01-27
5170,2016-01-28,5.0,6.75,16,21.0,1601285.0,5.0,244.408812315202,0.0,3,28,Thursday,Cake,2016,2016-01-28
5175,2016-01-29,7.0,8.125,17,61.0,1601295.0,5.0,195.574412527158,0.0,4,29,Friday,Cake,2016,2016-01-29
5180,2016-01-30,7.0,6.625,17,65.0,1601305.0,5.0,239.078662887727,0.0,5,30,Saturday,Cake,2016,2016-01-30
5185,2016-01-31,6.0,4.125,13,61.0,1601315.0,5.0,266.119925137902,0.0,6,31,Sunday,Cake,2016,2016-01-31
5190,2016-02-01,7.0,7.875,21,61.0,1602015.0,5.0,241.753423222328,0.0,0,32,Monday,Cake,2016,2016-02-01
5195,2016-02-02,6.0,7.5,20,61.0,1602025.0,5.0,248.516273860935,0.0,1,33,Tuesday,Cake,2016,2016-02-02
5200,2016-02-03,6.0,4.75,15,61.0,1602035.0,5.0,325.507863771923,0.0,2,34,Wednesday,Cake,2016,2016-02-03
5205,2016-02-04,5.0,4.25,12,22.0,1602045.0,5.0,328.07660342003,0.0,3,35,Thursday,Cake,2016,2016-02-04
5210,2016-02-05,7.0,4.5,10,61.0,1602055.0,5.0,264.123167995632,0.0,4,36,Friday,Cake,2016,2016-02-05
5215,2016-02-06,7.0,9.375,11,21.0,1602065.0,5.0,288.583322605663,0.0,5,37,Saturday,Cake,2016,2016-02-06
5220,2016-02-07,6.0,9.75,12,21.0,1602075.0,5.0,352.95522789217,0.0,6,38,Sunday,Cake,2016,2016-02-07
5225,2016-02-08,7.0,8.5,16,63.0,1602085.0,5.0,255.243360918052,0.0,0,39,Monday,Cake,2016,2016-02-08
5230,2016-02-09,5.0,6.75,15,61.0,1602095.0,5.0,297.961151843249,0.0,1,40,Tuesday,Cake,2016,2016-02-09
5235,2016-02-10,7.0,3.75,9,61.0,1602105.0,5.0,264.725463895975,0.0,2,41,Wednesday,Cake,2016,2016-02-10
5240,2016-02-11,7.0,5.25,7,61.0,1602115.0,5.0,238.742990743532,0.0,3,42,Thursday,Cake,2016,2016-02-11
5245,2016-02-12,7.0,3.5,6,61.0,1602125.0,5.0,248.745906434891,0.0,4,43,Friday,Cake,2016,2016-02-12
5250,2016-02-13,6.0,2.0,8,20.0,1602135.0,5.0,316.769995118842,0.0,5,44,Saturday,Cake,2016,2016-02-13
5255,2016-02-14,8.0,2.875,20,61.0,1602145.0,5.0,336.658840303804,0.0,6,45,Sunday,Cake,2016,2016-02-14
5260,2016-02-15,8.0,0.75,14,,1602155.0,5.0,249.707515047971,0.0,0,46,Monday,Cake,2016,2016-02-15
5265,2016-02-16,0.0,2.125,5,,1602165.0,5.0,306.515144107154,0.0,1,47,Tuesday,Cake,2016,2016-02-16
5270,2016-02-17,1.0,1.75,10,0.0,1602175.0,5.0,320.150911639512,0.0,2,48,Wednesday,Cake,2016,2016-02-17
5275,2016-02-18,5.0,1.875,6,10.0,1602185.0,5.0,290.788498756095,0.0,3,49,Thursday,Cake,2016,2016-02-18
5280,2016-02-19,7.0,3.25,6,61.0,1602195.0,5.0,294.632772928121,0.0,4,50,Friday,Cake,2016,2016-02-19
5285,2016-02-20,7.0,6.0,12,61.0,1602205.0,5.0,337.413464406758,0.0,5,51,Saturday,Cake,2016,2016-02-20
5290,2016-02-21,7.0,6.875,12,61.0,1602215.0,5.0,429.951884660272,0.0,6,52,Sunday,Cake,2016,2016-02-21
5295,2016-02-22,6.0,5.875,15,61.0,1602225.0,5.0,163.428117167892,0.0,0,53,Monday,Cake,2016,2016-02-22
5300,2016-02-23,4.0,6.125,17,61.0,1602235.0,5.0,161.605017964107,0.0,1,54,Tuesday,Cake,2016,2016-02-23
5305,2016-02-24,3.0,4.0,15,61.0,1602245.0,5.0,210.768634223775,0.0,2,55,Wednesday,Cake,2016,2016-02-24
5310,2016-02-25,6.0,3.5,10,53.0,1602255.0,5.0,195.261407386158,0.0,3,56,Thursday,Cake,2016,2016-02-25
5315,2016-02-26,6.0,3.625,8,,1602265.0,5.0,187.611048238849,0.0,4,57,Friday,Cake,2016,2016-02-26
5320,2016-02-27,4.0,1.5,5,45.0,1602275.0,5.0,256.025961748608,0.0,5,58,Saturday,Cake,2016,2016-02-27
5325,2016-02-28,1.0,3.5,6,0.0,1602285.0,5.0,265.881917043649,0.0,6,59,Sunday,Cake,2016,2016-02-28
5330,2016-02-29,7.0,2.125,10,0.0,1602295.0,5.0,191.665015079148,0.0,0,60,Monday,Cake,2016,2016-02-29
5335,2016-03-01,5.0,2.25,8,,1603015.0,5.0,180.928311589106,0.0,1,61,Tuesday,Cake,2016,2016-03-01
5340,2016-03-02,7.0,5.0,16,63.0,1603025.0,5.0,164.355534894709,0.0,2,62,Wednesday,Cake,2016,2016-03-02
5345,2016-03-03,7.0,4.75,5,21.0,1603035.0,5.0,154.985702571168,0.0,3,63,Thursday,Cake,2016,2016-03-03
5350,2016-03-04,2.0,3.875,9,10.0,1603045.0,5.0,189.909787668708,0.0,4,64,Friday,Cake,2016,2016-03-04
5355,2016-03-05,8.0,3.25,5,61.0,1603055.0,5.0,183.665499323068,0.0,5,65,Saturday,Cake,2016,2016-03-05
5360,2016-03-06,7.0,4.5,11,10.0,1603065.0,5.0,237.73551437776,0.0,6,66,Sunday,Cake,2016,2016-03-06
5365,2016-03-07,6.0,4.75,10,20.0,1603075.0,5.0,223.487676344186,0.0,0,67,Monday,Cake,2016,2016-03-07
5370,2016-03-08,6.0,5.0,10,61.0,1603085.0,5.0,254.230927805738,0.0,1,68,Tuesday,Cake,2016,2016-03-08
5374,2016-03-09,0.0,6.75,9,5.0,1603095.0,5.0,259.677695472758,0.0,2,69,Wednesday,Cake,2016,2016-03-09
5379,2016-03-10,8.0,4.375,11,10.0,1603105.0,5.0,229.760403843279,0.0,3,70,Thursday,Cake,2016,2016-03-10
5384,2016-03-11,8.0,3.5,11,,1603115.0,5.0,240.691258075457,0.0,4,71,Friday,Cake,2016,2016-03-11
5389,2016-03-12,8.0,2.75,7,0.0,1603125.0,5.0,257.066009798004,0.0,5,72,Saturday,Cake,2016,2016-03-12
5394,2016-03-13,8.0,0.875,8,10.0,1603135.0,5.0,358.149041587833,0.0,6,73,Sunday,Cake,2016,2016-03-13
5399,2016-03-14,8.0,5.0,8,10.0,1603145.0,5.0,216.472813308732,0.0,0,74,Monday,Cake,2016,2016-03-14
5404,2016-03-15,5.0,5.75,12,61.0,1603155.0,5.0,277.612340356285,0.0,1,75,Tuesday,Cake,2016,2016-03-15
5409,2016-03-16,1.0,6.375,11,0.0,1603165.0,5.0,239.608116730981,0.0,2,76,Wednesday,Cake,2016,2016-03-16
5414,2016-03-17,0.0,9.25,12,0.0,1603175.0,5.0,259.197413669464,0.0,3,77,Thursday,Cake,2016,2016-03-17
5419,2016-03-18,8.0,5.375,9,21.0,1603185.0,5.0,310.248622540004,0.0,4,78,Friday,Cake,2016,2016-03-18
5424,2016-03-19,7.0,6.0,15,45.0,1603195.0,5.0,319.459082188137,0.0,5,79,Saturday,Cake,2016,2016-03-19
5429,2016-03-20,6.0,8.625,15,61.0,1603205.0,5.0,351.534522494821,0.0,6,80,Sunday,Cake,2016,2016-03-20
5434,2016-03-21,7.0,7.5,19,61.0,1603215.0,5.0,279.296769510573,0.0,0,81,Monday,Cake,2016,2016-03-21
5439,2016-03-22,7.0,8.125,13,61.0,1603225.0,5.0,269.214268402338,0.0,1,82,Tuesday,Cake,2016,2016-03-22
5444,2016-03-23,1.0,9.125,13,,1603235.0,5.0,278.851630298633,0.0,2,83,Wednesday,Cake,2016,2016-03-23
5451,2016-03-26,1.0,9.75,9,0.0,1603265.0,5.0,481.654957864093,0.0,5,86,Saturday,Cake,2016,2016-03-26
5456,2016-03-27,7.0,8.625,12,61.0,1603275.0,5.0,321.238551565509,0.0,6,87,Sunday,Cake,2016,2016-03-27
5461,2016-03-28,6.0,11.625,18,61.0,1603285.0,5.0,295.412643657617,0.0,0,88,Monday,Cake,2016,2016-03-28
5466,2016-03-29,6.0,10.0,13,21.0,1603295.0,5.0,230.574162176282,0.0,1,89,Tuesday,Cake,2016,2016-03-29
5471,2016-03-30,5.0,8.5,15,61.0,1603305.0,5.0,241.966349438166,0.0,2,90,Wednesday,Cake,2016,2016-03-30
5476,2016-03-31,4.0,9.0,13,21.0,1603315.0,5.0,239.635864704663,0.0,3,91,Thursday,Cake,2016,2016-03-31
5481,2016-04-01,0.0,9.125,7,,1604015.0,5.0,288.46151804369,0.0,4,92,Friday,Cake,2016,2016-04-01
5486,2016-04-02,3.0,12.75,8,,1604025.0,5.0,247.661267823671,0.0,5,93,Saturday,Cake,2016,2016-04-02
5491,2016-04-03,7.0,15.5,5,21.0,1604035.0,5.0,234.641380413364,0.0,6,94,Sunday,Cake,2016,2016-04-03
5496,2016-04-04,6.0,17.375,6,21.0,1604045.0,5.0,201.497255314954,0.0,0,95,Monday,Cake,2016,2016-04-04
5501,2016-04-05,7.0,10.0,7,61.0,1604055.0,5.0,218.413027097897,0.0,1,96,Tuesday,Cake,2016,2016-04-05
5506,2016-04-06,6.0,11.125,12,61.0,1604065.0,5.0,223.914811749007,0.0,2,97,Wednesday,Cake,2016,2016-04-06
5511,2016-04-07,6.0,8.625,13,21.0,1604075.0,5.0,252.585105953365,0.0,3,98,Thursday,Cake,2016,2016-04-07
5516,2016-04-08,6.0,9.0,9,63.0,1604085.0,5.0,194.066874820885,0.0,4,99,Friday,Cake,2016,2016-04-08
5521,2016-04-09,4.0,10.125,11,0.0,1604095.0,5.0,234.167630912455,0.0,5,100,Saturday,Cake,2016,2016-04-09
5526,2016-04-10,7.0,10.875,13,,1604105.0,5.0,244.033068510366,0.0,6,101,Sunday,Cake,2016,2016-04-10
5531,2016-04-11,1.0,10.0,15,5.0,1604115.0,5.0,200.384279419303,0.0,0,102,Monday,Cake,2016,2016-04-11
5536,2016-04-12,6.0,8.0,9,61.0,1604125.0,5.0,192.217013566236,0.0,1,103,Tuesday,Cake,2016,2016-04-12
5541,2016-04-13,5.0,9.75,11,10.0,1604135.0,5.0,205.053912073887,0.0,2,104,Wednesday,Cake,2016,2016-04-13
5546,2016-04-14,6.0,10.0,8,0.0,1604145.0,5.0,203.526804979814,0.0,3,105,Thursday,Cake,2016,2016-04-14
5551,2016-04-15,7.0,10.625,8,61.0,1604155.0,5.0,215.677749048544,0.0,4,106,Friday,Cake,2016,2016-04-15
5556,2016-04-16,6.0,12.75,15,53.0,1604165.0,5.0,266.268834875461,0.0,5,107,Saturday,Cake,2016,2016-04-16
5561,2016-04-17,4.0,9.875,19,21.0,1604175.0,5.0,252.402052934785,0.0,6,108,Sunday,Cake,2016,2016-04-17
5566,2016-04-18,7.0,9.625,16,21.0,1604185.0,5.0,180.402133751967,0.0,0,109,Monday,Cake,2016,2016-04-18
5571,2016-04-19,5.0,9.5,23,21.0,1604195.0,5.0,222.545920445252,0.0,1,110,Tuesday,Cake,2016,2016-04-19
5576,2016-04-20,2.0,10.5,17,,1604205.0,5.0,218.70012017309,0.0,2,111,Wednesday,Cake,2016,2016-04-20
5581,2016-04-21,2.0,11.625,16,,1604215.0,5.0,235.198858641542,0.0,3,112,Thursday,Cake,2016,2016-04-21
5586,2016-04-22,5.0,10.5,12,,1604225.0,5.0,226.361072270193,0.0,4,113,Friday,Cake,2016,2016-04-22
5591,2016-04-23,3.0,8.875,17,21.0,1604235.0,5.0,342.883589669836,0.0,5,114,Saturday,Cake,2016,2016-04-23
5596,2016-04-24,4.0,5.75,10,21.0,1604245.0,5.0,287.878130133696,0.0,6,115,Sunday,Cake,2016,2016-04-24
5601,2016-04-25,8.0,4.625,10,61.0,1604255.0,5.0,191.905007576654,0.0,0,116,Monday,Cake,2016,2016-04-25
5606,2016-04-26,7.0,2.5,7,75.0,1604265.0,5.0,231.386410915795,0.0,1,117,Tuesday,Cake,2016,2016-04-26
5611,2016-04-27,7.0,4.875,8,61.0,1604275.0,5.0,241.630584610239,0.0,2,118,Wednesday,Cake,2016,2016-04-27
5616,2016-04-28,6.0,7.5,16,61.0,1604285.0,5.0,233.867524957424,0.0,3,119,Thursday,Cake,2016,2016-04-28
5621,2016-04-29,6.0,9.75,13,61.0,1604295.0,5.0,293.074476816919,0.0,4,120,Friday,Cake,2016,2016-04-29
5626,2016-04-30,8.0,8.0,7,61.0,1604305.0,5.0,334.465117619,0.0,5,121,Saturday,Cake,2016,2016-04-30
5631,2016-05-01,0.0,10.75,9,,1605015.0,5.0,378.369798483015,0.0,6,122,Sunday,Cake,2016,2016-05-01
5636,2016-05-02,1.0,17.875,6,,1605025.0,5.0,227.08493593719,0.0,0,123,Monday,Cake,2016,2016-05-02
5641,2016-05-03,6.0,11.375,15,61.0,1605035.0,5.0,247.627437648159,0.0,1,124,Tuesday,Cake,2016,2016-05-03
5646,2016-05-04,1.0,12.375,10,,1605045.0,5.0,228.21188230052,0.0,2,125,Wednesday,Cake,2016,2016-05-04
5651,2016-05-05,0.0,15.125,13,,1605055.0,5.0,276.101540361524,0.0,3,126,Thursday,Cake,2016,2016-05-05
5656,2016-05-06,0.0,19.0,14,,1605065.0,5.0,263.896205618387,0.0,4,127,Friday,Cake,2016,2016-05-06
5661,2016-05-07,0.0,22.125,12,,1605075.0,5.0,283.861298918752,0.0,5,128,Saturday,Cake,2016,2016-05-07
5666,2016-05-08,0.0,21.375,17,,1605085.0,5.0,262.509023160781,0.0,6,129,Sunday,Cake,2016,2016-05-08
5671,2016-05-09,0.0,19.875,12,,1605095.0,5.0,274.784906816565,0.0,0,130,Monday,Cake,2016,2016-05-09
5676,2016-05-10,0.0,20.875,14,,1605105.0,5.0,187.104061213047,0.0,1,131,Tuesday,Cake,2016,2016-05-10
5681,2016-05-11,0.0,20.625,15,,1605115.0,5.0,223.186865619855,0.0,2,132,Wednesday,Cake,2016,2016-05-11
5686,2016-05-12,0.0,15.625,17,0.0,1605125.0,5.0,261.231854050774,0.0,3,133,Thursday,Cake,2016,2016-05-12
5691,2016-05-13,2.0,17.5,16,65.0,1605135.0,5.0,210.489080210568,0.0,4,134,Friday,Cake,2016,2016-05-13
5696,2016-05-14,7.0,10.0,14,21.0,1605145.0,5.0,334.167716552479,0.0,5,135,Saturday,Cake,2016,2016-05-14
5701,2016-05-15,6.0,9.75,12,61.0,1605155.0,5.0,299.755271068588,0.0,6,136,Sunday,Cake,2016,2016-05-15
5706,2016-05-16,5.0,11.25,16,,1605165.0,5.0,369.787407124008,0.0,0,137,Monday,Cake,2016,2016-05-16
5711,2016-05-17,7.0,10.75,15,21.0,1605175.0,5.0,253.335093139795,0.0,1,138,Tuesday,Cake,2016,2016-05-17
5716,2016-05-18,5.0,16.75,7,,1605185.0,5.0,300.098419383684,0.0,2,139,Wednesday,Cake,2016,2016-05-18
5721,2016-05-19,2.0,19.5,10,0.0,1605195.0,5.0,240.095760787002,0.0,3,140,Thursday,Cake,2016,2016-05-19
5726,2016-05-20,8.0,14.75,11,61.0,1605205.0,5.0,293.444856789248,0.0,4,141,Friday,Cake,2016,2016-05-20
5731,2016-05-21,6.0,19.375,9,21.0,1605215.0,5.0,255.045369394965,0.0,5,142,Saturday,Cake,2016,2016-05-21
5736,2016-05-22,1.0,25.0,9,,1605225.0,5.0,296.041738757378,0.0,6,143,Sunday,Cake,2016,2016-05-22
5741,2016-05-23,7.0,15.5,8,21.0,1605235.0,5.0,204.020005721102,0.0,0,144,Monday,Cake,2016,2016-05-23
5746,2016-05-24,8.0,14.25,10,21.0,1605245.0,5.0,316.090690822768,0.0,1,145,Tuesday,Cake,2016,2016-05-24
5750,2016-05-25,7.0,16.5,6,20.0,1605255.0,5.0,273.926983634397,0.0,2,146,Wednesday,Cake,2016,2016-05-25
5755,2016-05-26,7.0,14.375,6,61.0,1605265.0,5.0,306.994692520119,0.0,3,147,Thursday,Cake,2016,2016-05-26
5760,2016-05-27,4.0,15.875,9,61.0,1605275.0,5.0,279.968902943668,0.0,4,148,Friday,Cake,2016,2016-05-27
5765,2016-05-28,2.0,18.625,11,,1605285.0,5.0,294.457886340941,0.0,5,149,Saturday,Cake,2016,2016-05-28
5770,2016-05-29,6.0,17.0,13,21.0,1605295.0,5.0,277.89686472884,0.0,6,150,Sunday,Cake,2016,2016-05-29
5775,2016-05-30,4.0,20.25,17,0.0,1605305.0,5.0,195.145975861705,0.0,0,151,Monday,Cake,2016,2016-05-30
5780,2016-05-31,1.0,20.625,13,0.0,1605315.0,5.0,240.708335993542,0.0,1,152,Tuesday,Cake,2016,2016-05-31
5785,2016-06-01,4.0,21.75,16,0.0,1606015.0,5.0,238.874878564477,0.0,2,153,Wednesday,Cake,2016,2016-06-01
5790,2016-06-02,1.0,21.5,13,,1606025.0,5.0,199.261549459602,0.0,3,154,Thursday,Cake,2016,2016-06-02
5795,2016-06-03,0.0,21.875,10,,1606035.0,5.0,238.069027357063,0.0,4,155,Friday,Cake,2016,2016-06-03
5800,2016-06-04,0.0,24.5,7,,1606045.0,5.0,271.288580060918,0.0,5,156,Saturday,Cake,2016,2016-06-04
5805,2016-06-05,0.0,25.25,9,,1606055.0,5.0,256.832310845058,0.0,6,157,Sunday,Cake,2016,2016-06-05
5810,2016-06-06,1.0,22.875,15,,1606065.0,5.0,216.759609655745,0.0,0,158,Monday,Cake,2016,2016-06-06
5815,2016-06-07,1.0,25.375,8,,1606075.0,5.0,217.129143633598,0.0,1,159,Tuesday,Cake,2016,2016-06-07
5820,2016-06-08,4.0,18.875,13,,1606085.0,5.0,262.71371647043,0.0,2,160,Wednesday,Cake,2016,2016-06-08
5825,2016-06-09,1.0,19.5,16,,1606095.0,5.0,249.999409610005,0.0,3,161,Thursday,Cake,2016,2016-06-09
5830,2016-06-10,3.0,18.125,13,,1606105.0,5.0,285.017546235919,0.0,4,162,Friday,Cake,2016,2016-06-10
5835,2016-06-11,0.0,17.375,12,,1606115.0,5.0,293.050249013025,0.0,5,163,Saturday,Cake,2016,2016-06-11
5840,2016-06-12,7.0,13.875,7,61.0,1606125.0,5.0,314.20621685246,0.0,6,164,Sunday,Cake,2016,2016-06-12
5845,2016-06-13,7.0,15.25,11,63.0,1606135.0,5.0,209.321894690829,0.0,0,165,Monday,Cake,2016,2016-06-13
5850,2016-06-14,7.0,16.5,8,61.0,1606145.0,5.0,213.187533623518,0.0,1,166,Tuesday,Cake,2016,2016-06-14
5855,2016-06-15,6.0,18.25,8,95.0,1606155.0,5.0,234.728412152859,0.0,2,167,Wednesday,Cake,2016,2016-06-15
5860,2016-06-16,6.0,18.25,7,63.0,1606165.0,5.0,253.821100241294,0.0,3,168,Thursday,Cake,2016,2016-06-16
5865,2016-06-17,6.0,18.125,10,21.0,1606175.0,5.0,251.67982231829,0.0,4,169,Friday,Cake,2016,2016-06-17
5870,2016-06-18,6.0,18.0,12,21.0,1606185.0,5.0,297.196176882937,1.0,5,170,Saturday,Cake,2016,2016-06-18
5875,2016-06-19,7.0,16.0,14,,1606195.0,5.0,258.683021783885,1.0,6,171,Sunday,Cake,2016,2016-06-19
5880,2016-06-20,4.0,20.875,10,61.0,1606205.0,5.0,261.929083791593,1.0,0,172,Monday,Cake,2016,2016-06-20
5885,2016-06-21,4.0,19.875,9,,1606215.0,5.0,250.953444723129,1.0,1,173,Tuesday,Cake,2016,2016-06-21
5890,2016-06-22,5.0,22.125,9,61.0,1606225.0,5.0,245.204941108968,1.0,2,174,Wednesday,Cake,2016,2016-06-22
5895,2016-06-23,5.0,27.875,8,,1606235.0,5.0,231.264672708937,1.0,3,175,Thursday,Cake,2016,2016-06-23
5899,2016-06-24,5.0,24.125,9,,1606245.0,5.0,241.758175059788,1.0,4,176,Friday,Cake,2016,2016-06-24
5904,2016-06-25,7.0,18.25,14,95.0,1606255.0,5.0,402.98066537422,1.0,5,177,Saturday,Cake,2016,2016-06-25
5909,2016-06-26,5.0,19.25,11,0.0,1606265.0,5.0,265.456146687391,1.0,6,178,Sunday,Cake,2016,2016-06-26
5914,2016-06-27,7.0,19.375,10,61.0,1606275.0,5.0,298.562972536535,0.0,0,179,Monday,Cake,2016,2016-06-27
5919,2016-06-28,4.0,18.375,11,21.0,1606285.0,5.0,252.926576515592,0.0,1,180,Tuesday,Cake,2016,2016-06-28
5924,2016-06-29,5.0,18.75,9,21.0,1606295.0,5.0,243.967227468166,0.0,2,181,Wednesday,Cake,2016,2016-06-29
5929,2016-06-30,7.0,18.25,9,61.0,1606305.0,5.0,311.537619327288,0.0,3,182,Thursday,Cake,2016,2016-06-30
5934,2016-07-01,8.0,19.25,7,63.0,1607015.0,5.0,232.632716648263,0.0,4,183,Friday,Cake,2016,2016-07-01
5939,2016-07-02,7.0,15.625,12,61.0,1607025.0,5.0,321.441200567339,0.0,5,184,Saturday,Cake,2016,2016-07-02
5944,2016-07-03,4.0,17.125,12,61.0,1607035.0,5.0,318.000500433358,0.0,6,185,Sunday,Cake,2016,2016-07-03
5949,2016-07-04,6.0,17.25,10,61.0,1607045.0,5.0,240.331730033711,0.0,0,186,Monday,Cake,2016,2016-07-04
5954,2016-07-05,7.0,17.125,10,95.0,1607055.0,5.0,259.847648449434,0.0,1,187,Tuesday,Cake,2016,2016-07-05
5959,2016-07-06,5.0,16.5,22,21.0,1607065.0,5.0,319.444668795495,0.0,2,188,Wednesday,Cake,2016,2016-07-06
5965,2016-07-08,6.0,19.125,8,63.0,1607085.0,5.0,267.526274034685,0.0,4,190,Friday,Cake,2016,2016-07-08
5970,2016-07-09,5.0,19.125,12,,1607095.0,5.0,284.624833801229,0.0,5,191,Saturday,Cake,2016,2016-07-09
5975,2016-07-10,6.0,24.125,8,,1607105.0,5.0,245.910421326878,0.0,6,192,Sunday,Cake,2016,2016-07-10
5980,2016-07-11,6.0,20.0,13,21.0,1607115.0,5.0,270.433745249298,0.0,0,193,Monday,Cake,2016,2016-07-11
5985,2016-07-12,4.0,19.125,14,95.0,1607125.0,5.0,272.36578046547,0.0,1,194,Tuesday,Cake,2016,2016-07-12
5990,2016-07-13,6.0,16.375,6,63.0,1607135.0,5.0,290.707275954792,0.0,2,195,Wednesday,Cake,2016,2016-07-13
5995,2016-07-14,7.0,16.375,12,53.0,1607145.0,5.0,247.413234215067,0.0,3,196,Thursday,Cake,2016,2016-07-14
6000,2016-07-15,7.0,17.0,16,61.0,1607155.0,5.0,245.296127530325,0.0,4,197,Friday,Cake,2016,2016-07-15
6005,2016-07-16,7.0,18.0,10,61.0,1607165.0,5.0,341.719175136899,0.0,5,198,Saturday,Cake,2016,2016-07-16
6010,2016-07-17,7.0,17.25,9,61.0,1607175.0,5.0,297.654915440869,0.0,6,199,Sunday,Cake,2016,2016-07-17
6016,2016-07-19,6.0,22.375,12,20.0,1607195.0,5.0,302.794519563702,0.0,1,201,Tuesday,Cake,2016,2016-07-19
6021,2016-07-20,0.0,26.0,9,,1607205.0,5.0,252.185377063924,0.0,2,202,Wednesday,Cake,2016,2016-07-20
6026,2016-07-21,3.0,25.875,8,,1607215.0,5.0,225.139755159581,0.0,3,203,Thursday,Cake,2016,2016-07-21
6031,2016-07-22,3.0,26.0,6,21.0,1607225.0,5.0,244.492833798335,0.0,4,204,Friday,Cake,2016,2016-07-22
6036,2016-07-23,3.0,25.375,9,,1607235.0,5.0,305.545406478361,0.0,5,205,Saturday,Cake,2016,2016-07-23
6041,2016-07-24,0.0,25.25,10,,1607245.0,5.0,301.446918150668,0.0,6,206,Sunday,Cake,2016,2016-07-24
6046,2016-07-25,4.0,25.375,7,95.0,1607255.0,5.0,270.80285258066,0.0,0,207,Monday,Cake,2016,2016-07-25
6050,2016-07-26,3.0,21.875,9,20.0,1607265.0,5.0,347.147613190373,0.0,1,208,Tuesday,Cake,2016,2016-07-26
6055,2016-07-27,4.0,21.375,6,,1607275.0,5.0,274.036919172474,0.0,2,209,Wednesday,Cake,2016,2016-07-27
6060,2016-07-28,4.0,21.25,7,20.0,1607285.0,5.0,319.552065942429,0.0,3,210,Thursday,Cake,2016,2016-07-28
6065,2016-07-29,6.0,21.0,10,65.0,1607295.0,5.0,306.176262585225,0.0,4,211,Friday,Cake,2016,2016-07-29
6070,2016-07-30,4.0,19.625,10,65.0,1607305.0,5.0,271.144111868921,0.0,5,212,Saturday,Cake,2016,2016-07-30
6075,2016-07-31,7.0,17.375,6,61.0,1607315.0,5.0,339.536726625866,0.0,6,213,Sunday,Cake,2016,2016-07-31
6080,2016-08-01,3.0,18.5,14,61.0,1608015.0,5.0,334.375655815544,0.0,0,214,Monday,Cake,2016,2016-08-01
6085,2016-08-02,4.0,19.75,7,20.0,1608025.0,5.0,291.774754004698,0.0,1,215,Tuesday,Cake,2016,2016-08-02
6090,2016-08-03,7.0,19.375,9,61.0,1608035.0,5.0,303.690015208262,0.0,2,216,Wednesday,Cake,2016,2016-08-03
6095,2016-08-04,6.0,20.375,11,61.0,1608045.0,5.0,266.889484301861,0.0,3,217,Thursday,Cake,2016,2016-08-04
6100,2016-08-05,4.0,20.5,15,21.0,1608055.0,5.0,300.234944047573,0.0,4,218,Friday,Cake,2016,2016-08-05
6105,2016-08-06,5.0,17.5,14,95.0,1608065.0,5.0,352.396772595034,0.0,5,219,Saturday,Cake,2016,2016-08-06
6110,2016-08-07,6.0,21.125,13,21.0,1608075.0,5.0,388.395780108233,0.0,6,220,Sunday,Cake,2016,2016-08-07
6115,2016-08-08,5.0,19.0,18,21.0,1608085.0,5.0,376.108331144121,0.0,0,221,Monday,Cake,2016,2016-08-08
6120,2016-08-09,5.0,15.375,18,21.0,1608095.0,5.0,323.201034184973,0.0,1,222,Tuesday,Cake,2016,2016-08-09
6125,2016-08-10,4.0,14.5,15,95.0,1608105.0,5.0,406.182788802522,0.0,2,223,Wednesday,Cake,2016,2016-08-10
6130,2016-08-11,7.0,13.875,9,61.0,1608115.0,5.0,434.053480046566,0.0,3,224,Thursday,Cake,2016,2016-08-11
6135,2016-08-12,7.0,18.25,12,61.0,1608125.0,5.0,360.020079003047,0.0,4,225,Friday,Cake,2016,2016-08-12
6140,2016-08-13,7.0,18.125,12,61.0,1608135.0,5.0,456.299833761621,0.0,5,226,Saturday,Cake,2016,2016-08-13
